equipmentID,zoneID,equipmentType,status,powerRating
E2827,Z510,UPS,Off,1672.0
E2828,Z510,AccessControl,Running,26.0
E2829,Z510,HVACUnit,Off,5126.0
E2830,Z511,CoffeeMachine,Running,873.0
E2831,Z511,UPS,Running,1552.0
E2832,Z511,NetworkSwitch,Running,76.0
E2833,Z511,AccessControl,Maintenance,92.0
E2834,Z511,AccessControl,Running,68.0
E2835,Z512,CoffeeMachine,Running,1344.0
E2836,Z512,FireSafety,Off,194.0
E2837,Z512,SmartThermostat,Running,7.0
E2838,Z512,SoundSystem,Running,225.0
E2839,Z512,CoffeeMachine,Off,1436.0
E2840,Z512,AccessControl,Off,33.0
E2841,Z512,AccessControl,Running,37.0
E2842,Z513,SmartThermostat,Running,13.0
E2843,Z513,HVACUnit,Running,4475.0
E2844,Z513,NetworkSwitch,Running,133.0
E2845,Z513,SoundSystem,Running,134.0
E2846,Z513,NetworkSwitch,Running,147.0
E2847,Z513,SoundSystem,Running,241.0
E2848,Z513,SoundSystem,Maintenance,54.0
E2849,Z514,NetworkSwitch,Running,114.0
E2850,Z514,FireSafety,Off,246.0
E2851,Z514,AccessControl,Running,60.0
E2852,Z514,UPS,Running,743.0
E2853,Z514,ProjectorSystem,Off,512.0
E2854,Z514,CoffeeMachine,Running,1118.0
E2855,Z514,ProjectorSystem,Running,209.0
E2856,Z514,AirPurifier,Running,92.0
E2857,Z515,SmartThermostat,Running,9.0
E2858,Z515,UPS,Running,936.0
E2859,Z515,HVACUnit,Running,5584.0
E2860,Z515,HVACUnit,Off,7107.0
E2861,Z516,AccessControl,Running,28.0
E2862,Z516,CoffeeMachine,Running,1458.0
E2863,Z516,NetworkSwitch,Off,77.0
E2864,Z516,Lighting,Running,455.0
E2865,Z516,ProjectorSystem,Running,268.0
E2866,Z516,ProjectorSystem,Running,223.0
E2867,Z516,AccessControl,Running,33.0
E2868,Z517,SecurityCam,Running,24.0
E2869,Z517,FireSafety,Running,179.0
E2870,Z517,SecurityCam,Running,41.0
E2871,Z518,SmartThermostat,Running,12.0
E2872,Z518,FireSafety,Running,124.0
E2873,Z518,SoundSystem,Running,195.0
E2874,Z518,Lighting,Maintenance,81.0
E2875,Z518,HVACUnit,Running,7652.0
E2876,Z519,NetworkSwitch,Off,129.0
E2877,Z519,SoundSystem,Running,263.0
E2878,Z519,CoffeeMachine,Off,1324.0
E2879,Z519,CoffeeMachine,Maintenance,1463.0
E2880,Z519,SmartThermostat,Maintenance,6.0
E2881,Z519,NetworkSwitch,Running,141.0
E2882,Z519,HVACUnit,Running,6731.0
E2883,Z519,HVACUnit,Off,7817.0
E2884,Z520,HVACUnit,Running,3695.0
E2885,Z520,CoffeeMachine,Running,1113.0
E2886,Z520,SecurityCam,Off,49.0
E2887,Z520,HVACUnit,Running,3244.0
E2888,Z520,FireSafety,Off,152.0
E2889,Z520,SecurityCam,Running,45.0
E2890,Z520,AirPurifier,Running,116.0
E2891,Z520,FireSafety,Running,131.0
E2892,Z521,SoundSystem,Running,76.0
E2893,Z521,Lighting,Off,228.0
E2894,Z521,AccessControl,Off,39.0
E2895,Z521,AirPurifier,Running,81.0
E2896,Z521,NetworkSwitch,Running,105.0
E2897,Z521,NetworkSwitch,Running,106.0
E2898,Z521,CoffeeMachine,Running,1157.0
E2899,Z521,AccessControl,Running,37.0
E2900,Z522,SecurityCam,Running,16.0
E2901,Z522,SecurityCam,Running,34.0
E2902,Z522,SecurityCam,Running,23.0
E2903,Z522,AirPurifier,Off,199.0
E2904,Z522,ProjectorSystem,Running,234.0
E2905,Z523,SmartThermostat,Running,11.0
E2906,Z523,UPS,Running,1775.0
E2907,Z523,ProjectorSystem,Running,683.0
E2908,Z524,AccessControl,Running,64.0
E2909,Z524,SecurityCam,Running,48.0
E2910,Z524,UPS,Running,1278.0
E2911,Z524,Lighting,Maintenance,275.0
E2912,Z524,HVACUnit,Running,5541.0
E2913,Z524,CoffeeMachine,Running,1014.0
E2914,Z525,SecurityCam,Running,40.0
E2915,Z525,ProjectorSystem,Running,533.0
E2916,Z525,Lighting,Maintenance,104.0
E2917,Z525,AirPurifier,Running,82.0
E2918,Z526,NetworkSwitch,Running,124.0
E2919,Z526,AirPurifier,Running,84.0
E2920,Z526,FireSafety,Off,247.0
E2921,Z526,SecurityCam,Running,39.0
E2922,Z526,ProjectorSystem,Running,298.0
E2923,Z526,HVACUnit,Running,4698.0
E2924,Z527,AccessControl,Running,46.0
E2925,Z527,AccessControl,Running,84.0
E2926,Z527,SoundSystem,Maintenance,220.0
E2927,Z527,FireSafety,Running,165.0
E2928,Z527,AccessControl,Running,76.0
E2929,Z527,SoundSystem,Running,122.0
E2930,Z528,SoundSystem,Off,256.0
E2931,Z528,SecurityCam,Running,28.0
E2932,Z528,SmartThermostat,Running,9.0
E2933,Z528,FireSafety,Off,285.0
E2934,Z529,SoundSystem,Running,297.0
E2935,Z529,SmartThermostat,Off,9.0
E2936,Z529,HVACUnit,Running,3087.0
E2937,Z530,AirPurifier,Running,110.0
E2938,Z530,FireSafety,Off,117.0
E2939,Z530,UPS,Running,1613.0
E2940,Z530,ProjectorSystem,Off,528.0
E2941,Z530,Lighting,Running,382.0
E2942,Z531,SoundSystem,Running,70.0
E2943,Z531,ProjectorSystem,Running,278.0
E2944,Z531,NetworkSwitch,Off,62.0
E2945,Z531,SecurityCam,Off,46.0
E2946,Z531,AccessControl,Running,39.0
E2947,Z531,HVACUnit,Running,7221.0
E2948,Z531,AccessControl,Running,47.0
E2949,Z531,SmartThermostat,Running,14.0
E2950,Z532,SmartThermostat,Running,14.0
E2951,Z532,Lighting,Running,131.0
E2952,Z532,NetworkSwitch,Running,93.0
E2953,Z533,CoffeeMachine,Running,1217.0
E2954,Z533,SmartThermostat,Running,10.0
E2955,Z533,HVACUnit,Running,6260.0
E2956,Z533,UPS,Off,1989.0
E2957,Z533,CoffeeMachine,Running,1275.0
E2958,Z533,CoffeeMachine,Running,1290.0
E2959,Z533,SmartThermostat,Running,7.0
E2960,Z533,ProjectorSystem,Off,662.0
E2961,Z534,SoundSystem,Running,144.0
E2962,Z534,CoffeeMachine,Off,895.0
E2963,Z534,AccessControl,Running,43.0
E2964,Z535,NetworkSwitch,Running,70.0
E2965,Z535,Lighting,Running,88.0
E2966,Z535,AirPurifier,Running,135.0
E2967,Z535,HVACUnit,Running,3828.0
E2968,Z535,NetworkSwitch,Running,44.0
E2969,Z535,SmartThermostat,Running,10.0
E2970,Z535,SecurityCam,Running,35.0
E2971,Z535,HVACUnit,Running,3656.0
E2972,Z536,HVACUnit,Running,4403.0
E2973,Z536,CoffeeMachine,Running,1103.0
E2974,Z536,FireSafety,Maintenance,133.0
E2975,Z536,SmartThermostat,Off,15.0
E2976,Z536,SoundSystem,Running,114.0
E2977,Z536,UPS,Maintenance,934.0
E2978,Z537,FireSafety,Running,198.0
E2979,Z537,SecurityCam,Running,42.0
E2980,Z537,ProjectorSystem,Running,699.0
E2981,Z538,Lighting,Running,405.0
E2982,Z538,SoundSystem,Maintenance,168.0
E2983,Z538,HVACUnit,Running,5677.0
E2984,Z538,NetworkSwitch,Off,91.0
E2985,Z539,CoffeeMachine,Running,1137.0
E2986,Z539,UPS,Running,1884.0
E2987,Z539,AirPurifier,Off,178.0
E2988,Z539,FireSafety,Running,173.0
E2989,Z539,NetworkSwitch,Off,65.0
E2990,Z539,ProjectorSystem,Running,226.0
E2991,Z540,SmartThermostat,Running,15.0
E2992,Z540,SoundSystem,Running,110.0
E2993,Z540,UPS,Running,1509.0
E2994,Z540,NetworkSwitch,Maintenance,110.0
E2995,Z540,SmartThermostat,Running,9.0
E2996,Z540,FireSafety,Running,156.0
E2997,Z541,SecurityCam,Running,46.0
E2998,Z541,HVACUnit,Running,6268.0
E2999,Z541,CoffeeMachine,Running,1132.0
E3000,Z542,CoffeeMachine,Maintenance,1257.0
E3001,Z542,UPS,Maintenance,812.0
E3002,Z542,NetworkSwitch,Maintenance,85.0
E3003,Z543,UPS,Running,1778.0
E3004,Z543,NetworkSwitch,Running,96.0
E3005,Z543,ProjectorSystem,Running,411.0
E3006,Z543,HVACUnit,Off,7669.0
E3007,Z544,HVACUnit,Off,7497.0
E3008,Z544,HVACUnit,Off,7187.0
E3009,Z544,Lighting,Maintenance,298.0
E3010,Z544,AirPurifier,Running,91.0
E3011,Z544,UPS,Running,1638.0
E3012,Z545,AirPurifier,Running,131.0
E3013,Z545,SmartThermostat,Running,13.0
E3014,Z545,AccessControl,Off,60.0
E3015,Z545,FireSafety,Off,168.0
E3016,Z545,SoundSystem,Running,113.0
E3017,Z545,HVACUnit,Maintenance,7104.0
E3018,Z546,AccessControl,Running,67.0
E3019,Z546,AccessControl,Off,85.0
E3020,Z546,CoffeeMachine,Running,945.0
E3021,Z547,HVACUnit,Off,5612.0
E3022,Z547,SecurityCam,Running,18.0
E3023,Z547,SoundSystem,Running,154.0
E3024,Z548,SecurityCam,Running,16.0
E3025,Z548,AccessControl,Running,95.0
E3026,Z548,CoffeeMachine,Running,1216.0
E3027,Z548,CoffeeMachine,Running,1215.0
E3028,Z549,AirPurifier,Running,191.0
E3029,Z549,CoffeeMachine,Running,1472.0
E3030,Z549,FireSafety,Running,117.0
E3031,Z549,UPS,Off,1593.0
E3032,Z549,CoffeeMachine,Off,1266.0
E3033,Z550,SmartThermostat,Off,5.0
E3034,Z550,SecurityCam,Running,32.0
E3035,Z550,CoffeeMachine,Off,1091.0
E3036,Z550,SmartThermostat,Maintenance,8.0
E3037,Z550,Lighting,Running,174.0
E3038,Z551,HVACUnit,Off,7724.0
E3039,Z551,UPS,Running,1119.0
E3040,Z551,CoffeeMachine,Running,1111.0
E3041,Z552,NetworkSwitch,Running,134.0
E3042,Z552,HVACUnit,Running,7510.0
E3043,Z552,AccessControl,Running,54.0
E3044,Z553,CoffeeMachine,Off,1019.0
E3045,Z553,FireSafety,Running,289.0
E3046,Z553,FireSafety,Running,189.0
E3047,Z553,SecurityCam,Off,46.0
E3048,Z553,FireSafety,Maintenance,164.0
E3049,Z553,AccessControl,Running,88.0
E3050,Z554,ProjectorSystem,Maintenance,647.0
E3051,Z554,SecurityCam,Off,31.0
E3052,Z554,FireSafety,Running,228.0
E3053,Z554,HVACUnit,Running,3435.0
E3054,Z554,HVACUnit,Running,6179.0
E3055,Z555,FireSafety,Off,144.0
E3056,Z555,HVACUnit,Running,4158.0
E3057,Z555,NetworkSwitch,Running,143.0
E3058,Z555,FireSafety,Maintenance,140.0
E3059,Z555,Lighting,Running,443.0
E3060,Z555,FireSafety,Running,157.0
E3061,Z555,Lighting,Off,383.0
E3062,Z556,SoundSystem,Running,190.0
E3063,Z556,NetworkSwitch,Running,95.0
E3064,Z556,HVACUnit,Off,3649.0
E3065,Z556,SecurityCam,Running,28.0
E3066,Z556,SmartThermostat,Running,11.0
E3067,Z556,CoffeeMachine,Off,937.0
E3068,Z557,NetworkSwitch,Running,112.0
E3069,Z557,SmartThermostat,Maintenance,6.0
E3070,Z557,AccessControl,Running,84.0
E3071,Z557,Lighting,Running,467.0
E3072,Z557,AirPurifier,Running,152.0
E3073,Z557,UPS,Maintenance,1093.0
E3074,Z557,CoffeeMachine,Running,1139.0
E3075,Z557,FireSafety,Running,104.0
E3076,Z558,SmartThermostat,Off,8.0
E3077,Z558,SmartThermostat,Running,10.0
E3078,Z558,Lighting,Maintenance,142.0
E3079,Z558,NetworkSwitch,Running,98.0
E3080,Z558,AccessControl,Running,56.0
E3081,Z558,SmartThermostat,Running,15.0
E3082,Z558,CoffeeMachine,Off,812.0
E3083,Z559,FireSafety,Off,283.0
E3084,Z559,CoffeeMachine,Off,1271.0
E3085,Z559,SmartThermostat,Running,11.0
E3086,Z560,CoffeeMachine,Running,834.0
E3087,Z560,NetworkSwitch,Maintenance,139.0
E3088,Z560,FireSafety,Running,194.0
E3089,Z560,ProjectorSystem,Maintenance,223.0
E3090,Z560,UPS,Running,1746.0
E3091,Z560,UPS,Maintenance,1230.0
E3092,Z561,SmartThermostat,Maintenance,6.0
E3093,Z561,Lighting,Running,482.0
E3094,Z561,ProjectorSystem,Running,316.0
E3095,Z561,NetworkSwitch,Running,87.0
E3096,Z561,NetworkSwitch,Running,39.0
E3097,Z561,AirPurifier,Running,159.0
E3098,Z561,ProjectorSystem,Running,666.0
E3099,Z562,Lighting,Maintenance,100.0
E3100,Z562,ProjectorSystem,Running,477.0
E3101,Z562,HVACUnit,Running,4340.0
E3102,Z562,SoundSystem,Running,259.0
E3103,Z563,Lighting,Running,284.0
E3104,Z563,SoundSystem,Running,101.0
E3105,Z563,CoffeeMachine,Maintenance,1022.0
E3106,Z563,SecurityCam,Running,21.0
E3107,Z563,UPS,Running,1963.0
E3108,Z563,FireSafety,Running,230.0
E3109,Z563,FireSafety,Running,228.0
E3110,Z563,SoundSystem,Maintenance,139.0
E3111,Z564,SoundSystem,Running,110.0
E3112,Z564,AccessControl,Running,54.0
E3113,Z564,HVACUnit,Off,4922.0
E3114,Z564,AirPurifier,Running,162.0
E3115,Z564,FireSafety,Running,289.0
E3116,Z564,UPS,Running,556.0
E3117,Z564,Lighting,Running,93.0
E3118,Z564,AccessControl,Running,99.0
E3119,Z565,Lighting,Running,92.0
E3120,Z565,NetworkSwitch,Running,144.0
E3121,Z565,CoffeeMachine,Running,832.0
E3122,Z566,AirPurifier,Running,138.0
E3123,Z566,Lighting,Off,181.0
E3124,Z566,UPS,Running,953.0
E3125,Z566,Lighting,Running,422.0
E3126,Z566,Lighting,Running,470.0
E3127,Z567,Lighting,Running,83.0
E3128,Z567,SmartThermostat,Running,14.0
E3129,Z567,HVACUnit,Running,6920.0
E3130,Z567,FireSafety,Off,193.0
E3131,Z567,AirPurifier,Running,196.0
E3132,Z567,NetworkSwitch,Running,36.0
E3133,Z568,HVACUnit,Maintenance,4738.0
E3134,Z568,SoundSystem,Maintenance,121.0
E3135,Z568,NetworkSwitch,Running,50.0
E3136,Z568,SmartThermostat,Off,6.0
E3137,Z568,Lighting,Running,388.0
E3138,Z569,FireSafety,Running,211.0
E3139,Z569,ProjectorSystem,Running,374.0
E3140,Z569,HVACUnit,Running,6151.0
E3141,Z570,SecurityCam,Running,48.0
E3142,Z570,CoffeeMachine,Running,1043.0
E3143,Z570,SoundSystem,Running,286.0
E3144,Z570,ProjectorSystem,Running,302.0
E3145,Z570,UPS,Running,1262.0
E3146,Z570,SmartThermostat,Running,10.0
E3147,Z570,SmartThermostat,Running,13.0
E3148,Z571,UPS,Running,924.0
E3149,Z571,UPS,Running,921.0
E3150,Z571,HVACUnit,Running,5673.0
E3151,Z571,NetworkSwitch,Running,148.0
E3152,Z571,HVACUnit,Running,3001.0
E3153,Z571,CoffeeMachine,Running,1297.0
E3154,Z571,HVACUnit,Running,3616.0
E3155,Z572,AirPurifier,Running,187.0
E3156,Z572,SmartThermostat,Running,11.0
E3157,Z572,SmartThermostat,Off,10.0
E3158,Z572,UPS,Running,1432.0
E3159,Z572,SoundSystem,Running,190.0
E3160,Z573,Lighting,Running,419.0
E3161,Z573,SecurityCam,Off,46.0
E3162,Z573,ProjectorSystem,Maintenance,746.0
E3163,Z573,HVACUnit,Off,3690.0
E3164,Z573,UPS,Running,809.0
E3165,Z573,AirPurifier,Off,157.0
E3166,Z574,CoffeeMachine,Running,1129.0
E3167,Z574,FireSafety,Running,133.0
E3168,Z574,ProjectorSystem,Running,528.0
E3169,Z574,SmartThermostat,Running,15.0
E3170,Z574,UPS,Running,1405.0
E3171,Z574,SoundSystem,Running,135.0
E3172,Z574,FireSafety,Running,280.0
E3173,Z574,CoffeeMachine,Maintenance,926.0
E3174,Z575,AirPurifier,Off,131.0
E3175,Z575,HVACUnit,Off,6203.0
E3176,Z575,SoundSystem,Running,126.0
E3177,Z575,SecurityCam,Running,24.0
E3178,Z576,FireSafety,Running,105.0
E3179,Z576,ProjectorSystem,Running,307.0
E3180,Z576,AirPurifier,Running,161.0
E3181,Z577,SoundSystem,Off,90.0
E3182,Z577,CoffeeMachine,Running,1438.0
E3183,Z577,AccessControl,Maintenance,75.0
E3184,Z577,HVACUnit,Maintenance,4937.0
E3185,Z577,FireSafety,Running,114.0
E3186,Z577,Lighting,Running,497.0
E3187,Z577,NetworkSwitch,Running,43.0
E3188,Z578,UPS,Running,1247.0
E3189,Z578,Lighting,Off,197.0
E3190,Z578,SoundSystem,Maintenance,54.0
E3191,Z578,HVACUnit,Maintenance,4032.0
E3192,Z578,HVACUnit,Running,6733.0
E3193,Z579,UPS,Running,1400.0
E3194,Z579,FireSafety,Running,192.0
E3195,Z579,UPS,Running,561.0
E3196,Z580,ProjectorSystem,Running,200.0
E3197,Z580,NetworkSwitch,Running,72.0
E3198,Z580,HVACUnit,Running,4790.0
E3199,Z580,SmartThermostat,Running,6.0
E3200,Z580,SecurityCam,Running,17.0
E3201,Z580,AccessControl,Running,35.0
E3202,Z580,SmartThermostat,Running,8.0
E3203,Z580,AccessControl,Running,63.0
E3204,Z581,CoffeeMachine,Running,1079.0
E3205,Z581,SecurityCam,Running,25.0
E3206,Z581,HVACUnit,Running,6856.0
E3207,Z581,AccessControl,Running,27.0
E3208,Z582,Lighting,Off,346.0
E3209,Z582,HVACUnit,Running,5527.0
E3210,Z582,AccessControl,Running,86.0
E3211,Z582,SoundSystem,Running,184.0
E3212,Z582,SmartThermostat,Running,8.0
E3213,Z582,SmartThermostat,Running,6.0
E3214,Z582,HVACUnit,Running,7497.0
E3215,Z583,SmartThermostat,Running,6.0
E3216,Z583,Lighting,Maintenance,108.0
E3217,Z583,UPS,Running,1982.0
E3218,Z583,CoffeeMachine,Off,1261.0
E3219,Z583,CoffeeMachine,Running,918.0
E3220,Z583,SmartThermostat,Running,6.0
E3221,Z583,SmartThermostat,Running,13.0
E3222,Z584,AccessControl,Running,89.0
E3223,Z584,SecurityCam,Running,50.0
E3224,Z584,AccessControl,Off,87.0
E3225,Z585,Lighting,Running,435.0
E3226,Z585,SoundSystem,Running,224.0
E3227,Z585,SoundSystem,Running,181.0
E3228,Z585,Lighting,Running,115.0
E3229,Z585,SoundSystem,Running,167.0
E3230,Z585,AirPurifier,Running,195.0
E3231,Z585,SecurityCam,Running,48.0
E3232,Z586,ProjectorSystem,Running,395.0
E3233,Z586,CoffeeMachine,Off,1193.0
E3234,Z586,Lighting,Running,314.0
E3235,Z586,SmartThermostat,Running,14.0
E3236,Z586,FireSafety,Running,133.0
E3237,Z586,NetworkSwitch,Running,130.0
E3238,Z586,Lighting,Off,417.0
E3239,Z587,AccessControl,Off,85.0
E3240,Z587,NetworkSwitch,Off,83.0
E3241,Z587,CoffeeMachine,Running,1008.0
E3242,Z587,SmartThermostat,Running,13.0
E3243,Z588,UPS,Running,1203.0
E3244,Z588,AirPurifier,Running,157.0
E3245,Z588,SmartThermostat,Running,12.0
E3246,Z589,HVACUnit,Running,4165.0
E3247,Z589,SmartThermostat,Running,5.0
E3248,Z589,AirPurifier,Running,84.0
E3249,Z589,SmartThermostat,Running,8.0
E3250,Z589,Lighting,Running,474.0
E3251,Z589,HVACUnit,Running,5697.0
E3252,Z590,CoffeeMachine,Off,913.0
E3253,Z590,SecurityCam,Running,37.0
E3254,Z590,Lighting,Running,254.0
E3255,Z590,HVACUnit,Running,4858.0
E3256,Z591,NetworkSwitch,Running,47.0
E3257,Z591,SoundSystem,Running,51.0
E3258,Z591,AirPurifier,Running,162.0
E3259,Z591,SmartThermostat,Running,6.0
E3260,Z591,NetworkSwitch,Running,105.0
E3261,Z591,NetworkSwitch,Running,137.0
E3262,Z592,Lighting,Off,224.0
E3263,Z592,AccessControl,Running,79.0
E3264,Z592,FireSafety,Running,289.0
E3265,Z592,NetworkSwitch,Running,86.0
E3266,Z592,Lighting,Running,371.0
E3267,Z592,ProjectorSystem,Off,405.0
E3268,Z593,NetworkSwitch,Running,31.0
E3269,Z593,HVACUnit,Running,5229.0
E3270,Z593,FireSafety,Off,170.0
E3271,Z593,NetworkSwitch,Running,116.0
E3272,Z594,SoundSystem,Running,153.0
E3273,Z594,AccessControl,Maintenance,70.0
E3274,Z594,Lighting,Running,357.0
E3275,Z594,AirPurifier,Running,160.0
E3276,Z594,FireSafety,Running,266.0
E3277,Z595,SmartThermostat,Running,8.0
E3278,Z595,SmartThermostat,Off,11.0
E3279,Z595,UPS,Running,1941.0
E3280,Z595,SmartThermostat,Running,11.0
E3281,Z596,AccessControl,Running,66.0
E3282,Z596,AccessControl,Maintenance,39.0
E3283,Z596,SecurityCam,Running,18.0
E3284,Z596,UPS,Running,1634.0
E3285,Z596,ProjectorSystem,Running,655.0
E3286,Z597,NetworkSwitch,Running,61.0
E3287,Z597,SmartThermostat,Running,12.0
E3288,Z597,CoffeeMachine,Maintenance,1468.0
E3289,Z597,NetworkSwitch,Off,37.0
E3290,Z597,AccessControl,Running,72.0
E3291,Z597,SoundSystem,Running,244.0
E3292,Z597,AccessControl,Off,46.0
E3293,Z598,FireSafety,Off,228.0
E3294,Z598,AccessControl,Running,74.0
E3295,Z598,AccessControl,Off,47.0
E3296,Z599,Lighting,Running,455.0
E3297,Z599,AccessControl,Running,50.0
E3298,Z599,SoundSystem,Running,141.0
E3299,Z599,AccessControl,Running,87.0
E3300,Z599,NetworkSwitch,Running,142.0
E3301,Z599,UPS,Running,642.0
E3302,Z599,SoundSystem,Running,201.0
E3303,Z600,NetworkSwitch,Running,85.0
E3304,Z600,Lighting,Running,100.0
E3305,Z600,SecurityCam,Running,49.0
E3306,Z600,SmartThermostat,Running,6.0
E3307,Z601,NetworkSwitch,Running,36.0
E3308,Z601,SmartThermostat,Off,12.0
E3309,Z601,UPS,Maintenance,557.0
E3310,Z601,NetworkSwitch,Running,149.0
E3311,Z602,FireSafety,Running,231.0
E3312,Z602,AirPurifier,Running,175.0
E3313,Z602,NetworkSwitch,Running,103.0
E3314,Z602,NetworkSwitch,Running,56.0
E3315,Z602,NetworkSwitch,Running,110.0
E3316,Z602,SoundSystem,Running,298.0
E3317,Z602,CoffeeMachine,Running,1052.0
E3318,Z603,HVACUnit,Running,7267.0
E3319,Z603,SecurityCam,Running,45.0
E3320,Z603,Lighting,Running,327.0
E3321,Z604,SmartThermostat,Off,15.0
E3322,Z604,CoffeeMachine,Running,1152.0
E3323,Z604,UPS,Running,994.0
E3324,Z605,Lighting,Running,55.0
E3325,Z605,UPS,Off,840.0
E3326,Z605,CoffeeMachine,Running,990.0
E3327,Z605,Lighting,Off,228.0
E3328,Z605,SecurityCam,Running,46.0
E3329,Z605,ProjectorSystem,Running,550.0
E3330,Z605,NetworkSwitch,Running,145.0
E3331,Z605,AirPurifier,Maintenance,87.0
E3332,Z606,HVACUnit,Running,7707.0
E3333,Z606,FireSafety,Maintenance,156.0
E3334,Z606,HVACUnit,Running,4818.0
E3335,Z607,UPS,Off,1456.0
E3336,Z607,SmartThermostat,Maintenance,6.0
E3337,Z607,SoundSystem,Running,72.0
E3338,Z607,AirPurifier,Running,137.0
E3339,Z607,CoffeeMachine,Running,1002.0
E3340,Z607,SmartThermostat,Running,13.0
E3341,Z608,SoundSystem,Maintenance,179.0
E3342,Z608,Lighting,Running,352.0
E3343,Z608,ProjectorSystem,Running,312.0
E3344,Z608,UPS,Running,1078.0
E3345,Z608,SoundSystem,Off,66.0
E3346,Z608,SmartThermostat,Running,6.0
E3347,Z608,HVACUnit,Maintenance,7909.0
E3348,Z608,HVACUnit,Running,5775.0
E3349,Z609,SecurityCam,Off,44.0
E3350,Z609,SmartThermostat,Off,10.0
E3351,Z609,ProjectorSystem,Off,744.0
E3352,Z609,NetworkSwitch,Running,85.0
E3353,Z609,HVACUnit,Maintenance,3539.0
E3354,Z610,AccessControl,Running,88.0
E3355,Z610,SecurityCam,Off,26.0
E3356,Z610,SmartThermostat,Maintenance,8.0
E3357,Z610,NetworkSwitch,Off,112.0
E3358,Z610,HVACUnit,Off,7161.0
E3359,Z610,AccessControl,Off,58.0
E3360,Z610,ProjectorSystem,Running,609.0
E3361,Z611,FireSafety,Running,255.0
E3362,Z611,SmartThermostat,Running,7.0
E3363,Z611,SecurityCam,Running,30.0
E3364,Z611,SoundSystem,Running,248.0
E3365,Z611,NetworkSwitch,Running,52.0
E3366,Z611,UPS,Off,616.0
E3367,Z612,Lighting,Off,356.0
E3368,Z612,Lighting,Running,301.0
E3369,Z612,AccessControl,Maintenance,36.0
E3370,Z613,CoffeeMachine,Running,987.0
E3371,Z613,UPS,Running,584.0
E3372,Z613,NetworkSwitch,Off,150.0
E3373,Z613,SecurityCam,Running,27.0
E3374,Z613,SecurityCam,Running,45.0
E3375,Z614,SecurityCam,Maintenance,33.0
E3376,Z614,SmartThermostat,Running,9.0
E3377,Z614,AccessControl,Off,63.0
E3378,Z614,FireSafety,Maintenance,271.0
E3379,Z615,SecurityCam,Running,32.0
E3380,Z615,ProjectorSystem,Running,542.0
E3381,Z615,UPS,Off,1312.0
E3382,Z615,SmartThermostat,Running,12.0
E3383,Z615,Lighting,Running,356.0
E3384,Z615,UPS,Running,1528.0
E3385,Z616,UPS,Running,1163.0
E3386,Z616,UPS,Off,951.0
E3387,Z616,NetworkSwitch,Running,96.0
E3388,Z616,NetworkSwitch,Off,134.0
E3389,Z616,FireSafety,Running,193.0
E3390,Z616,NetworkSwitch,Running,130.0
E3391,Z616,SecurityCam,Off,38.0
E3392,Z616,NetworkSwitch,Off,86.0
E3393,Z617,SecurityCam,Off,36.0
E3394,Z617,SecurityCam,Off,35.0
E3395,Z617,Lighting,Running,461.0
E3396,Z617,SecurityCam,Off,23.0
E3397,Z617,Lighting,Running,296.0
E3398,Z617,CoffeeMachine,Off,960.0
E3399,Z617,NetworkSwitch,Running,138.0
E3400,Z617,SmartThermostat,Running,7.0
E3401,Z618,SecurityCam,Running,25.0
E3402,Z618,HVACUnit,Running,6491.0
E3403,Z618,HVACUnit,Running,4983.0
E3404,Z618,Lighting,Running,206.0
E3405,Z618,HVACUnit,Running,7235.0
E3406,Z618,AccessControl,Running,44.0
E3407,Z618,SmartThermostat,Running,10.0
E3408,Z619,ProjectorSystem,Off,772.0
E3409,Z619,HVACUnit,Running,7937.0
E3410,Z619,Lighting,Running,468.0
E3411,Z619,HVACUnit,Running,4431.0
E3412,Z619,Lighting,Off,177.0
E3413,Z619,ProjectorSystem,Running,431.0
E3414,Z619,CoffeeMachine,Running,1464.0
E3415,Z620,ProjectorSystem,Off,606.0
E3416,Z620,Lighting,Running,159.0
E3417,Z620,SecurityCam,Running,25.0
E3418,Z620,SecurityCam,Running,45.0
E3419,Z621,SmartThermostat,Running,15.0
E3420,Z621,AccessControl,Running,61.0
E3421,Z621,ProjectorSystem,Running,738.0
E3422,Z621,AirPurifier,Running,174.0
E3423,Z621,ProjectorSystem,Off,307.0
E3424,Z621,NetworkSwitch,Running,39.0
E3425,Z621,SmartThermostat,Running,14.0
E3426,Z621,FireSafety,Running,190.0
E3427,Z622,SecurityCam,Off,23.0
E3428,Z622,Lighting,Running,338.0
E3429,Z622,CoffeeMachine,Running,1314.0
E3430,Z622,AccessControl,Running,74.0
E3431,Z622,NetworkSwitch,Maintenance,81.0
E3432,Z622,SmartThermostat,Running,14.0
E3433,Z622,ProjectorSystem,Maintenance,771.0
E3434,Z623,SmartThermostat,Running,7.0
E3435,Z623,SecurityCam,Running,26.0
E3436,Z623,UPS,Running,592.0
E3437,Z623,UPS,Off,1446.0
E3438,Z623,AccessControl,Maintenance,68.0
E3439,Z623,AirPurifier,Off,193.0
E3440,Z623,SecurityCam,Running,38.0
E3441,Z623,NetworkSwitch,Off,140.0
E3442,Z624,SoundSystem,Running,73.0
E3443,Z624,AccessControl,Running,30.0
E3444,Z624,Lighting,Off,273.0
E3445,Z624,Lighting,Running,222.0
E3446,Z624,SmartThermostat,Running,15.0
