policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP28992,2022-09-14,62316.54,3569.26,4172.66,61713.14,8792.31,963.31,10,7435.55,22258.4,1162.65
GRP09821,2023-12-17,67316.72,564.26,1447.23,66433.75,9030.75,1906.67,45,4014.5,17861.94,-2785.54
GRP43817,2025-05-31,140378.89,3461.1,9021.09,134818.90000000002,5118.67,1128.64,93,9370.74,23932.8,-3727.95
GRP55078,2025-10-25,435358.62,4349.68,3467.15,436241.14999999997,4835.39,1207.32,97,7445.87,26058.04,2710.58
GRP49126,2023-02-04,496557.05,4871.1,2249.14,499179.00999999995,9445.38,1966.33,68,2843.62,12926.33,3625.58
GRP37019,2019-05-08,404846.85,2706.66,6518.05,401035.45999999996,9332.65,1361.26,8,7617.49,16653.91,-1973.56
GRP63768,2018-07-26,380262.05,2094.11,7928.29,374427.87,2625.43,501.97,19,5345.65,9634.63,-2608.45
GRP17240,2021-01-20,334582.82,3018.45,1252.14,336349.13,4241.53,1133.82,25,7679.86,25265.81,-74.89
GRP90130,2025-01-31,466896.21,1066.58,4291.5,463671.29000000004,4684.3,1357.28,20,4941.69,22019.73,-2205.89
GRP53378,2021-04-03,29689.54,2677.87,6124.02,26243.39,2636.87,1668.72,40,9966.07,10981.85,-512.34
GRP22191,2025-03-30,274011.77,4785.04,5445.51,273351.3,4915.66,1735.48,51,8464.28,10954.34,4550.8
GRP82801,2025-05-11,262762.79,767.49,5602.74,257927.53999999998,2816.85,1808.28,66,5440.74,24056.47,-1426.24
GRP47448,2020-01-22,427581.31,3170.17,8797.46,421954.01999999996,1833.19,110.26,73,5292.81,9046.4,702.86
GRP37487,2023-11-06,286427.02,1421.0,8709.25,279138.77,6238.42,753.82,34,1940.66,7591.67,4460.26
GRP96373,2023-10-11,286125.14,3207.96,9828.52,279504.58,2775.22,1441.88,28,1641.93,13702.14,400.05
GRP53548,2022-03-24,93172.35,2921.62,5455.62,90638.35,2832.0,1209.22,9,9428.88,10982.14,-4038.01
GRP06583,2018-08-13,134101.32,2035.37,5055.99,131080.7,2536.0,728.01,69,2846.55,12566.67,-4715.67
GRP95720,2025-07-13,251357.72,2380.81,1030.64,252707.88999999998,6775.65,1066.32,33,2417.68,10503.05,726.89
GRP05283,2022-07-03,380137.36,1496.31,2228.11,379405.56,8466.7,35.14,48,5014.9,20759.96,-2992.89
GRP51648,2021-02-10,208555.01,1445.03,4342.96,205657.08000000002,2638.74,1452.69,52,2742.68,24593.17,-3109.08
GRP50827,2025-02-03,287010.63,3856.68,3497.01,287370.3,3598.31,1643.47,92,4701.17,9077.66,-1735.1
GRP63571,2023-08-03,59205.44,4897.57,2583.41,61519.600000000006,4946.52,501.46,69,3179.18,19031.76,-1753.13
GRP89848,2022-02-19,290289.38,835.16,2876.29,288248.25,1472.66,390.97,21,9777.33,20655.51,4239.81
GRP00171,2024-01-24,224770.63,3809.34,5756.91,222823.06,3759.76,187.49,91,4399.1,14675.99,1385.45
GRP21390,2021-01-27,169449.15,1274.79,513.45,170210.49,8385.01,1080.05,72,6760.95,27579.93,3886.34
GRP29562,2023-05-06,434221.65,1105.43,2700.78,432626.3,8786.36,260.28,66,8052.47,5758.17,-2520.06
GRP79822,2023-12-31,266255.12,447.24,1472.32,265230.04,4260.61,1847.61,35,4956.79,7498.85,-1765.83
GRP46097,2019-02-08,344300.42,2428.72,3548.57,343180.56999999995,6254.48,49.21,1,5627.65,17132.58,783.41
GRP06327,2019-08-04,191763.62,1284.18,4976.01,188071.78999999998,9477.02,740.33,96,6300.85,9908.07,-4043.58
GRP72980,2024-10-23,83282.23,3247.33,1732.34,84797.22,9186.92,812.21,98,1361.26,19918.86,902.47
GRP28562,2022-08-19,369825.53,803.08,5433.99,365194.62000000005,8626.19,1048.72,33,4558.63,6113.51,2207.68
GRP58195,2019-12-21,495798.92,4364.29,8800.59,491362.61999999994,1602.47,138.92,69,1431.81,19023.77,1365.88
GRP04477,2022-09-01,310636.14,2359.83,1211.4,311784.57,4874.96,1414.64,91,2152.11,8378.48,-4241.62
GRP96245,2025-02-17,373646.29,2891.11,1983.74,374553.66,3135.71,1856.94,87,2907.02,18661.53,-874.15
GRP54521,2022-12-19,329481.16,2409.94,2221.51,329669.58999999997,3495.9,833.09,63,6965.9,12573.6,-802.98
GRP91822,2020-05-28,399640.17,307.71,2286.17,397661.71,8346.89,1790.59,78,4808.74,27404.18,-1686.23
GRP80766,2022-04-20,12057.78,2138.98,1335.34,12861.42,2984.78,1041.01,19,3862.15,14173.35,2750.79
GRP14531,2023-12-26,296405.98,2781.54,4245.66,294941.86,4336.38,943.1,55,3270.31,26496.05,4917.16
GRP03442,2022-10-13,299127.56,3679.15,3499.92,299306.79000000004,9199.32,1056.47,4,4784.87,14126.44,-1970.75
GRP49399,2023-06-24,318902.64,3956.9,9343.54,313516.00000000006,2863.1,257.89,43,4514.53,5599.49,3779.55
GRP22842,2022-07-19,134267.4,3390.75,6750.72,130907.43,2264.19,1948.13,30,8827.16,16243.75,-4443.79
GRP42810,2024-12-15,65485.58,932.77,1578.99,64839.36000000001,2495.98,263.43,62,5877.95,20900.11,-2555.24
GRP95720,2025-01-03,127556.93,3081.97,8592.36,122046.54,1017.03,1676.47,18,7450.75,21613.04,4814.1
GRP30657,2024-03-25,36588.35,1939.62,8061.5,30466.47,6245.09,22.0,21,3453.18,28046.64,1882.13
GRP95568,2024-12-25,372434.6,2280.04,9116.74,365597.89999999997,8684.31,1287.96,33,2289.03,18821.5,4713.61
GRP49059,2023-02-15,363719.88,3729.7,7637.61,359811.97000000003,4884.54,1786.91,22,6453.35,10694.7,3666.15
GRP18621,2025-02-13,453476.49,126.05,9383.8,444218.74,5965.2,657.48,31,1491.67,11680.42,-1065.34
GRP09133,2024-10-28,98277.1,3896.03,5701.88,96471.25,3855.72,584.2,21,7240.02,7703.08,961.49
GRP50815,2024-11-03,52959.21,1532.98,6818.84,47673.350000000006,1071.02,429.45,83,9944.6,13208.26,-2220.92
GRP79822,2021-07-11,234824.11,2967.14,7795.33,229995.92,3248.29,1585.02,53,3291.9,15953.25,-180.93
GRP91212,2018-08-02,182393.31,3389.39,9074.94,176707.76,9726.93,134.67,25,4512.56,19412.86,-1281.54
GRP90964,2020-04-13,269629.3,4520.04,763.55,273385.79,7680.45,1696.87,90,7843.54,11539.98,1002.29
GRP58552,2021-08-03,65445.61,470.71,4206.03,61710.29000000001,2218.45,1087.43,80,9166.22,7751.48,1855.56
GRP86394,2025-08-22,33184.59,1004.75,3085.76,31103.579999999994,8915.88,667.57,29,3189.96,21059.45,821.23
GRP34149,2025-11-01,445733.92,3473.25,5863.81,443343.36,5359.15,728.4,86,5491.18,22273.91,-3052.83
GRP03014,2023-01-04,379101.63,2370.96,7169.24,374303.35000000003,5641.4,123.69,59,5466.79,20264.9,-1969.05
GRP21634,2024-04-06,301696.76,749.29,5722.38,296723.67,9826.06,169.95,16,2351.1,7326.17,3453.37
GRP98445,2023-06-12,97124.15,2151.4,9550.37,89725.18,5734.84,226.72,90,8600.98,26248.24,1246.31
GRP42500,2025-04-27,147282.56,3417.3,8676.66,142023.19999999998,8838.89,1548.25,64,8110.33,9332.15,2430.35
GRP49155,2023-11-19,206597.38,2452.08,7923.07,201126.38999999998,5062.04,1002.35,93,4635.13,8685.16,4996.65
GRP72151,2020-03-08,387074.82,3127.59,5951.15,384251.26,4666.92,825.34,48,6683.45,11205.72,-3933.82
GRP04694,2019-05-15,52330.48,4877.4,3187.19,54020.69,2994.46,76.97,15,6455.78,7887.79,-2082.92
GRP14060,2019-05-21,160414.99,3957.46,2127.22,162245.22999999998,9619.18,1120.45,3,3984.1,9384.72,3789.19
GRP17771,2022-02-02,115300.88,873.26,1852.44,114321.7,4204.58,406.89,78,4216.2,15935.46,-1803.67
GRP01837,2024-10-23,480289.12,4428.23,6573.88,478143.47,5951.1,1080.34,94,6104.59,26213.93,-4591.31
GRP04884,2022-12-09,394614.44,4478.01,5683.02,393409.43,1390.54,1599.07,64,8629.88,11163.52,-3728.33
GRP71230,2018-03-20,234040.61,419.62,3778.7,230681.52999999997,1615.85,1702.72,95,1936.03,9811.83,4669.43
GRP19376,2025-02-02,52435.63,2653.96,4884.93,50204.659999999996,8640.22,148.1,8,2252.75,14746.06,-2113.96
GRP15098,2025-03-28,196855.62,3913.83,3312.31,197457.13999999998,9717.73,63.21,67,6697.27,23065.19,-1038.04
GRP54816,2020-01-23,201291.27,461.83,5266.84,196486.25999999998,3623.06,545.07,67,6150.74,15139.73,-4682.37
GRP90354,2025-06-24,266979.52,219.24,7514.09,259684.67,9531.44,1047.09,17,2216.83,8190.31,-115.45
GRP39217,2022-04-05,37354.71,744.84,4157.47,33942.079999999994,5988.68,1086.16,25,3631.47,18666.18,4348.18
GRP29832,2022-10-18,313966.07,659.19,8194.5,306430.76,4295.66,925.5,67,3343.02,22178.71,4213.92
GRP91317,2018-02-10,375001.1,3445.01,7724.25,370721.86,3657.59,1731.28,67,1090.96,11778.02,1847.52
GRP17211,2021-06-11,103890.58,242.44,3743.92,100389.1,6533.11,1342.63,30,8925.9,10944.58,4705.43
GRP94040,2022-12-15,44129.48,380.58,3914.3,40595.76,3898.53,519.56,24,4334.39,23383.49,-2064.96
GRP89870,2018-04-13,216440.09,2788.53,2713.16,216515.46,9048.4,296.96,66,9260.17,7900.36,2776.52
GRP37049,2022-10-11,30424.41,2799.86,6605.78,26618.489999999998,8790.53,732.35,68,9763.39,25884.36,-4673.67
GRP94256,2024-10-21,439726.67,2799.58,2589.79,439936.46,8014.13,133.14,39,8064.09,9034.34,-759.17
GRP01837,2019-05-26,48363.91,1687.64,514.49,49537.060000000005,9065.42,1506.11,61,5913.25,28316.21,1623.17
GRP83453,2018-04-29,364492.51,129.88,985.97,363636.42000000004,8846.57,1992.63,87,2859.08,11690.18,1112.06
GRP97449,2020-06-04,241777.8,968.4,8636.79,234109.40999999997,7338.09,1500.7,53,9711.38,22402.09,-1010.71
GRP91047,2018-04-18,415100.24,4150.2,2849.48,416400.96,1042.92,1885.14,41,8486.6,13363.03,-4726.74
GRP61346,2018-10-25,461503.64,2906.01,3602.92,460806.73000000004,5192.71,129.8,71,8405.58,19037.44,-535.97
GRP63074,2020-01-27,462313.55,2405.84,1709.12,463010.27,3876.63,1566.65,5,3622.36,14373.16,-4729.86
GRP50562,2021-10-21,19828.68,4226.4,6587.17,17467.910000000003,9261.83,451.5,49,1425.58,7765.88,-1235.08
GRP88129,2020-09-06,58942.94,2846.78,7615.38,54174.340000000004,9865.96,1491.22,3,1202.24,10079.96,4473.17
GRP13872,2022-11-05,280163.4,2352.24,1238.6,281277.04000000004,8074.9,410.64,79,2193.94,21771.81,2394.99
GRP04694,2018-06-01,34189.07,2775.36,3310.99,33653.44,3411.16,370.86,99,6559.55,17766.14,2155.12
GRP72276,2025-02-03,319470.53,4145.27,4113.29,319502.51000000007,2759.36,1702.43,63,7503.05,16064.49,2903.73
GRP37921,2021-08-20,190743.6,907.88,3274.4,188377.08000000002,6055.62,1051.9,17,9107.15,5304.9,2997.54
GRP54832,2023-05-08,258536.47,4607.06,1234.2,261909.33000000002,4582.53,1129.77,58,8209.0,8461.48,2432.25
GRP53287,2019-08-10,455376.74,4092.79,3439.08,456030.44999999995,9151.31,1238.99,93,2009.33,18714.78,644.41
GRP40299,2023-05-30,277128.87,4678.64,7008.06,274799.45,4442.13,1355.97,30,9811.97,28715.74,-98.72
GRP96547,2020-05-30,102594.42,3576.87,3608.8,102562.48999999999,4852.55,1344.21,72,2173.68,12720.53,-3667.52
GRP03441,2025-08-11,44297.1,3833.5,2496.84,45633.759999999995,4335.38,815.39,58,3456.65,5012.5,-2586.17
GRP00143,2019-09-14,149522.2,4844.75,1741.52,152625.43000000002,6694.25,887.96,40,3206.49,6216.85,-856.97
GRP48458,2024-01-25,79217.23,1264.22,2631.99,77849.45999999999,8132.92,1969.63,52,2765.97,29609.7,955.04
GRP24886,2023-10-06,287575.55,4722.01,8009.92,284287.64,8030.86,1521.74,12,9508.2,21252.27,-4971.84
GRP17267,2021-04-17,334089.75,1871.42,5741.55,330219.62,7075.73,661.4,32,3793.45,26013.13,-135.98
GRP37234,2022-10-27,471375.08,3556.87,8829.95,466102.0,9370.24,1354.05,95,7621.39,23257.54,1362.14
GRP41428,2025-09-12,245123.16,548.3,9407.4,236264.06,1349.97,1994.0,6,3429.7,18545.51,3628.31
GRP81132,2021-02-17,208884.91,1946.19,3094.65,207736.45,4712.13,95.23,100,9966.93,10228.81,1489.73
GRP35152,2018-10-28,127080.33,1874.95,3867.93,125087.35,4890.44,623.23,90,5587.7,20375.23,173.37
GRP96018,2020-03-14,10729.74,4166.7,5662.36,9234.079999999998,5873.58,1388.84,31,3509.08,25826.06,4857.67
GRP43637,2020-06-21,13098.71,3295.34,7623.74,8770.31,9247.79,1218.18,31,7304.19,26958.05,3184.16
GRP85937,2024-11-30,207908.81,479.99,7281.64,201107.15999999997,7078.58,644.93,31,9713.66,26155.76,-3449.15
GRP13349,2021-09-11,485349.33,2496.53,4263.94,483581.92000000004,8227.11,320.08,3,3829.06,28436.9,1542.84
GRP82839,2025-07-27,245820.76,1829.3,4795.72,242854.34,5594.61,483.53,19,3542.45,9535.18,-4860.36
GRP84681,2018-03-07,39466.87,1907.58,8953.02,32421.430000000004,8739.35,306.58,1,2949.25,22798.76,152.24
GRP76709,2018-01-31,377901.75,1637.17,4589.51,374949.41,6391.56,503.54,99,5027.51,5784.88,-75.84
GRP50135,2025-03-17,173340.48,3071.86,2054.61,174357.73,3418.18,352.65,46,2252.66,9735.76,2924.17
GRP60573,2018-06-27,231323.01,1856.38,7243.5,225935.89,5931.76,1016.13,23,6157.59,15717.59,-2755.5
GRP73517,2021-08-18,376586.04,4611.24,5208.79,375988.49,8027.55,589.87,67,3849.05,7995.36,-571.68
GRP99588,2018-01-30,297682.63,1831.82,8858.96,290655.49,3299.71,612.92,79,9512.88,20606.19,-3340.25
GRP01837,2023-04-09,312269.0,1775.26,4968.3,309075.96,9226.91,325.9,10,1365.75,7407.64,-580.24
GRP74639,2018-02-02,274075.38,273.42,5849.55,268499.25,1322.77,1557.53,54,9175.3,17855.0,-4187.24
GRP47563,2022-05-23,201694.9,1222.67,9395.2,193522.37,1834.56,172.02,73,4276.77,24596.58,781.54
GRP17712,2023-04-06,46004.38,3144.21,6067.36,43081.229999999996,8649.31,13.94,67,8198.7,5699.93,-3416.52
GRP29406,2025-03-25,156546.35,4177.44,5743.49,154980.30000000002,7245.42,229.61,15,4912.11,13327.79,1448.91
GRP08860,2020-11-22,249183.6,1227.06,1019.25,249391.41,4462.65,914.48,100,7055.26,28444.69,-3066.04
GRP22842,2020-01-25,417974.3,3149.31,9602.1,411521.51,4259.29,1788.31,96,8365.04,23780.5,285.11
GRP08077,2019-01-03,223273.36,4543.42,5590.72,222226.06,7578.19,1374.44,72,2914.68,27992.75,3208.22
GRP93492,2021-05-16,188500.37,2327.19,4953.48,185874.08,7954.43,181.57,69,6271.36,15781.93,-1221.63
GRP78135,2019-06-23,204611.71,4555.61,3879.41,205287.90999999997,3905.3,1097.37,29,6079.62,20872.28,907.65
GRP25519,2020-01-26,39781.16,1268.64,7369.6,33680.200000000004,7540.71,1447.22,79,2092.75,25612.44,1204.32
GRP08945,2025-05-13,257664.88,3854.35,6604.48,254914.75,7738.55,44.87,67,5211.78,20845.9,-928.51
GRP56811,2023-10-05,38550.75,2216.11,3105.97,37660.89,1625.88,662.45,97,1424.21,20483.93,-4088.64
GRP57295,2022-06-22,311456.54,3069.22,1187.21,313338.54999999993,5036.66,364.12,76,4729.0,26266.08,1220.75
GRP07735,2020-01-28,353239.48,3677.26,7868.72,349048.02,4614.34,516.81,45,1255.67,8626.71,324.75
GRP29361,2024-09-28,478912.84,3042.19,9589.71,472365.32,2760.72,1154.11,39,4673.35,6343.35,4503.57
GRP71500,2022-09-09,268525.53,1064.76,9133.99,260456.30000000005,6558.73,975.4,57,1532.74,19568.71,4166.57
GRP25800,2019-11-09,297779.9,1134.13,5859.78,293054.25,1821.29,1616.04,3,4390.81,26112.78,-2602.71
GRP44492,2021-03-21,30380.14,201.41,8874.19,21707.36,5507.44,1036.1,3,2678.9,25819.06,-2273.07
GRP43761,2022-01-11,168593.01,1988.42,769.8,169811.63000000003,4518.84,367.83,10,1532.62,19430.36,-3750.62
GRP55482,2018-10-07,73310.36,2646.93,1193.82,74763.46999999999,6730.9,1227.17,74,8234.06,11710.65,-3991.23
GRP75479,2019-07-16,151970.44,3433.11,2595.08,152808.47,1445.87,1845.58,82,9123.91,20171.8,3680.06
GRP31440,2020-04-01,269076.13,365.0,5635.83,263805.3,1917.98,1442.44,84,9988.91,17821.97,-2045.9
GRP03048,2022-07-23,211371.76,1952.28,1404.23,211919.81,4777.75,974.25,57,2242.5,17334.02,811.81
GRP21390,2024-02-29,398423.62,4470.37,2886.13,400007.86,5611.07,1695.01,74,4932.23,15813.11,2635.45
GRP37921,2018-11-19,153103.41,3231.46,5368.76,150966.11,3198.98,152.57,82,7410.4,5009.54,-1244.3
GRP17712,2024-03-25,189558.52,841.91,1588.23,188812.19999999998,7330.26,303.43,99,5324.74,8878.83,3417.54
GRP91967,2019-08-24,11034.76,1229.74,6046.36,6218.14,8857.8,704.05,87,9608.67,22092.98,2012.84
GRP66031,2024-04-01,25676.15,4277.42,6799.7,23153.87,2223.35,110.95,92,8725.43,6617.07,-4756.09
GRP18621,2022-10-17,236133.5,3540.81,6762.06,232912.25,2654.61,93.14,4,7621.62,9224.11,4368.86
GRP50224,2018-06-06,344345.89,3774.83,3949.28,344171.44,3287.78,1496.98,79,7988.81,5022.53,2305.6
GRP24879,2021-01-15,94938.35,2917.99,4592.58,93263.76000000001,9088.96,1914.9,7,2593.65,22077.85,-684.36
GRP31131,2024-10-06,311394.64,4317.81,7548.45,308164.0,4939.87,220.09,32,6308.39,26956.87,-320.29
GRP39911,2019-05-21,103342.82,1632.57,7070.59,97904.80000000002,4249.23,166.79,5,2478.51,20176.75,-4855.75
GRP76709,2021-10-03,87071.45,4484.43,6353.48,85202.40000000001,7040.34,1626.15,58,8552.51,29835.37,776.92
GRP55694,2024-05-29,12904.95,581.7,9915.73,3570.920000000002,1964.65,1751.14,12,8452.39,21913.53,1788.58
GRP99588,2025-03-02,201434.25,1785.99,8691.53,194528.71,9395.77,103.07,7,1929.18,8816.77,-1925.2
GRP38290,2020-09-28,279578.86,1719.13,2480.2,278817.79,5796.87,839.33,12,4570.05,29138.9,-1322.98
GRP19428,2022-05-08,395438.63,1367.09,9723.29,387082.43000000005,7601.36,1427.22,47,2303.76,18906.49,2762.15
GRP80401,2023-04-27,439996.09,3635.72,5991.15,437640.66,9917.11,388.11,48,7715.7,17174.06,729.39
GRP05325,2022-11-27,150031.26,1211.62,9757.08,141485.80000000002,9667.36,266.81,77,3119.56,24937.28,-3934.58
GRP58934,2025-07-19,321726.24,4161.72,2528.61,323359.35,6789.25,1864.24,55,6029.82,9017.42,2376.5
GRP18215,2023-01-08,458216.94,4604.47,2040.09,460781.31999999995,9301.01,1971.5,95,9821.89,8329.1,-1598.69
GRP95568,2020-05-24,493021.08,3195.7,9252.5,486964.28,4800.51,125.42,75,5799.19,5211.32,1629.45
GRP44732,2025-06-04,402784.08,2280.78,7811.06,397253.80000000005,4547.28,1102.79,36,8723.44,22621.72,-2038.58
GRP67143,2021-02-06,183261.0,2920.74,1605.01,184576.72999999998,3285.84,559.88,54,4231.17,28481.69,4071.73
GRP99944,2018-09-28,83368.5,789.93,3380.68,80777.75,8735.75,1248.3,56,7036.03,5755.81,-3303.29
GRP03743,2020-11-13,58286.63,4182.56,6140.9,56328.28999999999,8493.86,703.98,6,2127.85,21368.8,-1682.32
GRP36019,2018-04-10,173931.14,3097.58,4100.41,172928.31,8503.32,354.89,76,8908.96,8686.11,4969.37
GRP76077,2023-04-19,183004.14,895.1,9456.94,174442.30000000002,4242.75,947.22,48,2051.47,28485.64,3357.29
GRP68732,2021-08-27,443261.44,2098.42,8713.88,436645.98,6919.94,316.1,27,8568.55,9707.28,4702.36
GRP22053,2019-02-14,299211.2,4218.09,7821.46,295607.83,1052.99,381.68,31,9021.69,13096.03,3388.4
GRP03805,2019-08-02,296655.99,1534.01,8601.59,289588.41,3227.51,924.34,70,5051.3,6799.31,4733.08
GRP22842,2020-02-28,209574.32,3872.09,9008.36,204438.05,1385.31,940.15,27,4293.96,11620.23,1849.89
GRP26384,2018-05-24,27768.06,2597.61,8848.21,21517.460000000003,8951.4,1243.43,44,5108.64,14724.17,1918.11
GRP48010,2023-06-12,77464.25,1040.55,3269.73,75235.07,5415.89,1397.56,41,1351.37,22718.98,2348.98
GRP25082,2023-01-28,66295.85,1129.69,3706.46,63719.08000000001,7957.44,1427.51,3,9405.42,5590.35,-3.8
GRP13610,2024-07-16,237846.68,891.15,5184.94,233552.88999999998,8648.45,568.16,75,6059.27,13596.55,4542.0
GRP21161,2023-03-26,96140.02,3961.33,2283.77,97817.58,8080.03,401.99,27,6080.45,17797.87,2364.42
GRP83399,2023-07-27,385271.88,2832.4,753.16,387351.12000000005,3364.3,1930.23,60,9365.98,23719.66,3049.34
GRP83504,2022-01-16,71675.76,1522.93,5589.49,67609.19999999998,9281.17,1448.81,11,4565.59,5016.8,4032.55
GRP66445,2025-10-29,403890.2,3134.32,6732.29,400292.23000000004,6535.92,737.73,4,7878.24,10738.33,3692.84
GRP54459,2022-10-11,170936.96,1939.67,7611.04,165265.59,2114.72,367.19,43,7387.76,23179.05,2213.47
GRP02908,2019-10-20,18982.86,485.26,3633.25,15834.869999999999,4928.29,1295.17,78,4697.81,5293.88,-4155.17
GRP39295,2022-12-10,249088.56,655.91,886.7,248857.77,9334.35,768.98,84,8819.22,7286.16,1707.58
GRP72329,2022-01-23,387835.1,3381.0,3598.43,387617.67,3781.27,25.04,37,8384.65,22784.64,-1423.1
GRP17140,2024-02-09,442530.1,2878.23,7447.59,437960.73999999993,6090.95,1462.22,98,2622.93,8361.06,-4674.35
GRP93362,2025-03-24,436996.3,432.36,8623.65,428805.00999999995,7669.78,686.61,29,1332.79,5813.09,-2829.85
GRP48010,2019-03-12,177128.11,1891.67,5740.47,173279.31,6714.45,113.86,74,5651.27,8321.65,-2778.16
GRP58552,2022-10-16,42977.32,714.9,8617.04,35075.18,1913.84,1847.06,64,3525.79,9463.94,1217.16
GRP94256,2025-03-31,287117.59,1134.02,7535.06,280716.55000000005,7641.75,284.9,100,1068.46,27911.72,-4304.09
GRP50815,2018-03-28,73964.08,2871.84,1472.29,75363.63,1205.11,1047.08,61,1525.61,22578.1,-2492.29
GRP41173,2019-01-20,228354.89,1025.44,6978.12,222402.21000000002,2125.31,1910.91,9,5171.16,17719.24,3019.74
GRP05987,2019-01-30,144727.87,4926.57,8266.42,141388.02,4374.05,1685.15,14,4247.99,11906.37,-4283.62
GRP64039,2021-06-03,72286.48,358.58,4014.32,68630.73999999999,1011.69,1015.91,52,3236.68,16442.04,138.83
GRP08230,2021-09-06,145372.5,1581.35,5278.57,141675.28,2647.39,1820.77,57,4178.01,12230.18,-1937.07
GRP17791,2018-08-28,178571.01,4185.26,829.53,181926.74000000002,8500.3,1590.45,34,9355.18,20372.76,-248.79
GRP70265,2019-10-26,253564.81,332.5,4988.22,248909.09,5733.01,455.06,32,1721.11,9848.29,-3831.8
GRP58274,2024-04-10,65733.22,3517.14,4037.27,65213.090000000004,2709.98,309.29,44,1698.18,21262.81,-3781.54
GRP29084,2018-04-26,111285.86,2638.08,7878.22,106045.72,2195.25,1215.2,74,1513.77,9214.51,45.2
GRP96373,2018-03-14,91974.76,2881.3,997.97,93858.09,5544.42,1545.49,32,6006.01,28086.22,2735.3
GRP44636,2022-12-19,383606.73,1129.28,1907.96,382828.05,5890.07,1045.26,54,2045.62,23231.35,2958.87
GRP63768,2019-10-01,294555.76,3949.38,5709.36,292795.78,6752.07,1300.95,11,7170.88,9272.39,4420.41
GRP48570,2019-04-27,16802.37,4947.3,3426.79,18322.879999999997,1921.28,1702.17,50,3492.94,19263.13,-465.3
GRP52660,2018-07-31,177802.84,4586.68,6381.58,176007.94,8913.65,1677.04,63,8814.18,8385.46,-4845.11
GRP53394,2025-07-26,188475.81,2732.98,5826.4,185382.39,9231.07,569.62,84,1580.51,19856.7,2442.54
GRP93840,2021-04-23,266231.44,1330.71,7412.54,260149.61000000002,4406.45,50.08,47,6317.26,9045.84,4285.63
GRP27562,2024-03-01,232314.59,1976.56,770.22,233520.93,7746.89,1168.2,69,3896.09,12213.82,4107.39
GRP17703,2021-12-30,141113.36,3999.23,3402.31,141710.28,2962.03,1303.01,72,1590.88,28471.07,4266.4
GRP55239,2022-10-28,62805.68,4378.26,2209.14,64974.8,9748.11,883.3,8,5383.61,26913.41,3296.36
GRP25249,2022-07-06,309985.81,318.18,6907.58,303396.41,8551.98,307.3,50,5779.64,6427.33,2838.45
GRP13872,2023-08-20,31789.49,1295.04,9660.1,23424.43,5261.33,1179.93,91,2393.13,7099.72,-2583.71
GRP21161,2018-11-22,453698.48,391.55,2762.81,451327.22,1061.03,778.33,99,3882.11,16146.95,-663.53
GRP44725,2020-03-05,407096.66,670.27,8665.25,399101.68,2476.27,1615.81,73,2875.5,23690.13,-4233.41
GRP01837,2022-12-24,312496.44,154.27,5373.73,307276.98000000004,2058.35,1823.73,97,7431.4,28479.35,-2797.96
GRP86166,2023-06-06,204403.49,3375.52,3650.16,204128.84999999998,3589.12,1027.2,87,5652.85,14987.07,-4123.82
GRP81488,2024-08-06,240955.47,4350.46,9959.61,235346.32,3346.3,48.13,83,6341.18,15127.8,-2762.58
GRP94677,2018-03-03,339839.27,1307.98,1486.74,339660.51,2534.54,1018.54,91,9248.76,17034.19,-3136.96
GRP58158,2024-07-23,108580.81,793.49,6997.49,102376.81,5838.74,1729.15,43,6232.8,23405.34,1203.92
GRP10813,2021-09-20,97748.79,416.44,5498.15,92667.08,6493.93,736.03,73,7468.13,14706.02,-983.42
GRP87374,2020-01-22,193508.81,4229.43,7283.24,190455.0,9702.72,243.37,88,1162.47,25224.14,-141.54
GRP02497,2025-05-23,481288.3,3595.53,3823.74,481060.09,6460.33,1998.71,50,9530.91,19947.66,1488.08
GRP90010,2021-10-07,486870.01,3674.87,7550.84,482994.04,6888.82,1520.73,90,5827.43,17931.28,4609.07
GRP32440,2019-08-07,221571.83,3736.27,5437.9,219870.19999999998,5158.18,1407.56,49,8153.79,7508.15,-3485.95
GRP60602,2019-12-15,400296.43,2470.9,4409.82,398357.51,2764.85,1119.98,79,7446.44,16790.1,1521.74
GRP61276,2019-04-15,302916.77,4456.87,9468.1,297905.54000000004,1211.66,858.63,69,8715.56,27976.5,1776.72
GRP77944,2022-03-08,239388.03,1820.22,6044.59,235163.66,4310.33,83.91,49,7172.48,19251.25,87.93
GRP14688,2019-09-18,146075.86,1593.09,5666.7,142002.24999999997,9570.19,373.13,79,6228.42,23948.1,2177.14
GRP49126,2024-01-08,22763.84,1627.7,6645.04,17746.5,5369.77,933.42,9,5058.74,25762.93,4940.07
GRP20956,2021-03-26,149344.75,2368.7,2057.19,149656.26,4505.38,1149.71,99,7637.55,29825.73,-2550.95
GRP79585,2024-07-25,143066.09,2082.83,9237.79,135911.12999999998,3338.4,475.16,24,3293.87,9381.38,3349.16
GRP68132,2023-01-15,355255.21,3480.15,3769.68,354965.68000000005,8866.76,862.98,10,1403.91,28764.54,-4146.28
GRP52363,2025-10-03,149101.73,3905.82,9085.22,143922.33000000002,4723.34,832.92,81,1176.51,24234.07,-1616.51
