id,teamID,teamName,personIDs
team_274,TM-3274,Team_274_Dream,"['person_916', 'person_423', 'person_1926', 'person_1435', 'person_1586', 'person_377', 'person_1667', 'person_1843', 'person_450', 'person_1263', 'person_1671', 'person_917', 'person_1568', 'person_1402', 'person_306', 'person_455']"
team_275,TM-3275,Team_275_Then,"['person_1723', 'person_633', 'person_58', 'person_1297', 'person_839', 'person_741', 'person_1465', 'person_804']"
team_276,TM-3276,Team_276_Candidate,"['person_1794', 'person_1482', 'person_982', 'person_111', 'person_779', 'person_1140', 'person_1257', 'person_263', 'person_1338', 'person_1354', 'person_744']"
team_277,TM-3277,Team_277_Pressure,"['person_805', 'person_16', 'person_1118', 'person_1560', 'person_1382', 'person_1970', 'person_1409', 'person_939', 'person_1315', 'person_1457', 'person_1507', 'person_407', 'person_466', 'person_694', 'person_1977', 'person_46', 'person_931', 'person_706', 'person_1708']"
team_278,TM-3278,Team_278_Everyone,"['person_779', 'person_856', 'person_528', 'person_1672', 'person_1070', 'person_731', 'person_1093', 'person_367']"
team_279,TM-3279,Team_279_Important,"['person_65', 'person_1130', 'person_1103', 'person_893', 'person_552', 'person_1116', 'person_1634']"
team_280,TM-3280,Team_280_Keep,"['person_1429', 'person_832', 'person_373', 'person_804', 'person_1280', 'person_170', 'person_1027', 'person_1244', 'person_271', 'person_197', 'person_570', 'person_1684', 'person_850', 'person_1487', 'person_544', 'person_185', 'person_1202', 'person_801', 'person_845', 'person_985']"
team_281,TM-3281,Team_281_Ever,"['person_240', 'person_593', 'person_1169', 'person_1571', 'person_987', 'person_1027', 'person_1284', 'person_1077', 'person_1057']"
team_282,TM-3282,Team_282_Stand,"['person_1762', 'person_1679', 'person_267', 'person_724', 'person_914', 'person_1675', 'person_1585', 'person_1466', 'person_1724', 'person_783', 'person_822', 'person_1692', 'person_57', 'person_936', 'person_1411', 'person_1260', 'person_769', 'person_1573', 'person_143']"
team_283,TM-3283,Team_283_Current,"['person_533', 'person_1744', 'person_1060', 'person_1266', 'person_826', 'person_48', 'person_1986', 'person_269', 'person_338', 'person_1580', 'person_244', 'person_903']"
team_284,TM-3284,Team_284_Physical,"['person_109', 'person_1704', 'person_1388', 'person_39', 'person_195', 'person_1482', 'person_1310', 'person_20']"
team_285,TM-3285,Team_285_Indicate,"['person_1468', 'person_1135', 'person_813', 'person_1741', 'person_1315', 'person_738', 'person_1167', 'person_63', 'person_1338', 'person_347', 'person_248', 'person_766', 'person_1280', 'person_1605', 'person_1578', 'person_621', 'person_992', 'person_1982']"
team_286,TM-3286,Team_286_Them,"['person_1241', 'person_1458', 'person_1383', 'person_1141', 'person_188', 'person_408', 'person_467', 'person_417', 'person_1449', 'person_478', 'person_1807', 'person_1421', 'person_422', 'person_1344', 'person_1270', 'person_944', 'person_451', 'person_197', 'person_1777']"
team_287,TM-3287,Team_287_Little,"['person_238', 'person_496', 'person_180', 'person_1746', 'person_1301', 'person_1304', 'person_1009', 'person_1044', 'person_1021', 'person_832', 'person_1436', 'person_1940', 'person_1992', 'person_1625', 'person_1172', 'person_1471', 'person_181', 'person_1816', 'person_1652']"
team_288,TM-3288,Team_288_Owner,"['person_791', 'person_194', 'person_398', 'person_1450', 'person_342', 'person_1666', 'person_601', 'person_1440', 'person_443', 'person_1678', 'person_1826', 'person_1739', 'person_1626', 'person_1642', 'person_1781', 'person_1308', 'person_517']"
team_289,TM-3289,Team_289_Class,"['person_1855', 'person_706', 'person_398', 'person_826', 'person_1348', 'person_150', 'person_1647', 'person_829', 'person_1059', 'person_629', 'person_855', 'person_1239', 'person_677', 'person_573', 'person_1969', 'person_1833', 'person_1106', 'person_561', 'person_1236', 'person_280']"
team_290,TM-3290,Team_290_Agent,"['person_511', 'person_574', 'person_1771', 'person_830', 'person_486', 'person_794', 'person_1630', 'person_1688', 'person_322', 'person_252', 'person_1469', 'person_13', 'person_645', 'person_1147']"
team_291,TM-3291,Team_291_Like,"['person_1110', 'person_1478', 'person_1342', 'person_329', 'person_1054', 'person_1775', 'person_437', 'person_1548', 'person_56', 'person_619', 'person_573']"
team_292,TM-3292,Team_292_Must,"['person_15', 'person_934', 'person_1872', 'person_495', 'person_1524', 'person_1932']"
team_293,TM-3293,Team_293_Sport,"['person_801', 'person_1544', 'person_1364', 'person_324', 'person_19', 'person_634', 'person_403', 'person_360', 'person_1175', 'person_326', 'person_1419', 'person_206', 'person_808', 'person_309', 'person_1688', 'person_336', 'person_649', 'person_1801', 'person_1312', 'person_1854']"
team_294,TM-3294,Team_294_Poor,"['person_1929', 'person_52', 'person_434', 'person_1391', 'person_181', 'person_1887']"
team_295,TM-3295,Team_295_Each,"['person_525', 'person_762', 'person_642', 'person_1303', 'person_1035', 'person_1176', 'person_362', 'person_1452', 'person_1420', 'person_119', 'person_1855', 'person_1950']"
team_296,TM-3296,Team_296_Improve,"['person_1509', 'person_717', 'person_620', 'person_1925', 'person_1528', 'person_1721', 'person_406', 'person_1694', 'person_981', 'person_1761', 'person_164', 'person_1963', 'person_177', 'person_418', 'person_1231', 'person_1290', 'person_1936', 'person_1462', 'person_915']"
team_297,TM-3297,Team_297_Production,"['person_1595', 'person_1955', 'person_1379', 'person_1571', 'person_634', 'person_1671', 'person_933', 'person_1992', 'person_122', 'person_1242', 'person_1278', 'person_535', 'person_1776']"
team_298,TM-3298,Team_298_Perform,"['person_1732', 'person_1265', 'person_1770', 'person_1139', 'person_457', 'person_554', 'person_1560', 'person_138', 'person_301', 'person_535', 'person_472', 'person_1439', 'person_1992', 'person_1096', 'person_801', 'person_1296', 'person_225', 'person_1367']"
team_299,TM-3299,Team_299_Local,"['person_1608', 'person_1687', 'person_412', 'person_1280', 'person_1616']"
team_300,TM-3300,Team_300_Language,"['person_294', 'person_1257', 'person_1379', 'person_145', 'person_815', 'person_728', 'person_1726', 'person_695', 'person_1438', 'person_1555', 'person_162', 'person_1015', 'person_568', 'person_247', 'person_97', 'person_1640', 'person_1960']"
team_301,TM-3301,Team_301_Especially,"['person_453', 'person_1722', 'person_1254', 'person_613', 'person_851']"
team_302,TM-3302,Team_302_New,"['person_1753', 'person_1613', 'person_24', 'person_1816', 'person_239', 'person_717']"
team_303,TM-3303,Team_303_Them,"['person_571', 'person_597', 'person_767', 'person_1333', 'person_1930', 'person_1195', 'person_1667', 'person_366', 'person_917', 'person_299', 'person_281', 'person_1813']"
team_304,TM-3304,Team_304_Individual,"['person_1281', 'person_1367', 'person_891', 'person_69', 'person_1094', 'person_412']"
team_305,TM-3305,Team_305_Carry,"['person_348', 'person_1332', 'person_1885', 'person_347', 'person_1634', 'person_928', 'person_844', 'person_1791', 'person_1341', 'person_773', 'person_1132', 'person_1944', 'person_528', 'person_423', 'person_1813', 'person_434', 'person_1502', 'person_540', 'person_652']"
team_306,TM-3306,Team_306_Actually,"['person_594', 'person_237', 'person_1371', 'person_1604', 'person_1408', 'person_1878', 'person_169', 'person_1597', 'person_545', 'person_1270', 'person_1076', 'person_892']"
team_307,TM-3307,Team_307_Difference,"['person_345', 'person_574', 'person_63', 'person_1016', 'person_127', 'person_1154', 'person_1721', 'person_462', 'person_1835', 'person_494', 'person_544', 'person_627', 'person_1137', 'person_1200', 'person_255', 'person_1819', 'person_628', 'person_1223', 'person_1113']"
team_308,TM-3308,Team_308_Among,"['person_487', 'person_1376', 'person_1005', 'person_1075', 'person_1448', 'person_1761', 'person_841', 'person_1620', 'person_334', 'person_640', 'person_137', 'person_1672']"
team_309,TM-3309,Team_309_Down,"['person_1718', 'person_354', 'person_480', 'person_673', 'person_639', 'person_1819', 'person_1345']"
team_310,TM-3310,Team_310_Table,"['person_132', 'person_381', 'person_628', 'person_1640', 'person_1686', 'person_768', 'person_541', 'person_903', 'person_314', 'person_1630']"
team_311,TM-3311,Team_311_Long,"['person_1583', 'person_689', 'person_385', 'person_595', 'person_1321', 'person_317', 'person_973', 'person_1430', 'person_1434', 'person_1214', 'person_1221', 'person_1658', 'person_1949', 'person_678', 'person_1279', 'person_1124', 'person_793', 'person_98', 'person_1193']"
team_312,TM-3312,Team_312_Very,"['person_1963', 'person_553', 'person_533', 'person_1564', 'person_1448', 'person_531', 'person_936', 'person_1303', 'person_55', 'person_1712', 'person_57']"
team_313,TM-3313,Team_313_Fast,"['person_9', 'person_1931', 'person_1030', 'person_1266', 'person_847', 'person_1621', 'person_1185', 'person_1395', 'person_950', 'person_248', 'person_654', 'person_1315', 'person_176', 'person_1485', 'person_160', 'person_1903', 'person_1340']"
team_314,TM-3314,Team_314_Computer,"['person_732', 'person_1027', 'person_963', 'person_299', 'person_1977', 'person_352', 'person_1462', 'person_747', 'person_1160', 'person_100', 'person_216', 'person_1678', 'person_169', 'person_192', 'person_811', 'person_1700']"
team_315,TM-3315,Team_315_Create,"['person_1293', 'person_239', 'person_405', 'person_999', 'person_247', 'person_171', 'person_302', 'person_386', 'person_1193', 'person_1324', 'person_1846', 'person_1775', 'person_1745']"
team_316,TM-3316,Team_316_Key,"['person_1767', 'person_764', 'person_1795', 'person_682', 'person_544', 'person_961', 'person_948', 'person_1597', 'person_661', 'person_889', 'person_1416', 'person_1886', 'person_559', 'person_1700', 'person_1888']"
team_317,TM-3317,Team_317_His,"['person_1294', 'person_565', 'person_354', 'person_1713', 'person_789', 'person_1335', 'person_1130', 'person_1304']"
team_318,TM-3318,Team_318_Former,"['person_107', 'person_123', 'person_657', 'person_930', 'person_1642', 'person_501', 'person_192', 'person_241', 'person_1680', 'person_99', 'person_1669', 'person_388', 'person_1000', 'person_1349']"
team_319,TM-3319,Team_319_Spend,"['person_685', 'person_147', 'person_1827', 'person_93', 'person_818', 'person_872', 'person_41', 'person_1400']"
team_320,TM-3320,Team_320_Hot,"['person_483', 'person_808', 'person_1761', 'person_550', 'person_205', 'person_1070', 'person_481', 'person_1025']"
team_321,TM-3321,Team_321_Arrive,"['person_1416', 'person_124', 'person_602', 'person_1981', 'person_1359', 'person_1908', 'person_1356', 'person_1750', 'person_870', 'person_796', 'person_1167', 'person_357', 'person_844', 'person_547', 'person_1116', 'person_774', 'person_1773', 'person_968', 'person_654']"
team_322,TM-3322,Team_322_Other,"['person_748', 'person_1920', 'person_859', 'person_76', 'person_341', 'person_1988', 'person_803']"
team_323,TM-3323,Team_323_Above,"['person_1184', 'person_938', 'person_1295', 'person_909', 'person_187', 'person_1995', 'person_26', 'person_1315', 'person_22', 'person_1540', 'person_617', 'person_560', 'person_18', 'person_1191', 'person_1048']"
team_324,TM-3324,Team_324_Occur,"['person_632', 'person_1517', 'person_1689', 'person_34', 'person_1963', 'person_346', 'person_217', 'person_361', 'person_306', 'person_1888', 'person_293', 'person_367', 'person_952', 'person_168', 'person_6', 'person_1303', 'person_1766', 'person_1961']"
team_325,TM-3325,Team_325_Candidate,"['person_1646', 'person_422', 'person_1434', 'person_1617', 'person_1955', 'person_1688', 'person_1752', 'person_1613', 'person_1807', 'person_1548', 'person_921', 'person_721', 'person_1696', 'person_1568', 'person_148']"
team_326,TM-3326,Team_326_Their,"['person_1443', 'person_589', 'person_1561', 'person_1907', 'person_1358', 'person_1964', 'person_207', 'person_1266', 'person_1115', 'person_63', 'person_851', 'person_200', 'person_580', 'person_1939', 'person_1482', 'person_866', 'person_1673', 'person_1406', 'person_34', 'person_413']"
team_327,TM-3327,Team_327_Answer,"['person_1755', 'person_1070', 'person_1738', 'person_201', 'person_49', 'person_1395', 'person_153', 'person_1415', 'person_1494']"
team_328,TM-3328,Team_328_Hit,"['person_472', 'person_1127', 'person_1128', 'person_377', 'person_1406', 'person_624', 'person_136', 'person_125', 'person_954', 'person_807', 'person_1774']"
team_329,TM-3329,Team_329_Small,"['person_914', 'person_110', 'person_1421', 'person_1285', 'person_435']"
team_330,TM-3330,Team_330_Them,"['person_1414', 'person_519', 'person_190', 'person_455', 'person_189', 'person_452', 'person_1837', 'person_1817', 'person_1728']"
team_331,TM-3331,Team_331_Into,"['person_172', 'person_383', 'person_1047', 'person_265', 'person_1149', 'person_1093']"
team_332,TM-3332,Team_332_Yourself,"['person_1209', 'person_197', 'person_670', 'person_1192', 'person_809', 'person_1643', 'person_30', 'person_282', 'person_152', 'person_257', 'person_125', 'person_1570']"
team_333,TM-3333,Team_333_Sound,"['person_193', 'person_1275', 'person_756', 'person_303', 'person_542', 'person_1712', 'person_958', 'person_1650', 'person_1879', 'person_1519', 'person_969']"
team_334,TM-3334,Team_334_Few,"['person_1357', 'person_747', 'person_307', 'person_1608', 'person_252', 'person_1846', 'person_535', 'person_40']"
team_335,TM-3335,Team_335_Its,"['person_806', 'person_482', 'person_705', 'person_434', 'person_858']"
team_336,TM-3336,Team_336_My,"['person_949', 'person_768', 'person_644', 'person_1209', 'person_1337', 'person_432', 'person_1226', 'person_1443', 'person_1382', 'person_1236', 'person_1228', 'person_691']"
team_337,TM-3337,Team_337_Finish,"['person_471', 'person_365', 'person_703', 'person_0', 'person_934', 'person_576', 'person_428', 'person_1995', 'person_259', 'person_1273', 'person_1720', 'person_1522', 'person_1333', 'person_928', 'person_1610', 'person_821', 'person_1857', 'person_1557', 'person_615', 'person_1487']"
team_338,TM-3338,Team_338_Factor,"['person_278', 'person_1235', 'person_731', 'person_311', 'person_1251', 'person_600', 'person_1563', 'person_594', 'person_1982', 'person_1100', 'person_202', 'person_1811']"
team_339,TM-3339,Team_339_Successful,"['person_274', 'person_271', 'person_1582', 'person_969', 'person_999', 'person_185', 'person_477', 'person_264', 'person_908', 'person_543', 'person_1425', 'person_1314', 'person_1353', 'person_1147', 'person_1668', 'person_1178']"
team_340,TM-3340,Team_340_Dream,"['person_879', 'person_108', 'person_564', 'person_1895', 'person_456', 'person_58', 'person_485', 'person_1495', 'person_1957', 'person_900']"
team_341,TM-3341,Team_341_Politics,"['person_1737', 'person_796', 'person_996', 'person_1952', 'person_983', 'person_351', 'person_247', 'person_1700', 'person_1179', 'person_1253', 'person_1338', 'person_1857', 'person_1433', 'person_1865', 'person_1507', 'person_1196', 'person_117', 'person_1826', 'person_655', 'person_139']"
team_342,TM-3342,Team_342_Realize,"['person_1979', 'person_1316', 'person_1549', 'person_1314', 'person_173', 'person_1861', 'person_1057', 'person_752', 'person_549', 'person_1310', 'person_877', 'person_1580', 'person_467', 'person_350', 'person_551']"
team_343,TM-3343,Team_343_Sister,"['person_1177', 'person_276', 'person_85', 'person_1471', 'person_86', 'person_1895', 'person_1643', 'person_1782', 'person_1880', 'person_266', 'person_28', 'person_770', 'person_373', 'person_494', 'person_454', 'person_870', 'person_298', 'person_1306', 'person_1969']"
team_344,TM-3344,Team_344_Machine,"['person_259', 'person_261', 'person_497', 'person_1969', 'person_1297', 'person_1094', 'person_147', 'person_29', 'person_1153', 'person_643', 'person_1425', 'person_783', 'person_302', 'person_1384']"
team_345,TM-3345,Team_345_Tv,"['person_809', 'person_1343', 'person_390', 'person_504', 'person_1931']"
team_346,TM-3346,Team_346_Century,"['person_176', 'person_1686', 'person_324', 'person_135', 'person_1039', 'person_670', 'person_797', 'person_83', 'person_221', 'person_1458', 'person_350', 'person_148', 'person_1058', 'person_334', 'person_81']"
team_347,TM-3347,Team_347_Group,"['person_89', 'person_1613', 'person_1424', 'person_1315', 'person_1029', 'person_948', 'person_1166', 'person_643', 'person_1664', 'person_674', 'person_1346', 'person_46', 'person_1646', 'person_1397', 'person_774', 'person_311', 'person_1465', 'person_1870']"
team_348,TM-3348,Team_348_Image,"['person_1025', 'person_1893', 'person_133', 'person_419', 'person_1333', 'person_1816', 'person_256', 'person_1567', 'person_588', 'person_453', 'person_521']"
team_349,TM-3349,Team_349_Different,"['person_1238', 'person_607', 'person_666', 'person_962', 'person_1725', 'person_1377', 'person_278', 'person_779', 'person_1554', 'person_564', 'person_265', 'person_731', 'person_153', 'person_1681']"
team_350,TM-3350,Team_350_Political,"['person_1685', 'person_1170', 'person_1735', 'person_715', 'person_1408', 'person_1290', 'person_755', 'person_636', 'person_1695', 'person_1381', 'person_544', 'person_280']"
team_351,TM-3351,Team_351_Note,"['person_441', 'person_1218', 'person_1005', 'person_1848', 'person_155', 'person_1008', 'person_852', 'person_1678', 'person_796', 'person_1181', 'person_130', 'person_1657', 'person_549', 'person_1518', 'person_602', 'person_560', 'person_1822', 'person_1810', 'person_1771']"
team_352,TM-3352,Team_352_Establish,"['person_1935', 'person_1116', 'person_1155', 'person_69', 'person_1008', 'person_1088', 'person_738', 'person_1049', 'person_541', 'person_1251', 'person_554', 'person_106', 'person_419', 'person_259', 'person_139', 'person_1258']"
team_353,TM-3353,Team_353_Like,"['person_1023', 'person_1848', 'person_99', 'person_1832', 'person_157', 'person_1053', 'person_684', 'person_1724', 'person_326', 'person_1242', 'person_986', 'person_55', 'person_274', 'person_1489', 'person_1831', 'person_1318', 'person_334', 'person_270']"
team_354,TM-3354,Team_354_Seat,"['person_486', 'person_1622', 'person_1764', 'person_725', 'person_107', 'person_1241', 'person_640', 'person_372', 'person_1728', 'person_498', 'person_142']"
team_355,TM-3355,Team_355_With,"['person_282', 'person_1540', 'person_1487', 'person_1502', 'person_239', 'person_1102', 'person_854', 'person_1720', 'person_1444', 'person_121', 'person_1664', 'person_1821', 'person_1549', 'person_1329', 'person_541']"
team_356,TM-3356,Team_356_Boy,"['person_1631', 'person_737', 'person_186', 'person_594', 'person_1765', 'person_1658', 'person_566', 'person_1716', 'person_102', 'person_1219', 'person_1801', 'person_1737', 'person_1770', 'person_493', 'person_1949', 'person_1287', 'person_285', 'person_267', 'person_469']"
team_357,TM-3357,Team_357_Woman,"['person_352', 'person_1696', 'person_998', 'person_1088', 'person_1763', 'person_1103', 'person_674', 'person_1609', 'person_1774', 'person_1779', 'person_407', 'person_1886', 'person_1200', 'person_1733', 'person_707', 'person_1665', 'person_1427', 'person_887', 'person_1334']"
team_358,TM-3358,Team_358_Seek,"['person_207', 'person_270', 'person_1670', 'person_1342', 'person_1966', 'person_1689', 'person_1753', 'person_15', 'person_618', 'person_1170']"
team_359,TM-3359,Team_359_Laugh,"['person_449', 'person_264', 'person_1091', 'person_1416', 'person_1381']"
team_360,TM-3360,Team_360_Third,"['person_731', 'person_1444', 'person_607', 'person_819', 'person_527', 'person_1955', 'person_1223', 'person_654', 'person_920', 'person_552', 'person_1557', 'person_1000', 'person_1703']"
team_361,TM-3361,Team_361_Suddenly,"['person_23', 'person_134', 'person_750', 'person_1758', 'person_1922', 'person_116', 'person_929', 'person_421', 'person_113', 'person_1622', 'person_1133', 'person_105', 'person_1820']"
team_362,TM-3362,Team_362_Clearly,"['person_102', 'person_1271', 'person_436', 'person_924', 'person_308', 'person_486', 'person_447', 'person_314', 'person_1649', 'person_684', 'person_1875']"
team_363,TM-3363,Team_363_Science,"['person_638', 'person_1915', 'person_1506', 'person_545', 'person_1874', 'person_1541', 'person_1171', 'person_818', 'person_1090', 'person_1249', 'person_1635', 'person_565', 'person_508', 'person_1145', 'person_718', 'person_1996', 'person_1272', 'person_1744', 'person_1923', 'person_755']"
team_364,TM-3364,Team_364_Money,"['person_1010', 'person_984', 'person_1013', 'person_326', 'person_47', 'person_252', 'person_11', 'person_404', 'person_1203', 'person_535', 'person_531', 'person_84', 'person_372', 'person_48']"
team_365,TM-3365,Team_365_Level,"['person_1868', 'person_785', 'person_1283', 'person_1709', 'person_852', 'person_421', 'person_810', 'person_477', 'person_532', 'person_69', 'person_1984', 'person_1179', 'person_881', 'person_1309', 'person_1950', 'person_311', 'person_1297', 'person_1962', 'person_1112']"
team_366,TM-3366,Team_366_Shake,"['person_831', 'person_1713', 'person_1805', 'person_478', 'person_721', 'person_1828', 'person_860', 'person_399', 'person_392', 'person_1316', 'person_1303', 'person_1514', 'person_1001', 'person_1538', 'person_1658', 'person_106', 'person_255', 'person_1272', 'person_862']"
team_367,TM-3367,Team_367_Form,"['person_101', 'person_1989', 'person_360', 'person_1252', 'person_758', 'person_1766', 'person_424', 'person_702', 'person_204', 'person_1119', 'person_64']"
team_368,TM-3368,Team_368_Strong,"['person_796', 'person_1060', 'person_1765', 'person_1595', 'person_1914', 'person_124', 'person_1389', 'person_1614', 'person_1386', 'person_1725', 'person_148', 'person_574', 'person_687', 'person_126', 'person_1776']"
team_369,TM-3369,Team_369_Reflect,"['person_1033', 'person_182', 'person_1070', 'person_654', 'person_419', 'person_1674', 'person_1768', 'person_633', 'person_1745', 'person_678', 'person_1902', 'person_869', 'person_1737', 'person_337', 'person_10', 'person_1846', 'person_1029', 'person_1699', 'person_1777', 'person_554']"
team_370,TM-3370,Team_370_Turn,"['person_749', 'person_113', 'person_839', 'person_1825', 'person_725', 'person_297', 'person_1944', 'person_1829', 'person_1282']"
team_371,TM-3371,Team_371_Arrive,"['person_1743', 'person_1968', 'person_1490', 'person_193', 'person_915', 'person_1301', 'person_1046', 'person_1343', 'person_1251', 'person_1627', 'person_1370', 'person_884', 'person_352', 'person_28', 'person_225', 'person_933']"
team_372,TM-3372,Team_372_Event,"['person_1421', 'person_1746', 'person_1733', 'person_1670', 'person_1738', 'person_183', 'person_305', 'person_559', 'person_1914', 'person_1809', 'person_883', 'person_519', 'person_555', 'person_1278', 'person_1934', 'person_1155', 'person_492', 'person_1470', 'person_414']"
team_373,TM-3373,Team_373_Member,"['person_376', 'person_311', 'person_1233', 'person_476', 'person_626', 'person_727', 'person_609', 'person_1943', 'person_1818']"
team_374,TM-3374,Team_374_Want,"['person_1970', 'person_1261', 'person_804', 'person_353', 'person_231', 'person_816', 'person_1439', 'person_873', 'person_1816', 'person_1708', 'person_120', 'person_691', 'person_248', 'person_1175', 'person_29', 'person_124', 'person_618', 'person_984']"
team_375,TM-3375,Team_375_Term,"['person_711', 'person_1460', 'person_1566', 'person_708', 'person_821', 'person_440']"
team_376,TM-3376,Team_376_Listen,"['person_755', 'person_1207', 'person_416', 'person_1043', 'person_19', 'person_252', 'person_1526', 'person_319', 'person_1154', 'person_1886', 'person_1432', 'person_1438']"
team_377,TM-3377,Team_377_Effort,"['person_1573', 'person_1741', 'person_788', 'person_522', 'person_1417', 'person_1387', 'person_564', 'person_324', 'person_1215', 'person_1694', 'person_1626', 'person_180', 'person_1617', 'person_611', 'person_589', 'person_507', 'person_1591', 'person_874', 'person_1845', 'person_1879']"
team_378,TM-3378,Team_378_Sound,"['person_5', 'person_518', 'person_1095', 'person_298', 'person_1149', 'person_21', 'person_680', 'person_1702', 'person_794', 'person_1040', 'person_792', 'person_1986', 'person_78', 'person_1272', 'person_546', 'person_1234', 'person_1499', 'person_940', 'person_549']"
team_379,TM-3379,Team_379_Within,"['person_946', 'person_1155', 'person_1751', 'person_1589', 'person_617', 'person_1114', 'person_899', 'person_1080', 'person_1475', 'person_1804', 'person_1606', 'person_1468', 'person_1845']"
team_380,TM-3380,Team_380_Officer,"['person_929', 'person_1249', 'person_1095', 'person_80', 'person_125', 'person_1652', 'person_1043', 'person_306', 'person_854', 'person_1257', 'person_208', 'person_702', 'person_180', 'person_1791', 'person_1076', 'person_683']"
team_381,TM-3381,Team_381_Pay,"['person_1401', 'person_1000', 'person_621', 'person_867', 'person_471', 'person_1080', 'person_730', 'person_1744', 'person_977', 'person_971', 'person_1134']"
team_382,TM-3382,Team_382_Hundred,"['person_427', 'person_1434', 'person_34', 'person_927', 'person_76', 'person_498', 'person_1973', 'person_988', 'person_421', 'person_755', 'person_1997']"
team_383,TM-3383,Team_383_Cover,"['person_951', 'person_1053', 'person_625', 'person_960', 'person_752', 'person_59', 'person_617', 'person_1175', 'person_1755', 'person_324', 'person_374', 'person_723', 'person_1528']"
team_384,TM-3384,Team_384_Worry,"['person_1986', 'person_597', 'person_126', 'person_1713', 'person_1274', 'person_1014', 'person_26', 'person_186', 'person_1435', 'person_1614', 'person_1973', 'person_1794', 'person_813', 'person_241', 'person_1202', 'person_1125', 'person_836', 'person_670']"
team_385,TM-3385,Team_385_Rest,"['person_1062', 'person_911', 'person_577', 'person_1173', 'person_14', 'person_498', 'person_1210', 'person_1578', 'person_1768', 'person_425', 'person_466', 'person_354', 'person_458', 'person_750', 'person_1620', 'person_1311', 'person_1201', 'person_1853', 'person_675']"
team_386,TM-3386,Team_386_Adult,"['person_1224', 'person_1286', 'person_620', 'person_891', 'person_1086', 'person_1203', 'person_1921', 'person_17', 'person_70', 'person_90', 'person_266', 'person_1222', 'person_744', 'person_1335']"
team_387,TM-3387,Team_387_Early,"['person_581', 'person_696', 'person_1427', 'person_340', 'person_1190']"
team_388,TM-3388,Team_388_Mean,"['person_62', 'person_201', 'person_500', 'person_983', 'person_1559', 'person_39', 'person_1598', 'person_1283', 'person_69', 'person_868', 'person_1998', 'person_29', 'person_106', 'person_1899', 'person_583', 'person_997', 'person_986']"
team_389,TM-3389,Team_389_Customer,"['person_214', 'person_47', 'person_1249', 'person_1523', 'person_1669', 'person_932', 'person_1971', 'person_384', 'person_931', 'person_312', 'person_133', 'person_927', 'person_1063', 'person_423', 'person_1937']"
team_390,TM-3390,Team_390_Foot,"['person_295', 'person_960', 'person_335', 'person_1880', 'person_1794', 'person_992', 'person_782', 'person_316', 'person_448', 'person_1481', 'person_1843', 'person_729', 'person_474', 'person_1309', 'person_1025', 'person_720', 'person_1143', 'person_1346']"
team_391,TM-3391,Team_391_Live,"['person_1813', 'person_1771', 'person_290', 'person_497', 'person_1270', 'person_1946']"
team_392,TM-3392,Team_392_Usually,"['person_3', 'person_60', 'person_774', 'person_745', 'person_1567', 'person_1659', 'person_1589', 'person_1853', 'person_843', 'person_1653', 'person_352', 'person_652', 'person_1223', 'person_186', 'person_1303', 'person_1719', 'person_1911']"
team_393,TM-3393,Team_393_Writer,"['person_136', 'person_1925', 'person_1816', 'person_405', 'person_532', 'person_1542', 'person_706', 'person_304', 'person_359', 'person_1034', 'person_384', 'person_979', 'person_118', 'person_1773', 'person_1884', 'person_1553', 'person_1217']"
team_394,TM-3394,Team_394_Believe,"['person_1337', 'person_1961', 'person_1159', 'person_1729', 'person_329', 'person_862', 'person_181', 'person_1882', 'person_1272', 'person_1914']"
team_395,TM-3395,Team_395_Which,"['person_895', 'person_8', 'person_642', 'person_1819', 'person_279', 'person_912', 'person_1358', 'person_491', 'person_809', 'person_15', 'person_1980', 'person_1427']"
team_396,TM-3396,Team_396_Conference,"['person_297', 'person_1685', 'person_1703', 'person_415', 'person_1029', 'person_1540', 'person_1821', 'person_634', 'person_580', 'person_484', 'person_602', 'person_1283', 'person_1611', 'person_1988', 'person_1040', 'person_510', 'person_452']"
team_397,TM-3397,Team_397_Research,"['person_1055', 'person_870', 'person_863', 'person_1872', 'person_1916', 'person_738', 'person_69', 'person_1216', 'person_1034', 'person_556', 'person_1625', 'person_269', 'person_1533']"
team_398,TM-3398,Team_398_Beyond,"['person_1863', 'person_276', 'person_512', 'person_1576', 'person_513', 'person_1239', 'person_425', 'person_995', 'person_1779', 'person_677', 'person_565', 'person_1430', 'person_646', 'person_1496', 'person_1463', 'person_717', 'person_1879', 'person_1140', 'person_1700', 'person_1934']"
team_399,TM-3399,Team_399_Charge,"['person_1837', 'person_1701', 'person_1808', 'person_1586', 'person_864', 'person_1054', 'person_1922', 'person_1178', 'person_965', 'person_300', 'person_665', 'person_1239', 'person_1174', 'person_635']"
team_400,TM-3400,Team_400_Husband,"['person_1603', 'person_1813', 'person_771', 'person_945', 'person_1230', 'person_1931', 'person_1618', 'person_1113', 'person_844']"
team_401,TM-3401,Team_401_Police,"['person_1184', 'person_1700', 'person_614', 'person_790', 'person_1154', 'person_1061', 'person_104', 'person_1482']"
team_402,TM-3402,Team_402_Future,"['person_1358', 'person_169', 'person_410', 'person_1779', 'person_549', 'person_1174', 'person_800', 'person_655', 'person_64', 'person_1096']"
