id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_601,PN-8922-601,Umbrella,2023-08-03,2024-06-17,989.89,Active,holder_8,insurer_4,underwriter_6,"['coverage_0', 'coverage_14']",agent_6
policy_602,PN-6328-602,Auto,2023-05-15,2023-06-22,1163.78,Lapsed,holder_554,insurer_0,underwriter_18,"['coverage_5', 'coverage_9']",agent_18
policy_603,PN-8019-603,Landlord,2022-07-07,2023-12-06,1376.58,Lapsed,holder_191,insurer_5,underwriter_19,"['coverage_5', 'coverage_6', 'coverage_1', 'coverage_3']",agent_8
policy_604,PN-7241-604,Renter,2025-01-24,2026-03-03,342.05,Cancelled,holder_535,insurer_5,underwriter_19,"['coverage_2', 'coverage_11']",agent_6
policy_605,PN-8402-605,Umbrella,2024-05-28,2027-04-29,252.3,Cancelled,holder_142,insurer_6,underwriter_10,"['coverage_5', 'coverage_10']",agent_16
policy_606,PN-7997-606,Auto,2024-12-30,2026-04-03,1316.6,Active,holder_218,insurer_2,underwriter_14,"['coverage_13', 'coverage_9']",agent_5
policy_607,PN-3869-607,Umbrella,2024-08-05,2027-06-01,668.02,Expired,holder_197,insurer_6,underwriter_19,['coverage_11'],agent_4
policy_608,PN-4591-608,Renter,2024-06-12,2025-06-19,224.31,Lapsed,holder_16,insurer_2,underwriter_4,['coverage_5'],agent_11
policy_609,PN-2181-609,Umbrella,2024-06-19,2027-06-06,1842.63,Lapsed,holder_333,insurer_9,underwriter_1,['coverage_7'],agent_17
policy_610,PN-4866-610,Landlord,2023-06-28,2024-04-27,1115.83,Expired,holder_9,insurer_4,underwriter_9,"['coverage_5', 'coverage_9', 'coverage_2', 'coverage_8']",agent_8
policy_611,PN-4862-611,Auto,2024-07-11,2025-06-08,1650.1,Expired,holder_84,insurer_5,underwriter_12,"['coverage_2', 'coverage_13']",agent_14
policy_612,PN-9178-612,Umbrella,2023-07-19,2025-04-03,349.01,Lapsed,holder_344,insurer_1,underwriter_3,"['coverage_4', 'coverage_12', 'coverage_10']",agent_11
policy_613,PN-7892-613,Condo,2022-03-02,2023-09-30,1456.75,Lapsed,holder_446,insurer_1,underwriter_12,['coverage_0'],agent_11
policy_614,PN-9575-614,Home,2022-11-02,2025-08-07,1210.94,Active,holder_415,insurer_2,underwriter_3,"['coverage_3', 'coverage_4', 'coverage_2', 'coverage_7']",agent_10
policy_615,PN-2881-615,Landlord,2022-06-23,2024-07-12,1697.08,Cancelled,holder_111,insurer_0,underwriter_11,"['coverage_8', 'coverage_9', 'coverage_1', 'coverage_13']",agent_3
policy_616,PN-5596-616,Renter,2024-12-19,2027-12-01,1543.92,Cancelled,holder_141,insurer_1,underwriter_7,"['coverage_1', 'coverage_13']",agent_10
policy_617,PN-6925-617,Home,2024-04-15,2026-06-20,1787.3,Lapsed,holder_225,insurer_5,underwriter_8,"['coverage_9', 'coverage_12', 'coverage_11', 'coverage_6']",agent_15
policy_618,PN-8726-618,Renter,2022-09-28,2025-05-08,1787.87,Lapsed,holder_16,insurer_0,underwriter_3,"['coverage_14', 'coverage_8', 'coverage_5', 'coverage_12']",agent_13
policy_619,PN-7004-619,Condo,2023-06-03,2025-07-17,744.32,Expired,holder_168,insurer_6,underwriter_9,"['coverage_11', 'coverage_14', 'coverage_3', 'coverage_5']",agent_3
policy_620,PN-9074-620,Renter,2023-09-18,2026-08-02,1880.59,Cancelled,holder_503,insurer_7,underwriter_14,"['coverage_3', 'coverage_14', 'coverage_9', 'coverage_5']",agent_12
policy_621,PN-1557-621,Home,2023-09-05,2023-12-14,425.07,Lapsed,holder_90,insurer_4,underwriter_18,"['coverage_7', 'coverage_5', 'coverage_13']",agent_8
policy_622,PN-2413-622,Condo,2024-07-14,2025-03-07,278.04,Lapsed,holder_130,insurer_9,underwriter_7,"['coverage_1', 'coverage_4', 'coverage_7']",agent_8
policy_623,PN-3305-623,Renter,2024-07-22,2025-02-14,1390.6,Active,holder_422,insurer_5,underwriter_18,"['coverage_1', 'coverage_10']",agent_11
policy_624,PN-9292-624,Renter,2024-06-15,2025-01-29,813.08,Lapsed,holder_413,insurer_9,underwriter_0,"['coverage_4', 'coverage_1', 'coverage_8']",agent_11
policy_625,PN-4728-625,Condo,2025-01-25,2025-03-28,1111.02,Active,holder_89,insurer_0,underwriter_11,"['coverage_8', 'coverage_0', 'coverage_4', 'coverage_6']",agent_5
policy_626,PN-3146-626,Landlord,2022-08-08,2024-07-06,1782.66,Active,holder_504,insurer_6,underwriter_16,['coverage_6'],agent_6
policy_627,PN-4558-627,Condo,2023-04-16,2024-12-07,1498.06,Expired,holder_462,insurer_7,underwriter_17,['coverage_4'],agent_18
policy_628,PN-8746-628,Landlord,2024-12-26,2027-02-23,1162.28,Lapsed,holder_447,insurer_9,underwriter_0,"['coverage_10', 'coverage_11', 'coverage_3', 'coverage_13']",agent_0
policy_629,PN-3472-629,Home,2022-11-14,2025-06-28,597.96,Active,holder_525,insurer_4,underwriter_2,"['coverage_2', 'coverage_4', 'coverage_13', 'coverage_12']",agent_12
policy_630,PN-7463-630,Renter,2024-11-18,2027-05-05,790.16,Expired,holder_294,insurer_3,underwriter_19,"['coverage_5', 'coverage_3', 'coverage_8']",agent_4
policy_631,PN-9439-631,Landlord,2024-06-20,2025-10-20,431.3,Active,holder_179,insurer_5,underwriter_6,"['coverage_5', 'coverage_11', 'coverage_3', 'coverage_6']",agent_5
policy_632,PN-7223-632,Umbrella,2022-06-19,2023-10-12,942.3,Lapsed,holder_167,insurer_5,underwriter_10,"['coverage_3', 'coverage_6', 'coverage_10']",agent_9
policy_633,PN-9180-633,Renter,2024-08-18,2026-10-30,754.29,Active,holder_532,insurer_3,underwriter_17,"['coverage_8', 'coverage_6', 'coverage_14', 'coverage_10']",agent_18
policy_634,PN-7824-634,Condo,2024-01-22,2026-05-05,844.09,Expired,holder_197,insurer_6,underwriter_13,"['coverage_6', 'coverage_11', 'coverage_12', 'coverage_2']",agent_2
policy_635,PN-9925-635,Landlord,2023-07-12,2025-09-04,1280.44,Cancelled,holder_94,insurer_4,underwriter_1,"['coverage_11', 'coverage_9', 'coverage_5', 'coverage_7']",agent_18
policy_636,PN-8167-636,Umbrella,2023-03-25,2023-06-29,1608.87,Cancelled,holder_547,insurer_3,underwriter_14,"['coverage_8', 'coverage_4']",agent_15
policy_637,PN-6835-637,Auto,2022-08-10,2024-02-22,1354.63,Active,holder_424,insurer_4,underwriter_10,"['coverage_3', 'coverage_1', 'coverage_10', 'coverage_4']",agent_19
policy_638,PN-2400-638,Renter,2023-02-21,2025-10-15,341.99,Expired,holder_493,insurer_7,underwriter_3,"['coverage_14', 'coverage_11']",agent_1
policy_639,PN-8963-639,Condo,2023-03-19,2024-04-24,1092.0,Lapsed,holder_268,insurer_3,underwriter_10,"['coverage_3', 'coverage_6', 'coverage_10']",agent_8
policy_640,PN-2915-640,Landlord,2022-11-25,2025-02-06,1304.2,Active,holder_304,insurer_4,underwriter_3,"['coverage_13', 'coverage_12', 'coverage_8']",agent_1
policy_641,PN-7383-641,Umbrella,2022-03-18,2024-07-17,537.52,Active,holder_226,insurer_2,underwriter_11,"['coverage_0', 'coverage_4']",agent_7
policy_642,PN-3920-642,Condo,2024-12-23,2027-08-07,939.1,Cancelled,holder_503,insurer_8,underwriter_11,"['coverage_12', 'coverage_1']",agent_2
policy_643,PN-6205-643,Umbrella,2023-02-10,2025-06-21,1087.85,Expired,holder_123,insurer_6,underwriter_11,"['coverage_11', 'coverage_0', 'coverage_4', 'coverage_10']",agent_4
policy_644,PN-2436-644,Landlord,2023-12-30,2024-11-06,802.5,Active,holder_133,insurer_8,underwriter_9,"['coverage_14', 'coverage_8']",agent_5
policy_645,PN-4145-645,Umbrella,2023-02-25,2025-12-03,1089.63,Active,holder_121,insurer_0,underwriter_11,"['coverage_1', 'coverage_8', 'coverage_13', 'coverage_12']",agent_18
policy_646,PN-2116-646,Renter,2023-07-27,2026-07-18,1566.46,Active,holder_505,insurer_6,underwriter_19,"['coverage_1', 'coverage_7']",agent_3
policy_647,PN-2445-647,Umbrella,2024-07-04,2025-02-10,677.0,Active,holder_27,insurer_4,underwriter_9,"['coverage_12', 'coverage_11']",agent_10
policy_648,PN-7592-648,Landlord,2022-10-26,2023-09-09,558.72,Lapsed,holder_112,insurer_3,underwriter_1,"['coverage_11', 'coverage_9']",agent_0
policy_649,PN-8446-649,Condo,2024-01-04,2024-05-08,1478.82,Lapsed,holder_328,insurer_0,underwriter_13,"['coverage_13', 'coverage_5', 'coverage_9']",agent_14
policy_650,PN-5861-650,Renter,2023-05-03,2024-06-26,1612.26,Active,holder_24,insurer_9,underwriter_0,['coverage_6'],agent_15
policy_651,PN-2241-651,Landlord,2022-11-14,2025-09-19,214.48,Lapsed,holder_9,insurer_3,underwriter_12,"['coverage_12', 'coverage_9']",agent_4
policy_652,PN-2557-652,Umbrella,2022-05-15,2024-10-11,1773.66,Cancelled,holder_567,insurer_1,underwriter_16,['coverage_3'],agent_10
policy_653,PN-9165-653,Renter,2023-04-09,2025-07-20,638.96,Expired,holder_154,insurer_8,underwriter_11,"['coverage_9', 'coverage_6']",agent_5
policy_654,PN-4621-654,Auto,2023-04-19,2025-03-21,979.37,Cancelled,holder_390,insurer_5,underwriter_5,"['coverage_6', 'coverage_9', 'coverage_4', 'coverage_10']",agent_0
policy_655,PN-6730-655,Home,2023-08-11,2024-07-21,1954.83,Active,holder_216,insurer_6,underwriter_15,['coverage_2'],agent_1
policy_656,PN-5407-656,Renter,2023-08-26,2026-03-24,300.89,Lapsed,holder_503,insurer_7,underwriter_16,['coverage_14'],agent_0
policy_657,PN-2460-657,Auto,2023-11-14,2026-01-29,1371.23,Active,holder_365,insurer_0,underwriter_6,"['coverage_13', 'coverage_5']",agent_3
policy_658,PN-4252-658,Umbrella,2023-10-28,2026-04-16,1649.29,Expired,holder_577,insurer_2,underwriter_19,['coverage_1'],agent_2
policy_659,PN-6041-659,Condo,2022-04-23,2022-10-28,1803.72,Expired,holder_421,insurer_7,underwriter_8,"['coverage_4', 'coverage_0', 'coverage_2']",agent_1
policy_660,PN-2258-660,Landlord,2024-03-03,2026-11-24,1927.35,Active,holder_484,insurer_4,underwriter_6,"['coverage_7', 'coverage_3', 'coverage_5', 'coverage_0']",agent_17
policy_661,PN-2569-661,Home,2024-05-23,2025-11-20,322.26,Lapsed,holder_368,insurer_8,underwriter_13,"['coverage_10', 'coverage_14']",agent_18
policy_662,PN-9589-662,Umbrella,2022-06-11,2023-09-28,658.32,Cancelled,holder_453,insurer_7,underwriter_15,"['coverage_1', 'coverage_11', 'coverage_2']",agent_17
policy_663,PN-8141-663,Landlord,2024-04-17,2026-12-25,525.92,Lapsed,holder_162,insurer_9,underwriter_5,"['coverage_14', 'coverage_10', 'coverage_11', 'coverage_4']",agent_11
policy_664,PN-6187-664,Landlord,2024-09-04,2024-12-29,1130.66,Active,holder_560,insurer_4,underwriter_13,"['coverage_9', 'coverage_11', 'coverage_0', 'coverage_4']",agent_8
policy_665,PN-5369-665,Umbrella,2023-05-17,2023-08-30,376.54,Cancelled,holder_228,insurer_2,underwriter_4,"['coverage_1', 'coverage_4', 'coverage_2']",agent_13
policy_666,PN-4857-666,Condo,2023-06-02,2024-07-20,404.18,Lapsed,holder_21,insurer_8,underwriter_16,"['coverage_2', 'coverage_5', 'coverage_8']",agent_9
policy_667,PN-9099-667,Umbrella,2022-12-05,2025-03-08,519.12,Lapsed,holder_337,insurer_4,underwriter_15,['coverage_8'],agent_19
policy_668,PN-7479-668,Renter,2024-06-14,2025-08-19,1606.61,Cancelled,holder_252,insurer_2,underwriter_1,"['coverage_0', 'coverage_12']",agent_1
policy_669,PN-8952-669,Home,2024-08-07,2026-06-06,1359.4,Expired,holder_508,insurer_5,underwriter_17,"['coverage_10', 'coverage_9']",agent_16
policy_670,PN-2073-670,Condo,2023-05-27,2026-03-16,1485.2,Cancelled,holder_157,insurer_8,underwriter_17,['coverage_8'],agent_13
policy_671,PN-9452-671,Landlord,2023-02-01,2025-10-31,1228.64,Lapsed,holder_304,insurer_6,underwriter_3,"['coverage_4', 'coverage_2', 'coverage_9']",agent_5
policy_672,PN-9779-672,Umbrella,2024-08-25,2025-06-16,1016.44,Active,holder_380,insurer_9,underwriter_1,"['coverage_6', 'coverage_12', 'coverage_4', 'coverage_10']",agent_18
policy_673,PN-4625-673,Renter,2022-12-13,2024-09-22,786.24,Expired,holder_373,insurer_8,underwriter_7,['coverage_9'],agent_2
policy_674,PN-5610-674,Auto,2023-03-24,2025-10-05,1623.23,Cancelled,holder_217,insurer_8,underwriter_0,['coverage_14'],agent_13
policy_675,PN-4500-675,Auto,2023-09-23,2025-05-19,1586.59,Active,holder_79,insurer_2,underwriter_4,['coverage_14'],agent_3
policy_676,PN-5278-676,Condo,2023-12-29,2025-07-12,1665.78,Active,holder_319,insurer_6,underwriter_10,"['coverage_10', 'coverage_0', 'coverage_5']",agent_4
policy_677,PN-3416-677,Renter,2023-02-18,2025-04-29,306.31,Expired,holder_497,insurer_8,underwriter_13,"['coverage_0', 'coverage_5', 'coverage_1', 'coverage_14']",agent_17
policy_678,PN-6892-678,Landlord,2023-06-18,2024-10-15,1923.08,Lapsed,holder_56,insurer_2,underwriter_15,"['coverage_2', 'coverage_3', 'coverage_6']",agent_2
policy_679,PN-2415-679,Home,2023-01-30,2025-04-24,1658.78,Lapsed,holder_512,insurer_3,underwriter_8,"['coverage_11', 'coverage_14']",agent_16
policy_680,PN-5885-680,Renter,2023-11-17,2024-05-24,1432.12,Active,holder_19,insurer_0,underwriter_0,['coverage_7'],agent_2
policy_681,PN-7380-681,Condo,2023-03-06,2024-07-28,1998.52,Cancelled,holder_19,insurer_5,underwriter_15,"['coverage_0', 'coverage_10']",agent_16
policy_682,PN-1504-682,Renter,2024-05-11,2025-03-05,1775.57,Lapsed,holder_266,insurer_5,underwriter_6,"['coverage_11', 'coverage_0']",agent_18
policy_683,PN-5066-683,Landlord,2023-06-23,2024-02-29,1683.41,Active,holder_573,insurer_2,underwriter_11,"['coverage_1', 'coverage_3', 'coverage_4']",agent_4
policy_684,PN-4703-684,Renter,2023-09-01,2024-11-01,1649.33,Active,holder_347,insurer_8,underwriter_0,['coverage_3'],agent_17
policy_685,PN-8385-685,Home,2023-05-18,2024-04-04,1474.79,Lapsed,holder_514,insurer_3,underwriter_16,"['coverage_6', 'coverage_2', 'coverage_11', 'coverage_12']",agent_11
policy_686,PN-6620-686,Umbrella,2023-04-26,2024-04-02,1101.6,Cancelled,holder_415,insurer_9,underwriter_2,"['coverage_12', 'coverage_10', 'coverage_1', 'coverage_0']",agent_8
policy_687,PN-1402-687,Landlord,2023-05-23,2024-05-16,599.05,Cancelled,holder_315,insurer_1,underwriter_14,"['coverage_1', 'coverage_2', 'coverage_3', 'coverage_6']",agent_13
policy_688,PN-9010-688,Umbrella,2023-04-30,2024-07-24,1042.72,Expired,holder_491,insurer_3,underwriter_3,"['coverage_12', 'coverage_5', 'coverage_1']",agent_16
policy_689,PN-2183-689,Auto,2023-03-31,2024-10-12,820.73,Active,holder_223,insurer_8,underwriter_11,"['coverage_13', 'coverage_1', 'coverage_10']",agent_17
policy_690,PN-8729-690,Umbrella,2023-12-01,2026-02-19,715.29,Cancelled,holder_95,insurer_9,underwriter_16,"['coverage_10', 'coverage_13', 'coverage_3', 'coverage_0']",agent_8
policy_691,PN-3934-691,Renter,2023-08-15,2024-04-17,1135.0,Cancelled,holder_459,insurer_2,underwriter_17,['coverage_14'],agent_17
policy_692,PN-1381-692,Home,2022-06-16,2025-01-25,429.62,Active,holder_332,insurer_3,underwriter_14,"['coverage_10', 'coverage_3', 'coverage_1']",agent_19
policy_693,PN-8727-693,Landlord,2022-06-04,2024-01-24,384.61,Expired,holder_331,insurer_1,underwriter_3,"['coverage_9', 'coverage_3']",agent_16
policy_694,PN-4543-694,Condo,2022-05-14,2023-02-14,1508.96,Lapsed,holder_302,insurer_1,underwriter_13,"['coverage_11', 'coverage_9', 'coverage_7']",agent_9
policy_695,PN-9724-695,Auto,2022-12-30,2025-09-05,285.2,Active,holder_152,insurer_8,underwriter_6,['coverage_0'],agent_0
policy_696,PN-7517-696,Auto,2023-05-31,2025-03-30,362.34,Cancelled,holder_514,insurer_9,underwriter_6,"['coverage_1', 'coverage_14']",agent_18
policy_697,PN-4720-697,Condo,2022-11-24,2023-05-26,468.58,Expired,holder_426,insurer_6,underwriter_13,['coverage_14'],agent_6
policy_698,PN-6594-698,Umbrella,2024-09-28,2026-11-06,1961.39,Cancelled,holder_487,insurer_4,underwriter_18,"['coverage_10', 'coverage_14', 'coverage_7', 'coverage_5']",agent_9
policy_699,PN-3510-699,Renter,2024-06-16,2024-11-10,1646.39,Lapsed,holder_373,insurer_8,underwriter_4,"['coverage_11', 'coverage_1', 'coverage_4', 'coverage_10']",agent_4
policy_700,PN-9361-700,Condo,2022-03-21,2023-12-17,834.12,Lapsed,holder_287,insurer_6,underwriter_14,"['coverage_6', 'coverage_3', 'coverage_11', 'coverage_12']",agent_9
policy_701,PN-6530-701,Umbrella,2023-04-27,2024-08-10,1590.77,Expired,holder_595,insurer_8,underwriter_5,"['coverage_12', 'coverage_3', 'coverage_9', 'coverage_13']",agent_14
policy_702,PN-6956-702,Auto,2024-09-05,2025-05-07,1792.53,Active,holder_557,insurer_1,underwriter_17,"['coverage_5', 'coverage_1']",agent_17
policy_703,PN-7275-703,Landlord,2022-09-12,2025-02-20,1506.22,Expired,holder_351,insurer_8,underwriter_19,['coverage_5'],agent_8
policy_704,PN-5716-704,Landlord,2024-03-02,2026-12-05,1592.77,Cancelled,holder_343,insurer_8,underwriter_16,"['coverage_9', 'coverage_5']",agent_18
policy_705,PN-4815-705,Renter,2022-10-23,2025-09-11,206.2,Cancelled,holder_178,insurer_9,underwriter_16,"['coverage_13', 'coverage_2']",agent_0
policy_706,PN-4781-706,Umbrella,2024-09-25,2025-08-01,1497.79,Active,holder_133,insurer_2,underwriter_4,['coverage_8'],agent_2
policy_707,PN-1770-707,Home,2023-05-27,2024-10-14,1389.04,Lapsed,holder_527,insurer_1,underwriter_14,"['coverage_7', 'coverage_11']",agent_6
policy_708,PN-5339-708,Umbrella,2024-12-08,2027-10-14,323.39,Cancelled,holder_123,insurer_8,underwriter_16,['coverage_7'],agent_15
policy_709,PN-8309-709,Renter,2022-06-20,2022-10-23,1609.52,Expired,holder_553,insurer_7,underwriter_19,['coverage_7'],agent_17
policy_710,PN-5108-710,Condo,2023-07-16,2026-05-17,550.45,Active,holder_552,insurer_5,underwriter_2,['coverage_7'],agent_10
policy_711,PN-6937-711,Condo,2023-11-02,2024-05-03,605.14,Lapsed,holder_570,insurer_4,underwriter_17,"['coverage_2', 'coverage_12', 'coverage_13']",agent_18
policy_712,PN-1433-712,Condo,2023-10-13,2025-12-27,897.46,Active,holder_365,insurer_3,underwriter_13,"['coverage_9', 'coverage_12', 'coverage_4']",agent_7
policy_713,PN-3323-713,Home,2023-02-14,2025-10-13,764.04,Expired,holder_337,insurer_1,underwriter_2,"['coverage_5', 'coverage_9', 'coverage_3']",agent_10
policy_714,PN-3238-714,Landlord,2024-02-19,2026-11-08,573.24,Active,holder_282,insurer_4,underwriter_19,"['coverage_9', 'coverage_2', 'coverage_13']",agent_16
policy_715,PN-7549-715,Landlord,2023-01-25,2024-06-29,1150.65,Cancelled,holder_155,insurer_2,underwriter_10,['coverage_6'],agent_8
policy_716,PN-7478-716,Home,2024-04-05,2025-07-07,814.67,Cancelled,holder_86,insurer_9,underwriter_8,"['coverage_11', 'coverage_5']",agent_19
policy_717,PN-5223-717,Renter,2024-09-02,2027-02-23,1842.81,Active,holder_483,insurer_4,underwriter_17,['coverage_11'],agent_11
policy_718,PN-7887-718,Auto,2023-10-07,2025-01-16,1140.69,Cancelled,holder_169,insurer_5,underwriter_11,"['coverage_12', 'coverage_9', 'coverage_13']",agent_5
policy_719,PN-6308-719,Condo,2023-08-18,2026-02-27,468.35,Active,holder_298,insurer_4,underwriter_12,"['coverage_1', 'coverage_7']",agent_8
policy_720,PN-8123-720,Auto,2022-04-04,2023-04-26,1411.36,Cancelled,holder_460,insurer_1,underwriter_1,['coverage_12'],agent_19
policy_721,PN-2776-721,Condo,2024-02-09,2025-02-07,589.24,Expired,holder_177,insurer_7,underwriter_10,"['coverage_5', 'coverage_3', 'coverage_13']",agent_0
policy_722,PN-8194-722,Home,2023-04-01,2023-07-27,920.26,Expired,holder_301,insurer_6,underwriter_16,"['coverage_1', 'coverage_6']",agent_13
policy_723,PN-2107-723,Condo,2023-02-21,2025-09-29,1460.9,Expired,holder_322,insurer_6,underwriter_4,"['coverage_14', 'coverage_3', 'coverage_0', 'coverage_2']",agent_10
policy_724,PN-4925-724,Landlord,2023-05-24,2024-04-11,1814.62,Expired,holder_572,insurer_5,underwriter_4,['coverage_3'],agent_7
policy_725,PN-3613-725,Home,2022-06-15,2023-07-15,1452.4,Cancelled,holder_539,insurer_5,underwriter_12,['coverage_11'],agent_8
policy_726,PN-9402-726,Home,2025-02-12,2027-03-22,1959.92,Expired,holder_218,insurer_9,underwriter_15,"['coverage_5', 'coverage_0', 'coverage_11', 'coverage_9']",agent_4
policy_727,PN-7575-727,Renter,2022-02-20,2023-12-23,1758.61,Active,holder_555,insurer_8,underwriter_17,"['coverage_9', 'coverage_5', 'coverage_10', 'coverage_2']",agent_1
policy_728,PN-2123-728,Home,2022-11-28,2024-07-14,220.74,Expired,holder_265,insurer_1,underwriter_15,"['coverage_2', 'coverage_11']",agent_6
policy_729,PN-9186-729,Renter,2023-03-10,2024-01-17,1473.86,Cancelled,holder_123,insurer_0,underwriter_14,['coverage_12'],agent_4
policy_730,PN-5453-730,Condo,2025-01-29,2027-04-29,1523.87,Cancelled,holder_202,insurer_8,underwriter_8,['coverage_12'],agent_4
policy_731,PN-1416-731,Auto,2024-12-02,2027-08-16,1083.85,Lapsed,holder_272,insurer_8,underwriter_19,"['coverage_1', 'coverage_4', 'coverage_9', 'coverage_2']",agent_19
policy_732,PN-9381-732,Home,2023-07-03,2023-08-10,1203.28,Lapsed,holder_535,insurer_7,underwriter_4,"['coverage_4', 'coverage_0']",agent_9
policy_733,PN-8747-733,Condo,2022-08-23,2024-12-14,445.68,Active,holder_249,insurer_0,underwriter_13,['coverage_1'],agent_6
policy_734,PN-2840-734,Renter,2022-03-15,2023-07-28,1929.98,Active,holder_45,insurer_0,underwriter_5,['coverage_5'],agent_1
policy_735,PN-5944-735,Umbrella,2022-07-06,2025-06-07,1631.69,Cancelled,holder_378,insurer_4,underwriter_15,"['coverage_5', 'coverage_14']",agent_8
policy_736,PN-4839-736,Landlord,2023-10-17,2024-08-30,799.01,Cancelled,holder_455,insurer_3,underwriter_2,"['coverage_13', 'coverage_1']",agent_10
policy_737,PN-3734-737,Auto,2024-10-26,2026-10-07,824.83,Expired,holder_214,insurer_2,underwriter_8,"['coverage_2', 'coverage_10', 'coverage_0', 'coverage_7']",agent_0
policy_738,PN-4139-738,Home,2023-06-24,2024-05-25,608.99,Active,holder_143,insurer_9,underwriter_9,"['coverage_13', 'coverage_7', 'coverage_0', 'coverage_4']",agent_9
policy_739,PN-7609-739,Auto,2023-04-22,2025-10-04,732.55,Cancelled,holder_63,insurer_9,underwriter_8,"['coverage_11', 'coverage_2', 'coverage_9', 'coverage_1']",agent_12
policy_740,PN-2115-740,Home,2025-02-09,2026-01-22,1825.93,Expired,holder_587,insurer_7,underwriter_13,['coverage_7'],agent_0
policy_741,PN-2427-741,Landlord,2023-10-08,2025-02-19,441.62,Expired,holder_134,insurer_1,underwriter_14,"['coverage_10', 'coverage_1', 'coverage_9']",agent_15
policy_742,PN-4091-742,Umbrella,2023-05-24,2024-04-05,477.5,Active,holder_226,insurer_8,underwriter_4,['coverage_12'],agent_3
policy_743,PN-3546-743,Umbrella,2024-09-12,2025-02-22,1395.37,Active,holder_423,insurer_7,underwriter_3,['coverage_1'],agent_14
policy_744,PN-5847-744,Condo,2022-08-11,2023-08-05,837.83,Expired,holder_187,insurer_5,underwriter_3,['coverage_3'],agent_2
policy_745,PN-6691-745,Renter,2022-07-11,2025-01-12,1024.99,Cancelled,holder_245,insurer_9,underwriter_10,"['coverage_7', 'coverage_0', 'coverage_8', 'coverage_4']",agent_5
policy_746,PN-8971-746,Landlord,2024-03-24,2025-05-09,655.03,Cancelled,holder_491,insurer_6,underwriter_2,"['coverage_14', 'coverage_13', 'coverage_4', 'coverage_10']",agent_8
policy_747,PN-1360-747,Home,2024-10-08,2027-07-23,1302.79,Cancelled,holder_513,insurer_2,underwriter_12,['coverage_13'],agent_1
policy_748,PN-1903-748,Landlord,2024-05-26,2024-07-04,1096.72,Active,holder_311,insurer_3,underwriter_13,"['coverage_8', 'coverage_4', 'coverage_1', 'coverage_12']",agent_8
policy_749,PN-4229-749,Renter,2024-02-23,2026-03-14,1665.43,Expired,holder_482,insurer_3,underwriter_14,"['coverage_9', 'coverage_13', 'coverage_1']",agent_8
policy_750,PN-2025-750,Landlord,2023-03-14,2025-04-25,411.91,Lapsed,holder_234,insurer_1,underwriter_10,"['coverage_14', 'coverage_13', 'coverage_1', 'coverage_0']",agent_17
policy_751,PN-6018-751,Renter,2022-05-07,2024-04-26,1299.27,Active,holder_363,insurer_2,underwriter_9,"['coverage_8', 'coverage_7', 'coverage_10']",agent_8
policy_752,PN-2824-752,Landlord,2023-01-31,2024-06-22,1882.37,Cancelled,holder_76,insurer_9,underwriter_8,"['coverage_9', 'coverage_10', 'coverage_13']",agent_19
policy_753,PN-3750-753,Auto,2024-04-12,2024-06-01,1897.99,Expired,holder_103,insurer_4,underwriter_13,"['coverage_14', 'coverage_5']",agent_11
policy_754,PN-1854-754,Auto,2024-03-25,2024-12-26,1620.07,Cancelled,holder_546,insurer_8,underwriter_7,['coverage_12'],agent_5
policy_755,PN-3178-755,Home,2023-08-26,2024-04-11,838.29,Lapsed,holder_432,insurer_1,underwriter_8,"['coverage_8', 'coverage_13', 'coverage_7']",agent_8
policy_756,PN-8790-756,Home,2023-02-04,2025-02-05,342.1,Lapsed,holder_61,insurer_0,underwriter_7,['coverage_8'],agent_10
policy_757,PN-7310-757,Umbrella,2022-10-01,2022-12-17,1636.09,Active,holder_586,insurer_4,underwriter_12,"['coverage_1', 'coverage_14']",agent_12
policy_758,PN-5703-758,Auto,2024-08-16,2027-03-13,1012.5,Lapsed,holder_86,insurer_8,underwriter_5,"['coverage_14', 'coverage_13', 'coverage_8', 'coverage_10']",agent_1
policy_759,PN-5248-759,Umbrella,2023-09-23,2024-10-15,1686.98,Cancelled,holder_419,insurer_1,underwriter_1,['coverage_4'],agent_11
policy_760,PN-4275-760,Condo,2022-10-26,2023-09-03,1254.25,Cancelled,holder_328,insurer_8,underwriter_14,['coverage_4'],agent_16
policy_761,PN-9697-761,Landlord,2024-06-25,2025-10-25,1216.66,Active,holder_144,insurer_6,underwriter_7,"['coverage_0', 'coverage_5', 'coverage_4', 'coverage_9']",agent_14
policy_762,PN-1850-762,Umbrella,2022-07-17,2024-06-19,1682.1,Cancelled,holder_257,insurer_3,underwriter_5,"['coverage_3', 'coverage_7']",agent_17
policy_763,PN-5912-763,Condo,2022-12-18,2025-03-03,1392.43,Lapsed,holder_455,insurer_6,underwriter_11,['coverage_12'],agent_16
policy_764,PN-6141-764,Renter,2025-01-01,2027-02-23,1195.72,Active,holder_513,insurer_4,underwriter_14,"['coverage_13', 'coverage_14', 'coverage_7', 'coverage_4']",agent_10
policy_765,PN-5493-765,Renter,2022-08-18,2024-09-13,1932.34,Expired,holder_304,insurer_5,underwriter_17,"['coverage_1', 'coverage_2']",agent_17
