claim_id,policy_id,claim_incurred_date,claim_paid_date,gross_claim_amount,recoverable_amount,net_claim_amount,claim_status
f13f65d2-5fea-4fc9-904f-b233bfb417d2,POL96713480,2019-08-25,2019-12-10,6910.38,4284.33,2626.05,Closed
2a99aadb-7dfc-418f-96f9-dacba639fcb3,POL54047022,2024-09-09,2024-12-17,628.39,462.14,166.25,Outstanding
2527372c-26f2-407e-9805-656e1e777f13,POL55562335,2022-10-17,2022-11-01,1404.45,420.51,983.94,Closed
d6b3a905-5a15-4694-9bd6-dc2e7a79352e,POL80234003,2023-10-05,2024-03-13,9168.76,2937.16,6231.6,Outstanding
b3507d72-e34f-4c7e-b3af-4ce166670bfb,POL64077634,2018-11-02,2019-02-09,2269.67,1144.82,1124.8500000000001,Outstanding
1eaab8c0-7882-4b9b-833f-c3e9492c8c15,POL97038961,2021-01-18,2021-06-12,1421.9,1100.25,321.6500000000001,Closed
d59f50a0-8dab-4054-8e55-66b387f9125f,POL83301011,2024-04-29,2024-10-23,7467.12,4490.7,2976.42,Outstanding
2bf7057e-1002-4dd3-be0d-1bf3fd0a7a7f,POL20896157,2024-05-24,2024-05-25,6791.36,1447.27,5344.09,Outstanding
9446be71-cdea-4871-a435-cd47ad65a175,POL31383748,2024-03-21,2024-05-27,7930.47,2322.76,5607.71,Closed
fac2c1fd-c423-44b2-aa6e-265955627136,POL15015059,2020-01-26,2020-02-20,2940.59,2247.85,692.7400000000002,Closed
602206a9-26c9-4b8e-9613-cca930cc90ec,POL54382952,2025-07-26,2025-09-19,4756.68,3656.27,1100.4100000000003,Outstanding
65e0b8ee-ae17-4f80-8ff0-d8cf58a55b91,POL26295389,2019-09-17,2019-09-22,3399.52,2417.04,982.48,Closed
9ae17310-5963-4205-bcbf-c52dab7a8526,POL11760689,2022-11-10,2022-12-09,9116.4,4599.24,4517.16,Paid
f2147530-aed6-44a5-99e0-7b5d645f849c,POL04049880,2021-11-25,2022-02-15,1450.13,1153.59,296.5400000000002,Closed
038fc036-ece2-4936-b821-791ae4010ecb,POL27090661,2021-10-19,2021-12-09,5409.46,1254.37,4155.09,Outstanding
140d5d3e-0877-44ea-81ca-573420b84482,POL74154575,2019-08-29,2020-01-28,6002.28,4192.64,1809.6399999999994,Closed
85d6b369-d78d-4a19-9f5f-27ff9cd9ddb1,POL36213547,2022-10-19,2022-11-02,6569.63,1523.04,5046.59,Outstanding
67743178-533f-4fd8-ac91-c639de0b1169,POL30405643,2025-02-22,2025-04-28,8708.14,5247.28,3460.8599999999997,Outstanding
3ea37bbe-44dd-4af7-a894-bc5d375f0698,POL22788960,2024-07-01,2024-10-11,4731.74,3383.4,1348.3399999999997,Closed
fd02f817-00dd-4451-8b76-86db4c5f19ec,POL50485595,2024-05-10,2024-10-10,4802.83,1886.66,2916.17,Closed
41e35f1f-dba1-434a-a53a-d88cdc8e83ca,POL72348288,2018-12-14,2019-04-30,199.35,154.46,44.889999999999986,Outstanding
4348c266-6e1d-4f02-a39c-791f3173c2f9,POL39427405,2024-01-19,2024-06-03,4989.75,2951.81,2037.94,Paid
66199148-a2ed-44e9-9c6b-5cb607ae88e8,POL66834486,2023-11-05,2024-04-29,6758.96,4527.28,2231.6800000000003,Outstanding
9943efe5-e7b9-4665-8431-613464e35696,POL87154969,2024-09-17,2024-10-23,1166.61,642.33,524.2799999999999,Outstanding
a87bb3ed-1a12-4b78-9883-ac6ce8d3b537,POL38267821,2025-08-02,2025-10-10,1061.96,429.67,632.29,Closed
9ee930b9-d654-46a9-bd6e-876a0675cbc7,POL27768994,2023-04-19,2023-08-07,1170.34,818.02,352.31999999999994,Paid
66b95d12-cf95-4a6b-9df6-eced1baeae91,POL62175196,2024-05-25,2024-08-10,4817.79,1343.93,3473.8599999999997,Paid
e30f03c7-d588-45b7-be42-c21a49e2c42e,POL73076354,2022-07-09,2022-07-12,879.98,610.25,269.73,Closed
1fd4636f-4cd6-439b-bcf6-533e2ce91fd5,POL52243406,2022-12-05,2023-02-25,7273.89,2432.41,4841.4800000000005,Paid
6088497d-0f51-4b86-ab56-4698ff46b674,POL71042482,2019-10-28,2019-12-25,6253.15,4634.88,1618.2699999999995,Paid
830d4c7f-2fe3-45b3-ab64-1f560d1b978a,POL32578704,2021-06-10,2021-10-07,2886.19,1244.57,1641.6200000000001,Outstanding
4bfea14b-f6f6-4868-962a-e1d945c46b89,POL87847001,2018-06-28,2018-08-17,841.8,182.79,659.01,Paid
805fc8b4-01dd-475e-8bc5-7e8dc30ac53f,POL06932138,2020-08-05,2020-12-20,2887.07,866.84,2020.23,Closed
f3cd589e-f41c-42b8-b2d8-0f2b625d784e,POL85176581,2021-06-23,2021-11-04,8132.34,6412.56,1719.7799999999997,Outstanding
d3a98135-cf86-4957-9e32-aedf3a9c09b8,POL05323977,2022-01-03,2022-03-17,8574.74,5586.1,2988.6399999999994,Paid
8da8bc58-be58-4ff3-8b75-e2ec4d6bbf79,POL59091494,2018-04-20,2018-07-05,2631.18,936.79,1694.3899999999999,Closed
9dfcae50-f799-44c8-a701-8c8d5779f40a,POL73732577,2025-11-20,2026-05-09,8560.74,4089.02,4471.719999999999,Paid
f1c5453f-eb8d-48d7-9705-cca0508394f3,POL13829216,2020-07-02,2020-09-18,731.46,334.98,396.48,Paid
ca22b988-7180-4eb0-b6fc-cc3e6dee7ee5,POL88251295,2025-10-31,2026-03-15,3327.82,1735.24,1592.5800000000002,Closed
8b74ca7b-6d16-4e73-b203-8502418b44f1,POL82655664,2022-11-12,2023-03-19,6341.39,2859.85,3481.5400000000004,Paid
e773d536-4be7-4f1c-83ba-e6533c2094ab,POL54761507,2023-09-26,2023-11-11,2217.48,1521.12,696.3600000000001,Paid
58e4e9fd-dd46-4616-81a5-a73c48eece4d,POL00543907,2021-03-23,2021-06-20,2690.54,1282.47,1408.07,Outstanding
8be7771e-258f-4eab-a415-9bb0d1aafed9,POL63120886,2021-12-26,2022-05-11,6431.63,4267.03,2164.6000000000004,Outstanding
3c7ec275-c433-445a-b861-6e037cd60aa2,POL49317389,2020-01-17,2020-05-05,4373.63,1126.96,3246.67,Paid
4889e30d-6488-4483-a7b8-4292af10cce4,POL95210509,2018-10-12,2018-10-31,712.18,417.73,294.44999999999993,Closed
c1bc597d-a104-40b8-afd6-cf28dbc4325f,POL09477797,2020-03-05,2020-03-29,7176.63,2184.8,4991.83,Closed
4ff58b17-ae30-482a-ad54-37ac3f126d58,POL62576493,2024-10-25,2024-12-24,6606.74,2740.21,3866.5299999999997,Outstanding
a7851861-9c87-4197-9e32-51dff0a1936c,POL77597893,2024-02-12,2024-07-02,3384.05,2051.38,1332.67,Outstanding
87d7382d-07fc-4f20-905e-45906d75976e,POL78369898,2021-01-09,2021-04-15,8940.52,2049.07,6891.450000000001,Paid
0ee16e8f-0b16-4154-8c1c-29a242dba6ff,POL55889846,2021-12-21,2022-03-10,2866.39,1030.0,1836.3899999999999,Paid
9cd07bbc-e58b-4584-9578-92eb72ee6275,POL59134987,2020-06-13,2020-11-12,3103.67,1932.31,1171.3600000000001,Closed
5dfca112-28b9-4b89-9bec-c3d733668f29,POL29689117,2020-01-18,2020-06-17,3772.23,1059.58,2712.65,Outstanding
47cad56c-6f01-42d7-b1c2-5c42ea1d03e6,POL56523164,2021-04-05,2021-07-24,4550.3,3618.95,931.3500000000004,Outstanding
d8019e58-2241-4262-97f5-249d68970b7d,POL92799552,2024-10-16,2024-10-21,3172.05,1121.51,2050.54,Paid
505a1b59-b337-41e1-a5e0-52102e7091b4,POL94645978,2019-10-02,2019-10-28,2557.87,774.96,1782.9099999999999,Paid
852b7383-4bc9-4621-98a3-299979b81d9b,POL57459881,2024-05-06,2024-07-03,1327.21,655.78,671.4300000000001,Outstanding
5cffca60-d592-410d-9d01-249270fb4525,POL74844894,2023-01-23,2023-06-01,2725.08,810.5,1914.58,Closed
fee998d9-d194-48f5-b6cd-032e934af461,POL50406617,2020-09-15,2020-10-12,9277.6,3360.59,5917.01,Outstanding
f4b84e30-4a8c-4621-b256-b4a442c90b43,POL90773416,2021-01-18,2021-02-27,3698.85,795.43,2903.42,Outstanding
5b93cff8-7a8f-40f7-8960-d3134eac18e6,POL38045799,2023-08-13,2024-02-04,5737.22,2164.13,3573.09,Closed
291feb04-8e24-42cb-ac2f-5b985aee36d8,POL06714918,2019-08-22,2019-10-27,1650.05,782.97,867.0799999999999,Outstanding
94669491-00fe-40f5-ac44-076eb6b620c0,POL66486085,2018-05-24,2018-10-16,8173.16,2398.14,5775.02,Paid
73a27146-a1d8-4cbb-9e7c-4e0ce1772c0d,POL67355114,2025-02-18,2025-07-15,4119.24,1581.01,2538.2299999999996,Paid
dffa446d-c711-4979-8bc1-f1c237acc5a1,POL75357511,2018-07-19,2018-08-09,9444.29,4446.97,4997.320000000001,Outstanding
9d697d30-feaa-41eb-8c9b-38a39a407a96,POL49243744,2022-07-14,2023-01-08,138.68,61.56,77.12,Paid
a156166f-27fe-4cdc-ab6f-9a7d393ffedf,POL89818525,2025-01-11,2025-05-06,4302.1,2196.72,2105.3800000000006,Closed
8a1f9bf1-1313-4dc3-a108-21e9eb39230c,POL51260239,2020-02-06,2020-04-25,3530.69,2164.94,1365.75,Paid
1654a7a8-e27c-4eb4-b976-be55518604a1,POL69056520,2022-02-25,2022-08-21,5818.07,2662.25,3155.8199999999997,Paid
de0ee0fd-6e41-4d05-9b8a-edfccffe609c,POL64569811,2025-11-07,2025-12-07,6566.61,4717.4,1849.21,Closed
c4d60bdd-5d22-4680-8a93-ebaa624f34b2,POL22243571,2024-03-16,2024-05-06,1514.37,672.44,841.9299999999998,Outstanding
2bbba73a-f4a5-4eb7-bcdb-1c294d6fc737,POL53002797,2023-09-18,2023-11-02,1044.31,262.75,781.56,Paid
4234231f-1ff3-417a-942a-a683b6d34534,POL38045799,2024-05-21,2024-11-03,2031.12,1282.55,748.5699999999999,Paid
6c6b65c0-5763-426a-b588-354e4a3a7223,POL34591719,2021-03-14,2021-06-16,8396.31,1691.88,6704.429999999999,Outstanding
e0a02324-1131-4f47-a33d-d0e3fc1531c0,POL91153313,2022-12-17,2023-05-02,3169.05,1066.26,2102.79,Outstanding
3222e057-ccfe-4735-88b8-37443a4c4e3e,POL34274556,2025-06-13,2025-11-15,632.67,198.98,433.68999999999994,Paid
57d4b87f-1ea8-437c-809d-8b579057bd8f,POL15887491,2024-01-30,2024-03-08,9867.67,4292.78,5574.89,Paid
12c23878-8b2e-4892-bec4-51e6ba16dcf5,POL71090828,2025-10-09,2026-02-12,8402.92,2872.15,5530.77,Closed
354bc1f0-54cf-4b2d-b5b4-1b263796f37c,POL15966988,2024-12-29,2025-04-26,6222.92,4321.41,1901.5100000000002,Closed
201c8d1e-280c-4874-9b0d-1936d6032577,POL21937427,2025-10-19,2025-10-27,4796.63,2205.16,2591.4700000000003,Closed
6236b782-87f9-4d74-99d6-ed95ae883b22,POL45947289,2024-11-07,2025-01-07,9060.16,3756.56,5303.6,Outstanding
b8bb0f52-cb87-478d-834a-462fec0af1f9,POL60628752,2022-09-06,2022-10-10,1734.75,711.41,1023.34,Paid
7343738d-bcee-4e34-9fda-dbe7a666e392,POL80469231,2025-08-03,2025-11-11,6711.65,3426.44,3285.2099999999996,Closed
f2684d31-366c-4867-af16-ed86fc6c0760,POL50935363,2023-12-04,2024-04-27,7993.19,3474.8,4518.389999999999,Closed
21a9e278-1731-4eab-aa2f-f7f957cfc5d9,POL42667289,2025-07-21,2025-11-20,220.08,151.27,68.81,Closed
b2464132-12b9-4f5f-a576-b4b4f4f81bbd,POL15598548,2018-09-03,2019-01-24,2671.75,946.15,1725.6,Closed
f5bb37fb-aa60-46a3-ab4f-cf062611d4af,POL12298651,2020-12-26,2021-01-18,5737.5,3034.63,2702.87,Closed
5cc5f844-9d61-444e-b744-56375157d4b4,POL29666001,2022-01-27,2022-04-16,4152.3,2728.01,1424.29,Paid
12b72a98-6852-48f3-b43f-85e24572c88f,POL50086808,2025-07-11,2025-12-07,9948.44,7925.65,2022.7900000000009,Closed
4c2bf6be-2a1d-41f3-8530-85072a909820,POL36450261,2023-11-15,2024-01-06,4685.79,3157.58,1528.21,Outstanding
e5c0f0a8-95da-4b84-83af-1bd5d52c5c66,POL99348028,2024-01-27,2024-06-07,3112.38,975.5,2136.88,Outstanding
2b5af28c-8218-4699-95f6-76bb50a2343e,POL03111729,2024-07-02,2024-07-12,1955.25,724.08,1231.17,Paid
2e373185-76ba-4ee1-9553-169137c00d37,POL93650259,2022-09-27,2023-03-06,1412.87,821.95,590.9199999999998,Closed
01fe04b6-1dc0-4576-b5a8-1ab2efb80391,POL10866702,2020-12-28,2021-05-27,9667.96,7406.22,2261.739999999999,Outstanding
e6c3c442-9532-4212-86cc-ed33470fb5ae,POL84257937,2021-05-31,2021-11-10,8160.9,4432.46,3728.4399999999996,Paid
aaaad762-d9a4-4288-9d7c-117fc827646c,POL77976117,2019-04-09,2019-05-29,6445.76,2583.92,3861.84,Paid
bf2aee60-d132-4d87-ac2a-2e72bd5924ad,POL74996205,2022-11-01,2023-04-20,2325.08,1057.91,1267.1699999999998,Closed
c6d1569f-8293-4aa2-9aff-51649e44ddab,POL84575236,2019-02-20,2019-05-02,6491.33,4587.36,1903.9700000000003,Paid
daeddda2-f163-4f34-b676-29dca047271f,POL56518700,2022-05-15,2022-08-11,5444.65,3768.46,1676.1899999999996,Outstanding
b615f1d1-cad8-44a3-a7b8-ab33c1babaca,POL74981496,2019-10-14,2020-04-07,1603.15,740.89,862.2600000000001,Closed
c81a7067-505f-4815-8231-bb79dd12354d,POL99563423,2025-06-04,2025-12-01,2494.62,1201.37,1293.25,Outstanding
5ca55456-e356-442f-be1d-cb75c0b2d889,POL15356787,2019-10-25,2020-02-03,3959.62,2431.9,1527.7199999999998,Outstanding
7e74b6eb-e59b-439c-934b-9980ac10b247,POL77956784,2022-05-04,2022-06-24,8545.05,3587.41,4957.639999999999,Paid
9efe6d1b-66e3-4123-be5a-a73ba95ea5b2,POL46436631,2022-02-26,2022-06-10,4211.2,1520.57,2690.63,Paid
5d9de23f-200a-4667-aa67-b69542260030,POL23283326,2020-06-03,2020-07-07,4939.69,2094.36,2845.3299999999995,Outstanding
fab80df2-d51a-4b97-8e00-b9951788a07f,POL58842808,2023-08-19,2023-11-28,8970.2,6606.25,2363.9500000000007,Closed
ec02f660-de81-4aae-b283-1f15b8978a18,POL46974790,2023-12-23,2024-01-29,6911.41,1430.78,5480.63,Outstanding
e1d806a3-35fb-4a53-826f-a31c7d176701,POL19919776,2018-03-26,2018-04-29,7102.81,3447.67,3655.1400000000003,Closed
1ad881b0-38ef-49f7-abaf-aac7f7f1c78b,POL19919776,2019-10-10,2019-12-11,7901.52,2314.47,5587.050000000001,Paid
732e9e1a-6a7f-42bf-9a21-64ad928afc70,POL97889634,2021-03-02,2021-05-27,3381.94,2443.32,938.6199999999999,Outstanding
541713ba-c24a-413c-acdc-c81fef2235e3,POL69102958,2021-02-08,2021-03-22,6202.05,3705.48,2496.57,Closed
bc5012ff-9145-4bb5-8d30-2e5df8110dc3,POL46907411,2024-03-20,2024-08-08,7655.33,3590.59,4064.74,Paid
5d4595e1-77ff-4fa4-94f2-fe54aab15985,POL95682624,2020-07-21,2020-12-02,3395.53,2115.17,1280.3600000000001,Paid
e6f0994c-4db6-486f-9482-e508327c2dd1,POL28579217,2025-11-08,2026-03-17,1908.82,452.76,1456.06,Closed
cc4564af-43c2-4e19-8b19-4b437609bb2c,POL15063504,2023-06-25,2023-11-29,1482.1,635.1,846.9999999999999,Paid
8dabd6bb-bc82-412c-825a-c11667fc5fce,POL12128754,2025-11-26,2026-01-09,4180.96,3284.95,896.0100000000002,Closed
042530de-1111-4640-89ae-5efe147b9709,POL43645124,2022-12-08,2023-05-09,9740.24,5250.88,4489.36,Paid
9b4a7fe3-6a90-48a2-8dc1-c85b4b69756a,POL18308065,2020-12-06,2021-05-26,8781.33,4626.04,4155.29,Outstanding
f45483c8-f81a-4fd5-809a-fb37c43d6f2d,POL75873466,2018-11-17,2018-12-07,8111.34,3790.42,4320.92,Outstanding
cec39346-f736-4c98-a4fe-11fbfb64bc2f,POL32845010,2020-11-17,2021-05-08,2252.13,1020.64,1231.4900000000002,Closed
70bc2f1b-105a-4afb-9f82-d8b0d75a05c4,POL13516425,2023-05-24,2023-09-22,4936.96,1821.66,3115.3,Outstanding
a009200d-2a7e-4017-a670-d2239b806f9a,POL02532555,2021-09-25,2022-02-28,2648.84,1463.49,1185.3500000000001,Outstanding
c71e3227-67e8-43fa-8dcc-3fc7d574a4c5,POL52331901,2019-01-20,2019-07-19,7435.2,2330.97,5104.23,Paid
e3f43692-21db-4122-8569-0a94c456ca54,POL55113896,2022-10-10,2023-01-30,1614.48,915.81,698.6700000000001,Outstanding
30c5ca78-5b44-4a18-ba39-4b31f887978a,POL44044261,2018-11-12,2019-02-18,8604.27,4504.77,4099.5,Closed
c044f5d9-8596-4df8-9bf8-2fbedf062be2,POL68181965,2019-10-10,2020-01-12,8815.85,2093.06,6722.790000000001,Closed
59dce4aa-cec7-4681-8b0b-13006d5f8f6e,POL27251944,2021-01-16,2021-02-24,5395.85,2895.46,2500.3900000000003,Closed
66b5e328-e565-4894-8273-25b876daba79,POL52061027,2023-02-08,2023-03-29,2724.4,1729.09,995.3100000000002,Closed
6fa9a11a-b3a7-43ca-a2dd-f47bca8cb25c,POL05175164,2024-06-09,2024-06-18,9256.78,5157.14,4099.64,Outstanding
d14ee71e-3b00-421f-9064-3e8d20ca4bef,POL77357155,2019-04-17,2019-10-01,4231.46,1173.93,3057.5299999999997,Paid
2febb67f-0e75-4fa6-83e1-4e923afab8b6,POL88809760,2023-09-15,2023-10-18,5547.68,2227.67,3320.01,Closed
02c0d05e-7c39-470d-b31d-0de2b4b42bd7,POL86188228,2022-07-03,2022-10-27,8342.88,4968.92,3373.959999999999,Outstanding
5e7e1ccf-1b00-4be4-ba0b-08887ff90eba,POL88151016,2018-02-04,2018-06-05,5452.39,3089.56,2362.8300000000004,Outstanding
8b40c04c-cb6a-4a67-a317-a4c31aa97a67,POL10318820,2022-02-17,2022-03-16,3877.76,3003.19,874.5700000000002,Outstanding
7cb3073e-00ea-463e-b13e-025895111756,POL67645551,2024-02-19,2024-03-03,1381.33,507.0,874.3299999999999,Outstanding
f45ed08b-f616-4cf9-a945-3c90e7fc45c9,POL96061843,2023-08-13,2024-01-19,1041.49,317.13,724.36,Closed
655be5fe-060b-4f69-8b01-238efec822e5,POL54907182,2018-07-19,2018-07-24,6150.34,2144.84,4005.5,Closed
50a376e5-b3e6-4476-a0be-a973755bb375,POL00579062,2023-10-26,2024-03-08,3781.45,786.56,2994.89,Paid
d1fc2fc3-3733-40b0-8372-e72c151200a4,POL12803773,2019-07-04,2019-11-20,1528.4,357.61,1170.79,Paid
42493012-42cf-4f22-92c8-4577e4ec0bbf,POL87999076,2023-12-31,2024-03-31,1130.6,835.5,295.0999999999999,Outstanding
4e3f5ef2-9e8c-47ef-9a29-43c8bf2ba810,POL52790833,2022-08-01,2022-08-12,7064.22,3145.85,3918.3700000000003,Closed
d0c28f56-4914-4246-9ca5-4abe5ddc36b4,POL86852688,2019-12-19,2020-01-24,6857.94,1604.61,5253.33,Paid
75e1f9ef-dcb0-4234-acd3-851db1e6f511,POL85193715,2022-02-09,2022-03-23,9866.76,3984.71,5882.05,Paid
768750e6-c8c0-4210-905b-0374332389cd,POL92400861,2024-07-14,2024-09-25,2503.58,1976.78,526.8,Paid
db8a8458-b14f-4c5f-9b74-0999bb45ea5a,POL22828512,2025-02-07,2025-03-23,2294.94,687.83,1607.1100000000001,Outstanding
c261ec65-4e78-435b-accb-a09317d1e39b,POL90864202,2023-02-25,2023-07-16,1741.98,934.87,807.11,Outstanding
feac2946-e652-45cb-b709-3f852983f94b,POL60036416,2023-08-07,2023-08-21,3395.98,844.51,2551.4700000000003,Closed
38aacebd-b744-4707-91b8-48ee19c95873,POL64962797,2018-02-07,2018-07-07,5389.58,3001.16,2388.42,Outstanding
73726f9a-d6bb-49ab-a796-e3dbc1b58222,POL87742395,2025-05-07,2025-07-30,7002.02,3702.91,3299.1100000000006,Paid
75e1e41f-0d1e-42bb-85d3-571253ce5d24,POL81005170,2019-03-13,2019-06-08,7043.63,5146.98,1896.6500000000005,Outstanding
0b97bd81-9a76-4e6c-ad67-e1ffc47aff67,POL94822121,2024-05-10,2024-06-10,4321.09,1616.37,2704.7200000000003,Paid
f05fa544-a80f-4abe-ac31-9cb0c48947dd,POL71366710,2018-08-10,2018-11-03,9905.98,2620.57,7285.41,Paid
cdb17f46-ba84-4a0c-a729-79ec167ce39c,POL45952289,2023-11-27,2024-04-30,4500.79,1812.33,2688.46,Outstanding
cd034f47-1e82-4390-96cb-e4627a2dd99d,POL97276580,2022-08-20,2023-01-15,9726.27,1989.46,7736.81,Outstanding
16b86a55-2f1e-4a14-85b4-312895bd08f8,POL08119573,2025-06-29,2025-10-22,4836.72,2234.31,2602.4100000000003,Closed
560f6e8b-6570-4746-bb69-b74c463827a8,POL97288045,2025-06-13,2025-08-20,9371.14,2577.36,6793.779999999999,Outstanding
c04d0fa4-a4fc-495a-97d1-e6d4a05c5bec,POL33159706,2018-03-20,2018-04-04,5185.76,4105.61,1080.1500000000005,Outstanding
4ce13237-a278-4418-a043-4efca293937c,POL79841238,2024-05-09,2024-10-28,8359.63,5290.64,3068.989999999999,Paid
6c7405b7-1cec-4d04-aed9-c12c4492bd69,POL69056520,2019-02-25,2019-08-07,7876.16,4258.95,3617.21,Outstanding
1b2878f8-0934-4a83-ba8a-256dc6a2d143,POL29645656,2020-09-15,2021-02-09,4388.7,2074.6,2314.1,Closed
875e2170-df89-439d-8b93-2bcad5cf266e,POL30655304,2025-05-29,2025-11-09,1559.46,610.41,949.0500000000001,Outstanding
dbcabedc-7330-4291-8537-ddb7fdc4a4db,POL11652825,2019-11-13,2019-12-05,8791.43,5921.13,2870.3,Closed
ad5252ee-b0d1-431b-9196-41b9d9e7e332,POL08941609,2021-07-10,2021-12-19,5299.24,1145.11,4154.13,Paid
730651bc-4b93-44c6-8fc6-b5e273ead03a,POL97231586,2020-01-17,2020-06-25,7050.3,3384.38,3665.92,Outstanding
fbbb5b52-0254-4ec5-8c57-8f2b2fc1d6be,POL13515616,2023-06-29,2023-11-10,2958.89,883.89,2075.0,Closed
4d4878d3-4fc4-4255-965b-7526c9e48af9,POL28036827,2020-08-24,2020-09-05,8925.0,5001.61,3923.3900000000003,Paid
1c7316c4-607c-4ef5-963d-ddc571230889,POL57523366,2018-01-04,2018-01-24,1319.29,373.59,945.7,Closed
5580b612-ca8f-4423-8fbc-870d8c66fa08,POL25861119,2022-01-13,2022-04-21,5901.27,3642.62,2258.6500000000005,Paid
91059d7d-24ac-4cac-925b-4836b111e649,POL20686536,2019-02-02,2019-05-20,2247.59,869.94,1377.65,Outstanding
039ccfa7-52ea-439d-8c77-0d3c2fe4234b,POL20224148,2022-06-30,2022-08-31,8588.65,2404.34,6184.3099999999995,Outstanding
1b4b0bd0-e26a-480d-8eaf-29bd30a6ae91,POL99955767,2021-03-31,2021-06-05,4338.58,1035.78,3302.8,Outstanding
8978a6f7-4236-45a8-ab4f-0f4ccba70565,POL93111175,2020-02-06,2020-07-05,6876.65,5410.96,1465.6899999999996,Paid
0f631330-2296-4479-a5ca-f701efde0c25,POL43557333,2018-07-23,2018-08-15,152.47,33.5,118.97,Paid
ca29871c-b70d-4ce0-b4cf-f39c4dc135d3,POL57285898,2023-07-16,2023-11-29,1004.77,326.98,677.79,Closed
0cd13c49-aea9-4593-aca2-f069ccf58476,POL57019167,2018-12-22,2019-03-23,9484.2,1949.25,7534.950000000001,Closed
db4c1108-ddfa-40ed-ad48-354b72554747,POL15233577,2019-07-02,2019-12-05,6389.17,4767.9,1621.2700000000004,Closed
5c564aa0-f6b4-42d9-ac17-3dd137500eb7,POL17818860,2025-08-14,2025-09-30,1659.84,1144.13,515.7099999999998,Closed
8d85bfa9-d963-4c9e-955a-93f5f128acf5,POL94323186,2018-12-07,2018-12-26,175.77,82.06,93.71000000000001,Outstanding
dbb402bd-4b84-432d-bcb7-38044f0825c1,POL50610361,2018-02-10,2018-04-29,2441.71,1213.27,1228.44,Outstanding
2fe3dddd-fb46-42ad-977a-e5fa229cd1da,POL50073057,2018-02-17,2018-06-24,1253.82,744.43,509.39,Outstanding
7c48f566-dd34-4c6a-ab45-b30e82f5f342,POL90201772,2020-02-27,2020-08-20,1461.45,525.17,936.2800000000001,Paid
75f365fc-8518-4ec0-93d3-cd5c75bdc58d,POL35878406,2019-04-20,2019-09-21,1959.06,805.99,1153.07,Outstanding
86629d7a-ec1c-4e26-ba82-86b265d09b18,POL13823447,2021-04-19,2021-09-23,2088.21,1234.82,853.3900000000001,Paid
3a29f5fa-b965-487a-99cf-13d5eaff1e43,POL79331885,2020-12-14,2021-06-11,4101.1,2389.0,1712.1000000000004,Outstanding
0155ecde-7bdf-4e2f-914d-7ec90b3dc4b0,POL64744346,2023-03-30,2023-08-20,3722.39,1039.88,2682.5099999999998,Paid
e936452b-da01-4dda-8e41-7dd9c76de7cd,POL10260075,2020-02-15,2020-07-30,2571.04,1700.02,871.02,Outstanding
f48292ed-36c4-4505-8ee0-4c0706e64cc7,POL50186945,2018-04-22,2018-07-15,637.15,421.51,215.64,Closed
f3d403b1-3924-4f8a-890a-6e9eddcdbfa8,POL11302656,2025-01-09,2025-02-28,817.26,445.84,371.42,Outstanding
f55dd526-32c2-43dc-81ad-8f091dfc6be9,POL62973744,2024-07-18,2024-08-05,7281.67,2956.54,4325.13,Outstanding
6da3fe39-031c-41c0-aa82-5b899bde6edd,POL66668622,2021-03-28,2021-06-30,6696.1,3316.01,3380.09,Closed
045ec55c-f4db-418a-b082-2496a5a941c7,POL70831057,2020-10-30,2021-01-12,1160.27,781.58,378.68999999999994,Closed
41c6664a-2383-4c6d-b0ea-cf04ed2b24d1,POL31787537,2019-07-02,2019-09-26,6833.94,4848.22,1985.7199999999993,Paid
2bd721d8-7d1d-40c2-b787-5065dc793dd5,POL56281261,2022-12-16,2023-06-10,823.79,443.72,380.06999999999994,Paid
8f987b87-ccf5-4260-b1d7-93ae77ec848b,POL72201776,2023-03-26,2023-09-13,6365.56,2687.25,3678.3100000000004,Closed
e93bdfcd-8c74-4535-b17b-056331330d66,POL78055783,2019-01-29,2019-07-07,4738.18,3090.39,1647.7900000000004,Closed
91cfabfe-ed18-49f2-a69a-e9b3069bffd4,POL65358286,2025-07-19,2025-12-21,5609.24,2026.87,3582.37,Outstanding
9e8769aa-2429-48d9-9d0a-64f79faabc7a,POL60390619,2020-11-09,2021-01-03,5865.22,2664.03,3201.19,Outstanding
e7b86e48-5a51-417e-9b25-58c69cb1acc6,POL98637072,2025-01-22,2025-05-04,7566.03,4506.32,3059.71,Closed
43eaaf2b-7184-40e8-b512-49d301b6371c,POL64034939,2021-03-31,2021-07-01,4855.37,1846.39,3008.9799999999996,Closed
f98830d7-0b4a-42af-a509-76fd0f22d018,POL84943691,2018-07-17,2018-08-15,3666.86,2005.63,1661.23,Closed
0f556ef2-4635-4e85-9ee0-1205e71f5622,POL78497895,2021-01-22,2021-05-30,9636.5,2489.56,7146.9400000000005,Paid
f22f6cd1-52b7-41a0-b106-e9dcc4e89c63,POL91251606,2023-02-05,2023-05-06,3682.17,883.28,2798.8900000000003,Closed
4497508f-9c02-4459-a235-4eac5a599104,POL80469231,2020-09-06,2020-11-07,6843.44,3683.19,3160.2499999999995,Outstanding
11a9d6ce-a62e-45ac-8f10-e39e78b2678b,POL54346040,2024-01-15,2024-04-01,7672.48,3751.82,3920.6599999999994,Closed
