policy_id,policy_group_id,start_date,end_date,line_of_business,coverage_term_months,underwriting_year,currency,ifrs_model_type,status
POL16922509,GRP47444,2025-08-24,2026-07-20,Property,11,2025,USD,PAA,Active
POL24031427,GRP45761,2025-05-29,2026-06-23,Property,13,2025,EUR,GMM,Active
POL65864917,GRP43933,2024-10-11,2027-07-28,Life,34,2024,USD,PAA,Expired
POL03749339,GRP26352,2021-03-17,2023-03-07,Life,24,2021,USD,GMM,Active
POL70277141,GRP66060,2020-03-13,2020-09-09,Property,6,2020,EUR,PAA,Expired
POL16014410,GRP31374,2022-09-20,2024-02-12,Property,17,2022,USD,GMM,Cancelled
POL83460169,GRP00789,2019-08-29,2022-02-14,Motor,30,2019,USD,PAA,Cancelled
POL81392090,GRP56447,2020-01-16,2021-10-07,Property,21,2020,USD,GMM,Cancelled
POL00217454,GRP78722,2021-05-18,2023-01-08,Motor,20,2021,EUR,GMM,Cancelled
POL41599290,GRP05865,2024-10-24,2025-11-18,Life,13,2024,EUR,PAA,Active
POL26975075,GRP09298,2022-04-29,2022-11-25,Life,7,2022,EUR,GMM,Expired
POL34919435,GRP63892,2021-12-07,2023-04-01,Motor,16,2021,USD,GMM,Cancelled
POL94054492,GRP05838,2020-08-25,2023-05-12,Property,33,2020,EUR,GMM,Active
POL87914850,GRP33888,2025-11-12,2028-08-28,Health,34,2025,EUR,GMM,Cancelled
POL49243744,GRP60270,2018-10-25,2020-04-17,Life,18,2018,USD,PAA,Expired
POL96414159,GRP32020,2018-05-13,2019-03-09,Life,10,2018,EUR,GMM,Cancelled
POL93863940,GRP78571,2019-03-21,2020-12-10,Motor,21,2019,USD,PAA,Expired
POL45147981,GRP44107,2021-08-28,2023-08-18,Property,24,2021,EUR,PAA,Expired
POL96148025,GRP37611,2023-04-24,2026-04-08,Health,36,2023,EUR,GMM,Active
POL27063260,GRP97766,2022-05-12,2024-02-01,Motor,21,2022,USD,GMM,Active
POL57181130,GRP75943,2018-06-13,2019-01-09,Motor,7,2018,USD,GMM,Active
POL78263685,GRP23440,2020-06-02,2021-07-27,Property,14,2020,USD,PAA,Active
POL46890658,GRP05966,2023-05-17,2025-05-06,Motor,24,2023,GBP,GMM,Active
POL73646997,GRP82770,2023-11-12,2026-08-28,Health,34,2023,EUR,PAA,Expired
POL81030298,GRP56928,2021-02-14,2023-12-31,Motor,35,2021,GBP,GMM,Expired
POL38212653,GRP44795,2018-03-14,2020-12-28,Health,34,2018,GBP,GMM,Active
POL62968832,GRP72642,2025-05-05,2026-11-26,Health,19,2025,USD,PAA,Expired
POL19248562,GRP34303,2021-07-29,2024-03-15,Health,32,2021,GBP,GMM,Cancelled
POL23012677,GRP64735,2022-06-12,2024-01-03,Property,19,2022,GBP,GMM,Expired
POL21448870,GRP52198,2024-09-20,2025-12-14,Property,15,2024,EUR,GMM,Cancelled
POL97286890,GRP35919,2022-04-02,2022-09-29,Life,6,2022,EUR,PAA,Cancelled
POL05718230,GRP95047,2023-10-07,2024-09-01,Motor,11,2023,USD,GMM,Expired
POL11340117,GRP13916,2018-12-19,2020-02-12,Motor,14,2018,EUR,PAA,Expired
POL03247605,GRP38257,2023-10-12,2025-07-03,Life,21,2023,USD,PAA,Cancelled
POL10067882,GRP11446,2025-09-23,2026-06-20,Motor,9,2025,GBP,PAA,Expired
POL52599512,GRP67581,2019-03-13,2021-09-28,Health,31,2019,GBP,PAA,Expired
POL31267076,GRP10164,2020-04-05,2021-09-27,Motor,18,2020,GBP,GMM,Cancelled
POL22774115,GRP29807,2021-04-18,2023-10-05,Life,30,2021,GBP,PAA,Expired
POL03030452,GRP15394,2019-07-27,2020-06-21,Motor,11,2019,EUR,GMM,Expired
POL45916231,GRP17577,2022-12-28,2024-05-21,Life,17,2022,EUR,GMM,Cancelled
POL28579496,GRP23787,2022-04-18,2023-11-09,Property,19,2022,GBP,PAA,Cancelled
POL06901019,GRP71403,2023-11-22,2026-07-09,Life,32,2023,EUR,PAA,Cancelled
POL79903933,GRP20051,2022-05-12,2024-01-02,Motor,20,2022,GBP,PAA,Active
POL91290375,GRP33188,2022-10-17,2024-04-09,Property,18,2022,USD,PAA,Active
POL85364297,GRP14531,2025-11-14,2026-12-09,Motor,13,2025,EUR,PAA,Expired
POL99960298,GRP84280,2020-09-05,2022-10-25,Property,26,2020,GBP,PAA,Expired
POL88504294,GRP72177,2021-12-15,2023-05-09,Motor,17,2021,GBP,GMM,Active
POL49718244,GRP21891,2020-03-22,2021-01-16,Property,10,2020,EUR,GMM,Active
POL40706226,GRP39240,2021-02-09,2024-01-25,Life,36,2021,GBP,PAA,Cancelled
POL41613877,GRP74027,2022-01-19,2023-10-11,Property,21,2022,GBP,GMM,Cancelled
POL90946876,GRP40701,2021-06-19,2022-06-14,Property,12,2021,USD,GMM,Expired
POL79379932,GRP99549,2019-08-07,2021-06-27,Health,23,2019,GBP,GMM,Active
POL51176206,GRP47966,2021-07-16,2023-04-07,Life,21,2021,EUR,GMM,Active
POL79861649,GRP18718,2018-09-13,2021-06-29,Life,34,2018,USD,GMM,Active
POL42188655,GRP56239,2024-09-04,2026-11-23,Life,27,2024,GBP,PAA,Cancelled
POL40054039,GRP02275,2023-08-29,2024-12-21,Property,16,2023,EUR,GMM,Cancelled
POL14138424,GRP52683,2018-04-13,2020-03-03,Life,23,2018,EUR,PAA,Expired
POL41928824,GRP38206,2023-04-03,2025-12-18,Motor,33,2023,GBP,PAA,Active
POL44597239,GRP66363,2019-11-14,2020-12-08,Life,13,2019,EUR,GMM,Expired
POL63375151,GRP94697,2024-07-06,2026-02-26,Life,20,2024,GBP,GMM,Active
POL37585754,GRP15205,2023-02-06,2024-05-01,Health,15,2023,EUR,PAA,Cancelled
POL01977776,GRP36590,2020-03-25,2021-05-19,Property,14,2020,USD,GMM,Expired
POL39680071,GRP97645,2022-02-28,2023-04-24,Life,14,2022,GBP,GMM,Active
POL09202986,GRP58226,2018-09-23,2021-08-08,Life,35,2018,GBP,PAA,Expired
POL05269251,GRP09142,2021-10-22,2023-10-12,Life,24,2021,GBP,GMM,Cancelled
POL21964210,GRP54599,2020-03-21,2021-06-14,Property,15,2020,EUR,GMM,Expired
POL00307078,GRP19600,2025-07-13,2028-04-28,Property,34,2025,USD,PAA,Cancelled
POL48405259,GRP67928,2023-12-18,2024-12-12,Life,12,2023,GBP,PAA,Active
POL19268089,GRP11112,2018-05-21,2021-03-06,Property,34,2018,GBP,PAA,Expired
POL56414213,GRP27289,2024-04-11,2025-11-02,Life,19,2024,GBP,PAA,Cancelled
POL50298606,GRP68096,2025-02-20,2027-12-07,Life,34,2025,GBP,GMM,Active
POL49694643,GRP95503,2024-08-16,2027-02-02,Health,30,2024,USD,PAA,Expired
POL73193603,GRP53868,2023-09-27,2025-11-15,Health,26,2023,EUR,PAA,Active
POL51634420,GRP87608,2024-06-27,2026-11-14,Health,29,2024,GBP,GMM,Active
POL34728393,GRP26765,2020-09-04,2021-09-29,Property,13,2020,GBP,PAA,Active
POL45434661,GRP13459,2025-03-03,2026-11-23,Health,21,2025,GBP,PAA,Cancelled
POL08470368,GRP50446,2020-04-03,2021-12-24,Health,21,2020,EUR,GMM,Cancelled
POL87999076,GRP51107,2018-08-25,2019-03-23,Life,7,2018,EUR,PAA,Cancelled
POL49273514,GRP56300,2020-11-17,2021-11-12,Property,12,2020,USD,GMM,Cancelled
POL49350394,GRP27937,2024-09-23,2027-06-10,Health,33,2024,EUR,PAA,Cancelled
POL80433285,GRP53983,2024-07-02,2025-09-25,Health,15,2024,GBP,PAA,Expired
POL37781874,GRP96559,2023-12-26,2025-04-19,Motor,16,2023,EUR,GMM,Cancelled
POL03908760,GRP84775,2020-12-03,2023-03-23,Motor,28,2020,USD,PAA,Expired
POL37662849,GRP48685,2019-01-27,2020-06-20,Health,17,2019,GBP,GMM,Active
POL26879456,GRP14909,2019-02-21,2020-05-16,Health,15,2019,EUR,PAA,Expired
POL56774573,GRP65955,2023-11-01,2025-06-23,Property,20,2023,EUR,PAA,Active
POL35153625,GRP65575,2020-02-07,2020-10-04,Motor,8,2020,GBP,GMM,Expired
POL37924302,GRP09896,2024-12-29,2026-04-23,Property,16,2024,EUR,PAA,Cancelled
POL77307632,GRP61445,2019-05-13,2021-11-28,Life,31,2019,USD,GMM,Expired
POL76648773,GRP31112,2024-01-19,2026-02-07,Property,25,2024,EUR,GMM,Expired
POL49365318,GRP86454,2018-08-29,2021-05-15,Life,33,2018,GBP,GMM,Expired
POL81095306,GRP55598,2022-04-18,2025-01-02,Property,33,2022,USD,GMM,Active
POL92491429,GRP29291,2021-03-21,2023-04-10,Property,25,2021,GBP,GMM,Cancelled
POL84034601,GRP85985,2024-10-02,2025-10-27,Property,13,2024,EUR,PAA,Expired
POL35679491,GRP97106,2020-07-04,2021-08-28,Motor,14,2020,EUR,GMM,Expired
POL10745113,GRP07014,2021-01-17,2022-09-09,Health,20,2021,GBP,GMM,Active
POL01781492,GRP15137,2025-10-24,2026-11-18,Life,13,2025,GBP,GMM,Active
POL94587132,GRP90090,2021-04-23,2022-02-17,Life,10,2021,EUR,GMM,Cancelled
POL63042536,GRP23648,2022-10-28,2024-10-17,Motor,24,2022,GBP,GMM,Expired
POL05693080,GRP07035,2025-12-11,2027-07-04,Life,19,2025,EUR,PAA,Active
POL15994464,GRP47266,2020-07-22,2022-05-13,Health,22,2020,GBP,GMM,Active
POL20362915,GRP69482,2024-07-31,2025-04-27,Life,9,2024,USD,GMM,Active
POL94457115,GRP11177,2021-03-10,2022-08-02,Life,17,2021,GBP,PAA,Expired
POL74577441,GRP77742,2025-03-13,2027-07-31,Life,29,2025,USD,GMM,Cancelled
POL73817695,GRP60870,2024-11-14,2026-01-08,Life,14,2024,EUR,GMM,Active
POL29358855,GRP87531,2020-06-13,2022-04-04,Property,22,2020,GBP,GMM,Cancelled
POL45894867,GRP30341,2019-11-02,2021-10-22,Health,24,2019,GBP,PAA,Active
POL06460339,GRP18249,2018-11-24,2020-03-18,Health,16,2018,GBP,PAA,Expired
POL39396458,GRP16229,2021-04-18,2023-11-04,Motor,31,2021,GBP,GMM,Expired
POL66401891,GRP81219,2021-08-31,2022-11-24,Motor,15,2021,USD,PAA,Active
POL33464695,GRP48834,2022-02-10,2024-09-27,Property,32,2022,USD,GMM,Active
POL89565381,GRP77796,2025-01-30,2027-08-18,Property,31,2025,GBP,GMM,Cancelled
POL00204518,GRP68279,2023-11-04,2025-06-26,Property,20,2023,EUR,GMM,Active
POL00185406,GRP94240,2024-05-30,2026-08-18,Health,27,2024,EUR,PAA,Cancelled
POL96554510,GRP25297,2024-04-16,2025-08-09,Motor,16,2024,GBP,PAA,Cancelled
POL76972253,GRP19339,2020-05-04,2020-11-30,Health,7,2020,EUR,PAA,Cancelled
POL37604694,GRP68008,2019-07-27,2021-09-14,Health,26,2019,GBP,GMM,Expired
POL33132466,GRP99647,2023-08-16,2026-05-02,Motor,33,2023,USD,GMM,Expired
POL26204841,GRP08508,2022-10-23,2025-10-07,Property,36,2022,USD,GMM,Active
POL12923268,GRP79026,2025-12-01,2027-02-24,Health,15,2025,USD,GMM,Active
POL23586504,GRP60010,2020-11-01,2021-05-30,Motor,7,2020,EUR,PAA,Cancelled
POL23812540,GRP10484,2025-06-14,2026-04-10,Motor,10,2025,EUR,GMM,Active
POL85191300,GRP34266,2025-09-18,2028-08-03,Motor,35,2025,USD,GMM,Expired
POL34996104,GRP42835,2020-08-18,2023-08-03,Health,36,2020,GBP,GMM,Expired
POL79477605,GRP35905,2022-10-22,2025-10-06,Motor,36,2022,USD,GMM,Expired
POL42932682,GRP66215,2025-09-21,2027-05-14,Life,20,2025,USD,PAA,Expired
POL77525501,GRP32393,2025-06-09,2027-07-29,Property,26,2025,EUR,GMM,Cancelled
POL25759793,GRP91681,2025-09-29,2026-06-26,Life,9,2025,EUR,GMM,Cancelled
POL27854904,GRP68678,2023-11-17,2025-11-06,Property,24,2023,USD,GMM,Cancelled
POL44097938,GRP98197,2020-12-23,2023-01-12,Property,25,2020,EUR,GMM,Active
POL12026211,GRP70697,2025-04-26,2028-01-11,Life,33,2025,USD,GMM,Active
POL09787088,GRP72745,2022-01-28,2023-06-22,Property,17,2022,GBP,GMM,Cancelled
POL83872392,GRP21139,2021-01-10,2022-11-01,Life,22,2021,GBP,PAA,Active
POL70321858,GRP01873,2020-04-07,2021-02-01,Property,10,2020,GBP,GMM,Expired
POL77115625,GRP12242,2020-12-16,2022-10-07,Motor,22,2020,GBP,GMM,Active
POL91758587,GRP10576,2023-03-30,2024-05-23,Life,14,2023,EUR,GMM,Active
POL19705716,GRP60776,2024-06-20,2026-01-11,Health,19,2024,GBP,GMM,Expired
POL24708925,GRP39827,2021-02-10,2021-11-07,Property,9,2021,USD,PAA,Expired
POL31017391,GRP31163,2024-12-17,2027-10-03,Life,34,2024,USD,GMM,Expired
POL75082507,GRP37293,2022-10-13,2023-12-07,Health,14,2022,USD,PAA,Active
POL04625560,GRP80835,2020-12-21,2023-08-08,Health,32,2020,GBP,GMM,Cancelled
POL81887560,GRP10349,2023-08-10,2025-03-02,Property,19,2023,GBP,PAA,Active
POL46284511,GRP92816,2024-03-13,2026-04-02,Property,25,2024,USD,PAA,Expired
POL98466839,GRP63462,2018-09-16,2019-11-10,Motor,14,2018,GBP,GMM,Cancelled
POL84201423,GRP24466,2022-03-19,2024-12-03,Property,33,2022,EUR,GMM,Expired
POL02179940,GRP03443,2023-06-30,2024-05-25,Property,11,2023,USD,GMM,Active
POL32729162,GRP90128,2019-10-23,2021-10-12,Motor,24,2019,GBP,PAA,Cancelled
POL87222962,GRP56872,2019-03-18,2020-03-12,Health,12,2019,EUR,GMM,Active
POL29125031,GRP82615,2023-11-25,2026-08-11,Life,33,2023,GBP,GMM,Cancelled
POL62576493,GRP46265,2024-10-31,2026-11-20,Life,25,2024,EUR,PAA,Cancelled
POL66650871,GRP89317,2018-06-25,2019-01-21,Motor,7,2018,GBP,PAA,Cancelled
POL42030622,GRP83964,2025-05-05,2028-04-19,Health,36,2025,USD,PAA,Active
POL09502024,GRP87868,2021-08-08,2022-03-06,Property,7,2021,USD,PAA,Expired
POL39393458,GRP78603,2025-06-24,2026-12-16,Life,18,2025,USD,PAA,Active
POL00400713,GRP69608,2025-11-17,2027-02-10,Property,15,2025,GBP,PAA,Active
POL31558378,GRP08584,2020-03-22,2022-05-11,Property,26,2020,GBP,PAA,Expired
POL31339719,GRP91103,2021-12-07,2023-06-30,Property,19,2021,GBP,PAA,Expired
POL51067498,GRP78888,2022-12-24,2025-04-12,Property,28,2022,USD,GMM,Active
POL13638480,GRP38185,2018-05-19,2021-05-03,Life,36,2018,GBP,GMM,Active
POL66967066,GRP40755,2023-04-30,2025-04-19,Health,24,2023,USD,GMM,Expired
POL80469231,GRP63585,2022-05-29,2024-12-14,Life,31,2022,USD,GMM,Cancelled
POL37625992,GRP00104,2020-09-08,2022-08-29,Health,24,2020,GBP,PAA,Expired
POL13829002,GRP09404,2019-10-27,2021-05-19,Life,19,2019,USD,GMM,Cancelled
POL21128044,GRP77445,2022-08-19,2023-05-16,Health,9,2022,USD,GMM,Expired
POL66612256,GRP62993,2018-05-04,2019-03-30,Property,11,2018,USD,GMM,Expired
POL97150595,GRP16566,2018-08-09,2021-03-26,Property,32,2018,GBP,PAA,Cancelled
POL16689374,GRP70941,2019-08-04,2020-01-31,Life,6,2019,USD,GMM,Cancelled
POL96413661,GRP45138,2019-11-02,2022-06-19,Motor,32,2019,USD,GMM,Cancelled
POL14360478,GRP57015,2023-05-12,2023-12-08,Life,7,2023,GBP,GMM,Active
POL21615745,GRP44897,2024-10-13,2027-05-01,Property,31,2024,GBP,PAA,Expired
POL99740887,GRP61656,2023-02-13,2025-02-02,Life,24,2023,EUR,GMM,Cancelled
POL90903590,GRP90036,2021-01-15,2023-09-02,Motor,32,2021,GBP,GMM,Cancelled
POL58639232,GRP46400,2018-12-07,2020-03-31,Health,16,2018,EUR,PAA,Active
POL96752715,GRP69890,2022-07-27,2024-03-18,Health,20,2022,EUR,PAA,Expired
POL49989626,GRP71016,2018-09-12,2020-06-03,Life,21,2018,GBP,GMM,Active
POL21006313,GRP26789,2025-09-09,2027-11-28,Property,27,2025,EUR,PAA,Cancelled
POL58642091,GRP84900,2023-04-24,2024-10-15,Life,18,2023,GBP,GMM,Cancelled
POL04368790,GRP88924,2018-07-21,2019-10-14,Health,15,2018,GBP,PAA,Cancelled
POL77706158,GRP61977,2019-07-18,2021-01-08,Property,18,2019,USD,PAA,Cancelled
POL79722708,GRP78584,2020-04-25,2020-10-22,Motor,6,2020,USD,GMM,Cancelled
POL32579439,GRP47076,2021-11-20,2023-03-15,Property,16,2021,USD,PAA,Expired
POL72749714,GRP76504,2022-04-21,2023-01-16,Motor,9,2022,EUR,GMM,Expired
POL25424557,GRP34536,2025-02-25,2025-09-23,Property,7,2025,USD,PAA,Active
POL58294031,GRP53713,2019-09-08,2021-10-27,Life,26,2019,EUR,GMM,Active
POL00440618,GRP60753,2018-04-13,2019-09-05,Motor,17,2018,EUR,PAA,Expired
POL92546580,GRP53314,2024-02-04,2025-02-28,Property,13,2024,GBP,GMM,Active
POL03047036,GRP58771,2018-08-13,2020-11-30,Health,28,2018,EUR,PAA,Expired
POL68646967,GRP30958,2025-10-08,2027-06-30,Health,21,2025,GBP,PAA,Cancelled
POL40886339,GRP21109,2025-06-08,2028-01-24,Health,32,2025,USD,PAA,Active
POL31828312,GRP26800,2018-07-14,2021-03-30,Health,33,2018,USD,PAA,Expired
POL13791224,GRP18692,2023-03-01,2023-10-27,Life,8,2023,USD,PAA,Cancelled
POL98570297,GRP87102,2021-11-28,2024-05-16,Motor,30,2021,GBP,PAA,Active
POL27431872,GRP58213,2024-06-06,2025-07-01,Health,13,2024,EUR,PAA,Active
POL91130028,GRP89313,2021-08-23,2023-10-12,Property,26,2021,USD,GMM,Cancelled
POL86289636,GRP10563,2022-12-06,2024-03-30,Life,16,2022,GBP,PAA,Active
POL90951797,GRP56423,2021-08-23,2024-03-10,Health,31,2021,EUR,GMM,Expired
POL19319624,GRP57010,2025-02-19,2025-10-17,Health,8,2025,EUR,PAA,Active
POL27351975,GRP98143,2019-06-14,2020-05-09,Life,11,2019,EUR,GMM,Cancelled
POL17552181,GRP22986,2018-05-10,2020-01-30,Health,21,2018,USD,PAA,Cancelled
POL93548784,GRP36179,2020-10-18,2021-07-15,Motor,9,2020,USD,PAA,Expired
POL17168139,GRP86999,2023-04-25,2025-12-10,Property,32,2023,USD,GMM,Cancelled
POL87939050,GRP70832,2021-10-07,2024-05-24,Life,32,2021,USD,GMM,Active
POL00543907,GRP15185,2020-03-22,2022-04-11,Health,25,2020,USD,GMM,Active
POL22788960,GRP90713,2024-08-17,2025-10-11,Motor,14,2024,EUR,PAA,Cancelled
POL01797569,GRP07487,2021-07-16,2022-10-09,Property,15,2021,EUR,GMM,Expired
POL57130560,GRP11555,2023-02-13,2025-05-03,Property,27,2023,USD,PAA,Cancelled
POL97736556,GRP85173,2025-01-04,2027-04-24,Motor,28,2025,EUR,GMM,Expired
POL23201143,GRP49802,2018-08-14,2019-12-07,Life,16,2018,USD,GMM,Active
POL38981574,GRP39649,2018-10-21,2021-01-08,Health,27,2018,GBP,PAA,Active
POL38363098,GRP45613,2018-03-18,2020-07-05,Health,28,2018,EUR,GMM,Active
POL94617000,GRP71675,2022-11-13,2024-09-03,Life,22,2022,EUR,GMM,Expired
POL71500422,GRP88852,2024-10-13,2025-12-07,Health,14,2024,USD,GMM,Active
POL64506345,GRP93056,2020-03-15,2021-05-09,Life,14,2020,USD,GMM,Active
POL14949225,GRP35791,2019-01-26,2020-10-17,Life,21,2019,GBP,GMM,Active
POL83316170,GRP80200,2022-05-22,2023-07-16,Property,14,2022,GBP,PAA,Cancelled
POL46436631,GRP76225,2022-07-13,2025-02-27,Property,32,2022,USD,PAA,Expired
POL82967252,GRP65503,2021-05-06,2022-08-29,Health,16,2021,EUR,GMM,Active
POL08475394,GRP87275,2020-11-07,2022-11-27,Motor,25,2020,USD,PAA,Cancelled
POL39408768,GRP63721,2022-05-12,2024-10-28,Motor,30,2022,EUR,GMM,Expired
POL15498471,GRP09940,2024-02-20,2025-04-15,Property,14,2024,EUR,GMM,Cancelled
POL68690802,GRP10497,2019-10-20,2021-07-11,Health,21,2019,USD,GMM,Active
POL48736785,GRP49184,2024-06-11,2025-12-03,Health,18,2024,GBP,PAA,Active
POL78926687,GRP63200,2022-09-12,2023-05-10,Motor,8,2022,EUR,PAA,Expired
POL25747288,GRP97911,2024-07-19,2026-04-10,Life,21,2024,GBP,GMM,Cancelled
POL40933364,GRP67048,2022-07-20,2024-08-08,Property,25,2022,GBP,GMM,Expired
POL98489288,GRP53337,2018-09-06,2021-08-21,Property,36,2018,EUR,PAA,Active
POL27183940,GRP45002,2019-08-22,2021-07-12,Life,23,2019,GBP,PAA,Expired
POL01778441,GRP21754,2025-03-22,2027-11-07,Life,32,2025,GBP,GMM,Cancelled
POL49724878,GRP43925,2018-09-06,2020-02-28,Property,18,2018,USD,PAA,Expired
POL96833345,GRP87619,2022-05-24,2022-12-20,Life,7,2022,EUR,GMM,Active
POL49104449,GRP20015,2024-03-28,2025-06-21,Motor,15,2024,GBP,GMM,Cancelled
POL29836552,GRP42227,2020-11-23,2022-01-17,Motor,14,2020,EUR,PAA,Expired
POL18692235,GRP68938,2019-12-23,2022-03-12,Life,27,2019,GBP,GMM,Cancelled
POL58712839,GRP43585,2018-08-02,2019-09-26,Health,14,2018,USD,GMM,Cancelled
POL25709642,GRP12819,2021-03-23,2023-02-11,Property,23,2021,EUR,PAA,Cancelled
POL77653454,GRP90707,2020-06-12,2021-08-06,Motor,14,2020,GBP,PAA,Active
POL17783661,GRP88255,2020-04-19,2021-10-11,Property,18,2020,GBP,GMM,Cancelled
POL38640478,GRP07885,2021-01-10,2022-08-03,Life,19,2021,USD,GMM,Expired
POL59629279,GRP57246,2018-03-25,2019-08-17,Life,17,2018,USD,GMM,Active
POL29463197,GRP20959,2025-01-14,2027-08-02,Life,31,2025,GBP,PAA,Expired
POL84527780,GRP59774,2019-09-21,2022-08-06,Motor,35,2019,USD,PAA,Expired
POL56705792,GRP03845,2023-07-30,2026-06-14,Health,35,2023,GBP,GMM,Expired
POL24088845,GRP55390,2024-04-29,2025-06-23,Life,14,2024,EUR,GMM,Cancelled
POL30560568,GRP36421,2025-05-05,2027-06-24,Life,26,2025,GBP,GMM,Cancelled
POL91143023,GRP36390,2023-02-28,2024-10-20,Motor,20,2023,EUR,PAA,Active
POL77180969,GRP44135,2018-09-18,2020-07-09,Motor,22,2018,USD,PAA,Cancelled
POL88270982,GRP85335,2023-04-11,2023-10-08,Property,6,2023,GBP,GMM,Active
POL01054716,GRP69951,2023-01-25,2024-02-19,Property,13,2023,USD,GMM,Cancelled
POL90137691,GRP30697,2018-08-27,2021-04-13,Health,32,2018,USD,PAA,Active
POL58549065,GRP23344,2018-10-31,2021-03-19,Health,29,2018,USD,PAA,Cancelled
POL30900706,GRP48977,2019-11-21,2021-10-11,Property,23,2019,USD,GMM,Expired
POL03469813,GRP77398,2022-08-12,2025-06-27,Life,35,2022,GBP,PAA,Cancelled
POL89638043,GRP43027,2019-10-20,2021-05-12,Life,19,2019,GBP,PAA,Expired
POL87742395,GRP15720,2025-04-19,2026-07-13,Life,15,2025,USD,GMM,Expired
POL40564190,GRP02888,2018-07-22,2020-03-13,Property,20,2018,EUR,PAA,Expired
POL20047307,GRP01249,2025-03-27,2027-06-15,Property,27,2025,GBP,PAA,Cancelled
POL25861119,GRP42681,2025-02-17,2026-09-10,Health,19,2025,GBP,PAA,Cancelled
POL41753956,GRP77707,2021-01-31,2022-06-25,Life,17,2021,USD,GMM,Active
POL89228941,GRP03505,2019-02-12,2020-10-04,Life,20,2019,EUR,PAA,Expired
POL03682488,GRP29346,2025-12-09,2028-03-28,Property,28,2025,GBP,PAA,Cancelled
POL66786065,GRP89794,2018-12-11,2021-04-29,Health,29,2018,GBP,PAA,Expired
POL95449302,GRP11789,2025-08-13,2026-03-11,Property,7,2025,GBP,PAA,Expired
POL74727121,GRP17369,2020-06-15,2022-11-02,Health,29,2020,GBP,PAA,Cancelled
POL94948086,GRP18717,2022-11-16,2023-12-11,Life,13,2022,GBP,PAA,Cancelled
POL80419738,GRP76753,2024-01-31,2025-02-24,Health,13,2024,USD,PAA,Expired
POL17999889,GRP99113,2019-12-22,2021-09-12,Life,21,2019,EUR,GMM,Cancelled
POL17859120,GRP21821,2020-06-07,2022-08-26,Property,27,2020,GBP,GMM,Active
POL14426684,GRP00524,2021-11-06,2023-11-26,Property,25,2021,USD,GMM,Cancelled
POL02638151,GRP72586,2025-01-19,2027-11-05,Property,34,2025,GBP,GMM,Cancelled
POL32911987,GRP93569,2020-06-30,2020-12-27,Life,6,2020,USD,GMM,Active
POL27088109,GRP85216,2021-06-01,2021-11-28,Motor,6,2021,GBP,GMM,Expired
POL94601221,GRP23160,2022-11-28,2024-05-21,Motor,18,2022,USD,PAA,Active
POL70598107,GRP71234,2022-02-17,2023-11-09,Health,21,2022,USD,PAA,Active
POL73235768,GRP75412,2023-08-29,2024-10-22,Property,14,2023,GBP,GMM,Cancelled
POL30763004,GRP60367,2022-01-18,2024-11-03,Motor,34,2022,GBP,GMM,Cancelled
POL80536566,GRP62841,2022-12-28,2025-08-14,Life,32,2022,EUR,PAA,Cancelled
POL29789004,GRP58241,2024-08-04,2027-01-21,Property,30,2024,EUR,GMM,Cancelled
POL59403268,GRP62018,2023-06-08,2025-01-28,Motor,20,2023,EUR,GMM,Cancelled
POL39075477,GRP32457,2018-09-08,2020-03-31,Life,19,2018,EUR,GMM,Expired
POL51745818,GRP36551,2023-07-31,2026-03-17,Health,32,2023,USD,GMM,Active
POL14867540,GRP99060,2025-06-22,2025-12-19,Health,6,2025,USD,PAA,Active
POL98853704,GRP38252,2023-12-31,2026-02-18,Motor,26,2023,USD,GMM,Cancelled
POL04511724,GRP71442,2024-11-23,2026-06-16,Health,19,2024,GBP,PAA,Expired
POL44701381,GRP70284,2024-04-30,2025-12-21,Property,20,2024,USD,PAA,Cancelled
POL25896826,GRP97939,2023-11-09,2024-05-07,Life,6,2023,USD,PAA,Active
POL92829981,GRP49534,2025-06-29,2026-10-22,Motor,16,2025,EUR,GMM,Cancelled
POL64479801,GRP63790,2024-10-08,2027-01-26,Life,28,2024,EUR,GMM,Active
POL72732159,GRP36009,2021-03-16,2022-05-10,Property,14,2021,GBP,GMM,Expired
POL92336215,GRP12768,2019-11-16,2022-07-03,Property,32,2019,GBP,PAA,Expired
POL67742954,GRP22658,2023-06-26,2025-05-16,Property,23,2023,EUR,GMM,Active
POL32060741,GRP89382,2022-01-23,2024-04-12,Property,27,2022,GBP,PAA,Active
POL77854474,GRP04489,2023-02-04,2025-05-24,Life,28,2023,USD,PAA,Cancelled
POL12239154,GRP22501,2019-09-21,2021-06-12,Health,21,2019,USD,PAA,Expired
POL72867538,GRP61548,2023-10-30,2026-06-16,Health,32,2023,USD,GMM,Active
POL73011531,GRP66976,2024-07-10,2025-05-06,Life,10,2024,GBP,PAA,Expired
POL15173881,GRP13710,2025-12-23,2026-12-18,Property,12,2025,EUR,PAA,Cancelled
POL47627131,GRP26698,2025-04-12,2027-06-01,Property,26,2025,EUR,GMM,Expired
POL86893063,GRP54454,2020-12-03,2023-03-23,Property,28,2020,GBP,PAA,Cancelled
POL88882603,GRP71983,2018-06-14,2020-03-05,Life,21,2018,EUR,GMM,Expired
POL46617898,GRP78301,2020-02-01,2022-04-21,Motor,27,2020,GBP,PAA,Expired
POL21556949,GRP65695,2025-06-22,2028-03-08,Life,33,2025,EUR,PAA,Active
