policy_group_id,period,csm_opening,csm_accretion,csm_release,csm_closing,risk_adjustment,loss_component,coverage_units,service_expense,insurance_revenue,reinsurance_asset_change
GRP96559,2021-09-13,306827.9,4610.82,2960.31,308478.41000000003,9732.06,1269.99,76,2379.71,10346.03,-4769.31
GRP55142,2019-10-15,381304.75,1545.35,1260.28,381589.81999999995,3057.88,687.59,16,1439.56,7841.09,-1003.79
GRP78818,2021-01-24,423105.04,3997.39,9052.99,418049.44,4687.88,1664.24,59,9202.89,27563.24,-3060.65
GRP15137,2018-11-09,489221.24,1944.77,5551.96,485614.05,5117.72,671.69,5,6721.31,23399.84,-4238.71
GRP45823,2021-12-13,363687.76,4990.75,2450.45,366228.06,6922.86,1913.6,81,7757.68,20228.72,4060.76
GRP16991,2023-11-03,333271.74,2491.68,8763.99,326999.43,5637.61,319.76,2,2998.64,23039.42,-2977.91
GRP75724,2020-09-07,396758.1,349.19,4876.2,392231.08999999997,4968.92,1314.56,35,5805.71,20913.18,4359.74
GRP53686,2021-04-08,360445.89,4164.56,8692.71,355917.74,6537.2,814.65,96,7283.31,21867.57,659.33
GRP08436,2023-12-03,446260.03,1225.15,8077.6,439407.5800000001,8087.39,761.85,45,8845.58,9827.57,-2342.89
GRP53314,2021-11-19,88365.39,714.31,1920.08,87159.62,7845.94,1670.91,89,3981.92,18548.79,4010.73
GRP43417,2023-09-17,325249.03,2115.95,9299.17,318065.81000000006,7606.88,1893.4,38,8293.36,25597.99,-1938.47
GRP66143,2020-01-05,151200.25,3283.1,4470.13,150013.22,5659.62,72.44,42,2064.67,25738.84,-3344.87
GRP68658,2022-04-23,259499.38,2374.9,8333.07,253541.21,8790.86,1813.33,33,9998.36,5504.78,-839.93
GRP33613,2019-09-17,39749.98,3896.68,8103.86,35542.8,1106.51,416.44,2,5544.88,10511.62,-4586.05
GRP02015,2024-12-13,406782.82,4644.9,4202.36,407225.36000000004,8592.54,1777.1,59,6370.97,16672.52,-1096.82
GRP81712,2023-12-18,235036.28,4030.64,5301.18,233765.74000000002,2604.15,208.24,70,5175.23,10703.45,4056.81
GRP88259,2018-08-16,320803.05,726.26,2142.68,319386.63,9648.12,1488.65,63,6018.53,20386.0,4696.99
GRP20924,2020-02-21,143233.49,3389.21,7888.89,138733.80999999997,6716.16,798.0,88,1347.55,28167.39,-473.74
GRP05618,2023-01-14,398115.63,1898.89,9751.2,390263.32,7371.61,385.94,96,5592.36,16874.39,415.0
GRP76502,2022-05-12,286422.3,3934.92,890.4,289466.81999999995,3649.49,1443.4,74,9670.65,16523.31,-1299.37
GRP81660,2021-02-15,397706.93,4128.42,3443.21,398392.13999999996,2443.83,743.33,45,3497.61,11770.18,-3507.87
GRP53322,2024-05-02,260626.51,760.66,1736.71,259650.46000000002,9244.21,1494.99,90,6682.29,28094.92,-3778.23
GRP68053,2020-02-25,435238.08,780.21,8761.56,427256.73000000004,3612.82,1170.47,59,8692.52,20738.54,-3353.66
GRP87093,2024-07-31,252714.7,4353.94,6937.25,250131.39,9300.13,280.9,31,2573.98,8631.83,3863.37
GRP35753,2023-12-03,62192.91,2375.34,7946.77,56621.479999999996,8499.91,272.48,38,9694.25,13934.24,-3638.43
GRP55429,2024-07-23,119662.98,411.57,5630.65,114443.90000000001,7965.5,839.37,38,8565.9,8322.2,3425.15
GRP03930,2025-10-15,359595.51,4934.68,7145.64,357384.55,2214.89,1708.32,28,4805.93,17374.31,2743.19
GRP48192,2021-09-14,343607.71,482.76,9395.98,334694.49000000005,2862.89,451.61,26,1370.88,8571.11,24.29
GRP13758,2019-04-01,127652.45,584.96,6662.82,121574.59,9826.21,1853.37,32,6792.6,20098.08,3922.94
GRP47815,2019-10-29,171171.77,3508.53,9021.33,165658.97,6887.91,1591.8,4,2127.04,9314.08,-4945.25
GRP17160,2021-10-09,22808.91,2150.75,2871.69,22087.97,8019.98,510.74,75,2788.66,25314.25,2934.02
GRP97964,2025-08-13,444423.96,3181.73,1605.93,445999.76,7253.92,376.43,41,4276.87,8613.34,1472.44
GRP03689,2021-02-14,135427.3,1874.58,3321.17,133980.70999999996,9265.86,1939.57,85,9898.56,7485.63,-940.1
GRP08857,2019-06-11,167842.92,2889.45,4129.61,166602.76000000004,2181.24,254.06,78,8001.93,20401.47,1080.08
GRP77435,2021-01-30,291118.76,3163.39,9066.52,285215.63,7764.26,725.05,31,5634.21,9835.63,1221.93
GRP02443,2022-03-12,144576.18,1254.77,6097.83,139733.12,6301.34,1044.83,49,5446.78,23880.68,1252.92
GRP91789,2019-06-29,358930.35,1166.78,4951.61,355145.52,6935.58,1570.63,79,1897.06,13579.08,-265.13
GRP50732,2018-06-16,267036.76,577.38,7443.41,260170.73,5993.75,425.28,48,6000.54,9688.85,2718.26
GRP01641,2025-04-13,87402.8,3360.0,8976.26,81786.54000000001,5528.27,144.09,49,7248.03,14936.05,-4598.1
GRP54157,2019-06-02,263647.12,3862.18,991.83,266517.47,2706.42,1860.86,89,2363.31,28615.54,-4537.34
GRP95778,2024-11-16,373449.39,661.33,9298.8,364811.92000000004,9201.28,515.72,97,9055.93,14705.59,-2472.31
GRP67150,2019-03-02,411747.64,4080.27,6296.73,409531.18000000005,2641.41,1108.84,94,2446.43,20659.25,2460.51
GRP89614,2019-12-30,70148.3,311.02,2043.66,68415.66,2625.06,10.21,84,2379.53,23384.92,-434.0
GRP16029,2022-05-20,35051.61,3104.75,836.86,37319.5,5127.28,1425.26,36,2064.24,19652.09,2049.68
GRP51620,2025-04-06,291615.12,4118.31,4956.01,290777.42,2819.53,1312.06,41,6877.86,24570.68,-1752.94
GRP08606,2019-04-26,271307.72,3092.71,4068.37,270332.06,3994.52,602.81,68,1513.8,28845.17,-1038.03
GRP61067,2025-11-02,177636.83,3394.06,2244.78,178786.11,3023.88,1219.95,74,5491.84,14046.3,-2913.9
GRP49671,2018-06-22,272383.79,4239.5,1245.32,275377.97,1237.22,1146.07,3,8508.33,27370.63,-970.02
GRP73683,2024-11-05,313769.54,3160.73,7929.95,309000.31999999995,3370.99,1630.48,72,1966.14,26924.04,-979.31
GRP17332,2025-06-06,376891.69,3792.73,6411.5,374272.92,8641.26,4.6,1,8662.99,26379.97,4388.94
GRP82957,2021-10-13,340465.71,2825.19,6656.1,336634.80000000005,5847.34,1286.26,60,8043.27,20196.68,4592.32
GRP47878,2025-09-29,91323.58,3767.17,6367.64,88723.11,2197.42,1340.27,93,7210.39,5780.22,-912.75
GRP20192,2018-05-26,243432.48,3455.4,6458.77,240429.11000000002,1035.0,1207.71,41,2452.03,12175.68,-1660.11
GRP48343,2022-01-01,285770.48,2867.84,2128.08,286510.24,3992.69,312.36,44,3076.18,7693.95,131.78
GRP40757,2018-07-27,224169.55,751.87,9423.44,215497.97999999998,7049.04,1802.62,100,3996.36,6487.11,1067.05
GRP62190,2020-11-14,327975.57,4874.99,4255.37,328595.19,9861.55,90.0,58,5800.73,10352.59,3661.6
GRP82662,2021-10-30,387862.86,3363.93,789.42,390437.37,1349.12,389.02,52,9383.84,28903.59,-1734.78
GRP26465,2019-08-28,275391.21,4427.51,6861.42,272957.30000000005,5274.45,1837.53,45,6296.66,28185.98,3900.15
GRP87569,2021-05-03,314134.58,4047.42,710.81,317471.19,7172.73,1238.26,83,1198.31,25435.32,938.01
GRP82626,2018-06-12,277745.35,4088.58,8581.05,273252.88,6369.35,1145.13,4,9386.0,12815.69,2460.76
GRP90138,2018-08-15,461041.17,154.71,1686.8,459509.08,6492.49,1858.75,87,8126.54,17989.83,513.47
GRP63332,2023-11-29,12390.97,3561.93,2202.99,13749.91,9232.51,445.17,61,3212.11,17579.74,-4107.65
GRP95940,2020-08-31,385671.12,4578.67,2005.68,388244.11,4653.16,1638.04,18,5431.88,15484.5,1573.65
GRP37312,2020-06-23,298735.55,2706.25,3788.53,297653.26999999996,9026.35,943.29,46,3878.28,23053.19,1378.73
GRP96340,2019-09-30,425422.36,618.32,3044.09,422996.58999999997,1929.35,1277.89,9,3776.6,11467.59,-1987.19
GRP45798,2021-01-17,317177.46,2577.82,4818.56,314936.72000000003,9514.64,906.54,16,2570.46,15467.4,2979.01
GRP57010,2025-11-03,42438.24,296.99,6353.94,36381.28999999999,3468.99,103.79,82,4902.22,6890.6,-2217.62
GRP23114,2022-07-19,251692.77,2246.66,8257.03,245682.4,3186.3,579.05,4,3966.5,20437.77,865.52
GRP30498,2022-08-01,499356.87,2956.28,5857.9,496455.25,2322.69,1601.96,80,1083.19,29049.05,-1045.41
GRP59885,2021-12-28,361233.39,3501.96,8599.43,356135.92000000004,4101.86,1507.25,9,6703.83,18434.83,-698.8
GRP21131,2021-01-03,87917.78,2374.99,8127.65,82165.12000000001,6740.88,407.81,11,9461.48,5495.04,-974.57
GRP19538,2022-01-02,206449.32,3786.26,1890.79,208344.79,8906.01,823.14,5,9315.98,22258.65,4723.96
GRP90965,2018-05-11,309166.21,1856.4,4346.04,306676.57000000007,6528.22,933.74,69,1021.7,7517.98,1068.86
GRP97526,2023-04-02,389664.61,349.31,5320.11,384693.81,6643.79,1619.22,95,1539.57,15336.73,-1039.54
GRP42502,2025-06-13,91240.87,1172.73,9643.82,82769.78,6480.84,978.67,80,7617.38,17523.1,43.39
GRP35327,2021-08-16,332260.19,4577.65,2794.99,334042.85000000003,9470.61,1965.96,55,8347.94,9633.61,2874.14
GRP57837,2025-05-20,366353.0,1870.19,6675.42,361547.77,6753.52,1179.91,98,4987.76,25948.09,4771.37
GRP66436,2019-03-26,443125.75,377.55,2810.57,440692.73,3071.32,364.43,38,9457.95,12078.44,-2655.41
GRP78394,2018-06-12,496075.44,2417.11,6604.26,491888.29,7644.46,74.01,33,2624.82,7143.66,-1811.09
GRP63542,2024-08-28,479149.27,2004.17,6322.87,474830.57,4650.08,1053.62,60,5559.0,16073.92,15.12
GRP42532,2018-02-21,268324.17,1823.33,5718.09,264429.41,1846.33,36.49,98,6282.04,26516.86,-4493.39
GRP15347,2022-10-10,149805.4,1066.97,2743.64,148128.72999999998,8050.72,917.63,38,4481.58,18494.35,-2363.14
GRP45295,2021-03-31,428055.61,4246.68,2038.0,430264.29,8614.47,1259.06,37,5457.61,8722.57,-3716.27
GRP40607,2019-03-21,240591.07,2194.09,1166.79,241618.37,7013.75,1410.57,48,1303.65,20490.9,-4948.94
GRP87071,2024-03-26,145712.63,2858.54,4558.93,144012.24000000002,9213.52,1622.24,4,3507.5,5236.06,1905.8
GRP31841,2020-05-01,193368.84,755.39,2401.05,191723.18000000002,6674.69,471.94,84,3220.34,28896.41,-4458.8
GRP44569,2018-12-08,230013.16,4929.89,9146.95,225796.1,8222.1,1062.29,66,5624.66,13469.24,163.36
GRP54155,2022-10-18,372300.43,2310.5,7498.0,367112.93,8633.29,1582.56,84,9733.13,14366.44,3299.27
GRP17699,2024-06-29,404501.86,858.8,8271.59,397089.06999999995,9376.08,199.97,23,5073.62,27249.99,-3156.53
GRP57613,2021-01-07,348490.64,2587.78,7089.65,343988.77,6510.16,1774.93,13,5973.13,18004.19,2589.8
GRP95938,2025-11-06,303966.11,4163.1,5326.07,302803.13999999996,3974.96,118.27,8,9584.99,22275.87,2676.62
GRP18968,2022-12-14,333004.1,566.32,3425.19,330145.23,3183.2,40.73,76,4361.69,22759.63,1972.58
GRP59522,2019-11-15,137970.48,2883.75,3138.69,137715.54,7673.22,605.68,47,8915.03,5528.89,1401.77
GRP72971,2021-07-27,261303.01,1607.52,7569.15,255341.38000000003,8385.08,419.94,80,7419.72,25284.55,175.51
GRP19609,2020-08-25,437014.65,2800.01,9544.44,430270.22000000003,8885.35,310.63,86,1298.86,19046.08,-3601.87
GRP21114,2024-07-26,153610.04,2999.98,929.44,155680.58000000002,4332.75,9.35,88,9066.05,8886.48,1316.45
GRP06884,2022-05-05,95321.28,1298.74,4355.15,92264.87000000001,1569.46,251.21,25,4511.92,5714.89,-2152.06
GRP64927,2023-12-16,326666.18,1549.42,7738.87,320476.73,3706.84,1668.91,86,7046.04,26256.94,-2809.43
GRP00553,2018-07-04,58638.46,1763.94,4280.28,56122.12,3136.71,1939.5,30,8012.6,11764.58,1792.15
GRP09169,2019-04-04,70494.1,4877.77,7457.05,67914.82,4095.32,1791.44,61,4257.76,28005.62,2627.62
GRP78415,2024-12-01,327342.33,4812.15,9062.53,323091.95,5106.78,1079.07,54,9776.68,10413.84,3253.82
GRP62607,2019-03-01,276944.67,950.99,683.67,277211.99,6138.57,389.94,46,2911.86,26887.27,-3115.23
GRP74040,2025-06-10,102774.98,2310.4,585.74,104499.63999999998,2835.79,413.06,17,1359.73,7179.78,4257.46
GRP60776,2024-10-23,178573.31,1071.66,7884.13,171760.84,4198.62,13.03,73,6030.07,6679.71,3918.22
GRP27858,2023-01-02,113288.45,4593.82,6845.51,111036.76,7221.92,761.49,2,4150.35,11903.9,3130.95
GRP27510,2019-11-11,362683.13,1173.46,5702.97,358153.62000000005,6404.54,1394.48,5,4190.43,23960.31,-1476.22
GRP36633,2023-09-15,245639.69,4563.91,1932.96,248270.64,4193.16,1977.66,35,1690.99,19061.32,-4970.96
GRP23783,2023-11-03,484487.28,1073.61,2315.44,483245.45,7285.12,1008.49,79,1012.09,8957.58,-4141.73
GRP61425,2023-01-27,71299.1,3324.4,7491.14,67132.36,1921.71,363.78,30,5155.94,28346.01,-1181.76
GRP74826,2019-11-10,405718.88,3125.15,9425.35,399418.68000000005,8428.36,1323.65,6,6458.5,26119.93,-4087.54
GRP65503,2019-09-04,314970.89,3845.58,7615.92,311200.55000000005,7857.27,785.52,52,3332.33,9122.75,917.07
GRP56839,2025-12-27,338042.63,3732.92,2151.52,339624.02999999997,1758.29,1082.93,25,4034.64,13984.71,-1227.09
GRP65955,2024-05-16,461614.21,105.73,7372.77,454347.17,5807.56,344.71,80,2064.42,15968.96,-3612.78
GRP64597,2025-07-31,66039.26,874.85,5096.85,61817.26,4968.46,1448.5,82,2808.53,9380.11,-2651.6
GRP88655,2025-10-27,215151.25,1268.02,9711.21,206708.06,9861.87,1715.13,73,1010.82,28629.95,1280.47
GRP12349,2019-04-14,495951.42,1712.83,4704.22,492960.03,2989.04,618.68,52,5376.18,9881.06,-2436.82
GRP99539,2021-02-12,30453.93,3346.02,6737.41,27062.539999999997,1519.81,1525.36,15,3209.64,18407.03,-18.52
GRP09567,2019-09-20,132190.08,4418.89,9950.4,126658.57,2666.93,1267.62,90,5534.11,24756.81,-411.54
GRP64834,2023-07-27,470460.58,3105.91,4669.77,468896.72,1451.61,1990.44,64,8895.34,18457.41,2327.46
GRP07397,2019-05-22,74979.06,4055.13,7132.54,71901.65000000001,4444.44,1264.48,2,1180.05,11588.46,2472.12
GRP80554,2023-02-08,373773.94,793.36,6355.16,368212.14,8911.27,1301.95,21,1089.71,7254.53,2768.64
GRP59169,2022-11-26,293218.52,1211.49,576.06,293853.95,8093.8,1100.69,64,2592.06,14355.94,-2833.35
GRP38263,2018-07-07,250069.15,1980.7,2930.27,249119.58000000002,9219.15,116.01,19,4557.53,17883.4,-3321.58
GRP59246,2023-03-17,129105.47,1534.89,1654.23,128986.13,3855.68,746.36,18,1045.7,18910.8,3310.04
GRP63516,2018-02-12,319449.85,1725.6,6533.95,314641.49999999994,8498.22,392.27,58,8486.7,9035.22,1432.97
GRP44089,2025-02-07,381559.34,332.91,9667.2,372225.05,9144.84,1176.89,56,3053.67,7236.15,-1771.9
GRP90707,2025-01-27,47375.3,1577.95,3134.71,45818.54,5380.82,1944.43,57,1608.8,13155.58,1387.52
GRP45228,2023-02-19,175888.93,1784.9,7807.3,169866.53,5610.36,1887.14,88,5354.13,19179.78,3529.51
GRP46771,2025-11-15,190322.87,3442.54,6961.24,186804.17,9734.35,1958.43,10,7473.29,22216.19,-1093.93
GRP75354,2021-03-22,303852.99,736.29,5458.15,299131.12999999995,2785.47,505.24,47,5084.28,14623.52,98.58
GRP85186,2019-07-24,180609.1,2495.1,2564.67,180539.53,4601.99,43.13,63,8230.63,20804.27,-2651.16
GRP00158,2023-09-01,169334.33,335.87,9348.83,160321.37,2532.82,1235.8,25,2027.43,13332.03,-373.2
GRP35305,2023-12-27,151605.23,1705.98,7340.48,145970.73,2209.85,117.53,91,7069.34,6326.47,750.67
GRP22894,2025-06-17,459426.23,1127.01,6941.17,453612.07,9155.01,222.71,90,8452.26,29789.34,455.21
GRP89317,2020-04-08,485030.15,2017.62,3285.97,483761.80000000005,4989.15,1632.01,44,7370.81,17113.2,4092.42
GRP31368,2024-12-14,166438.64,2047.48,917.94,167568.18000000002,6841.67,852.03,37,8211.34,6631.0,2145.4
GRP32263,2022-09-16,233848.42,2561.03,4679.27,231730.18000000002,5917.93,1468.5,51,9569.13,5985.74,3606.11
GRP76484,2019-12-27,355453.9,677.47,5431.03,350700.33999999997,2019.59,1852.83,60,7667.52,9780.69,542.51
GRP28595,2021-03-01,200762.65,634.79,7458.53,193938.91,7791.95,578.04,53,5743.14,18518.21,-927.52
GRP29804,2022-07-18,370381.3,4341.49,4758.84,369963.94999999995,8647.63,1031.86,97,3184.75,15455.9,4336.72
GRP15520,2023-05-08,153563.69,1348.92,2463.19,152449.42,1728.98,1934.58,58,9650.36,27692.79,2738.13
GRP65339,2023-07-26,155283.25,1164.3,4289.24,152158.31,8923.81,125.91,49,5586.08,19579.95,-2106.12
GRP73765,2020-07-15,247102.06,263.33,9637.35,237728.03999999998,6010.87,307.34,56,1892.84,11137.77,-4739.39
GRP38263,2018-01-20,242009.13,2003.2,6757.46,237254.87000000002,7945.42,1709.63,98,7073.71,24402.33,-4087.6
GRP00382,2024-10-26,169921.36,2571.88,5724.52,166768.72,6900.92,984.52,53,3117.17,17340.12,2330.85
GRP48948,2020-08-07,339896.1,2415.96,1343.58,340968.48,5278.47,1165.56,59,1517.85,19067.44,4587.11
GRP84845,2020-06-09,13985.55,2659.68,4653.79,11991.439999999999,9228.55,77.22,37,8639.71,22981.25,3411.49
GRP84648,2025-05-27,211120.53,1756.91,5342.46,207534.98,4185.81,1728.95,100,4189.43,6604.26,1070.09
GRP65756,2021-02-25,288201.13,4643.01,3732.92,289111.22000000003,3341.77,1689.29,94,1439.69,16851.25,-1157.01
GRP93843,2022-04-01,238104.29,3618.45,645.78,241076.96000000002,4264.03,1295.23,33,8920.95,28734.33,-1312.15
GRP08809,2020-10-19,81689.08,2467.26,1415.62,82740.72,3210.23,1832.43,37,8672.87,25189.79,-949.83
GRP56859,2024-05-12,261545.66,3843.74,6381.15,259008.25000000003,7007.66,1532.4,25,8118.88,15919.83,-4043.64
GRP02275,2022-06-19,498110.96,2430.03,3537.39,497003.60000000003,8298.82,919.35,47,6820.33,20059.03,4218.04
GRP00963,2023-08-03,67092.13,2929.57,8823.35,61198.35000000001,1687.04,1661.44,56,6200.03,20856.28,3148.08
GRP28415,2025-12-21,166065.45,4185.47,1220.38,169030.54,4879.29,250.34,71,2630.38,20302.53,-4820.68
GRP06490,2023-08-26,230171.71,653.78,2251.02,228574.47,8262.82,372.73,8,6183.55,19129.89,2676.15
GRP19976,2018-11-16,243175.01,3121.59,9684.01,236612.59,4514.2,48.23,11,2237.24,19462.43,2934.07
GRP15170,2020-06-21,28271.65,1084.01,6657.87,22697.79,6066.65,1303.41,59,9042.66,15267.11,1707.75
GRP87573,2019-06-11,414278.86,752.26,1558.71,413472.41,2983.84,834.11,85,9121.95,16395.77,-2580.35
GRP09695,2019-04-09,181232.55,2967.61,6375.26,177824.89999999997,4713.16,1678.72,17,8144.3,27244.48,3797.4
GRP89061,2024-08-07,121096.66,398.84,5845.22,115650.28,7851.65,679.3,74,1540.84,12445.96,-2987.28
GRP00838,2018-12-17,11032.4,4647.75,4042.51,11637.64,2153.79,1568.98,11,2215.78,13046.41,1741.18
GRP86623,2025-07-28,245712.43,566.26,1566.29,244712.4,6494.48,958.16,72,9970.61,12942.77,1530.19
GRP32741,2022-03-06,234459.61,4988.8,516.59,238931.81999999998,7388.82,280.32,47,8236.15,29555.95,-4478.0
GRP53817,2023-05-12,156766.85,1488.91,3778.99,154476.77000000002,5547.64,1935.97,57,1413.3,27333.34,-3795.62
GRP03542,2025-07-02,110245.03,4287.25,7274.51,107257.77,3416.36,1479.25,93,6250.36,29510.02,-4745.0
GRP70941,2024-08-01,238894.34,891.36,4953.18,234832.52,3070.98,379.37,83,8727.46,10587.34,1925.63
GRP00865,2022-06-22,102037.3,4213.29,2543.84,103706.75,4669.66,351.36,32,3176.74,20682.37,-4281.91
GRP66326,2023-04-23,481466.56,1226.0,9955.75,472736.81,6547.25,1625.79,28,1825.28,13761.58,2801.8
GRP86798,2023-03-17,316694.31,3768.09,4713.69,315748.71,9357.58,190.43,66,6440.03,27438.13,-3142.17
GRP06169,2018-12-04,269615.84,274.03,3559.4,266330.47000000003,6859.85,1428.53,70,9976.5,24294.94,2208.25
GRP10665,2019-01-26,123740.37,4584.23,2138.31,126186.29,5410.67,1785.74,65,1147.7,12817.32,-1946.45
GRP98032,2022-04-02,385452.18,2476.9,2240.31,385688.77,5066.0,503.05,53,4432.61,15451.62,-3752.17
GRP10933,2024-02-19,292330.67,2469.2,9713.04,285086.83,2135.37,1428.12,49,3535.64,27012.35,-2342.66
GRP71302,2021-09-10,455340.8,3654.81,1313.32,457682.29,3071.43,197.69,95,3417.45,14342.17,2229.01
GRP66082,2021-04-28,18066.54,736.4,9080.41,9722.530000000002,5190.62,1211.48,97,9038.58,13974.89,948.71
GRP62135,2021-09-15,282122.67,3502.97,7670.15,277955.48999999993,5810.85,1089.32,76,6044.06,20999.05,-2215.12
GRP16678,2023-01-12,462479.7,2302.38,8608.02,456174.06,7769.34,743.8,62,2112.71,17496.3,3468.24
GRP07338,2018-10-17,438057.11,1674.72,9774.32,429957.50999999995,3435.64,660.04,99,3758.68,16002.29,-1953.12
GRP19213,2024-02-18,134871.51,2170.25,4942.73,132099.03,1386.99,64.01,81,8681.85,26903.87,-3577.59
GRP33399,2021-03-16,245836.57,3687.14,4031.17,245492.54,5061.6,1591.8,71,7750.41,12443.42,4868.45
GRP29173,2022-08-10,100386.78,2013.96,7014.66,95386.08,7064.43,1169.97,36,3341.15,19414.09,-3296.28
GRP28475,2023-09-06,463137.37,571.62,7217.7,456491.29,1863.95,233.88,38,7845.22,8421.55,1142.37
GRP09749,2020-03-19,198758.8,3293.02,8962.31,193089.50999999998,7757.8,158.6,26,7020.31,15319.66,4450.44
GRP33277,2018-05-31,74188.39,2144.3,4582.81,71749.88,4978.23,1309.73,86,7246.22,25371.6,4592.69
GRP99154,2019-10-10,347260.94,2297.62,731.81,348826.75,6956.79,117.45,7,4056.16,15727.91,-3677.8
GRP54289,2021-04-29,36657.64,718.57,3697.03,33679.18,4755.45,1249.47,43,6596.68,23922.33,2917.46
GRP28903,2023-02-04,364418.74,1551.97,6645.11,359325.6,8243.33,1262.26,23,9652.46,22923.74,-4834.63
GRP83489,2018-03-09,337161.41,1404.11,5500.6,333064.92,9789.0,876.75,58,2973.14,7830.47,-1125.37
GRP06690,2024-12-21,58106.45,2271.84,3312.02,57066.27,4898.71,342.65,35,9873.36,21507.33,-1822.25
GRP68067,2025-08-20,272972.49,2699.94,2891.66,272780.77,1959.51,331.05,24,2902.75,22347.13,965.15
GRP77759,2021-05-18,225476.94,4641.86,7492.72,222626.08,8920.78,1204.81,76,5523.8,27091.05,-14.8
GRP13798,2019-04-02,93367.48,1624.46,827.65,94164.29000000001,8562.15,1646.86,92,6873.26,21488.11,-231.92
GRP63800,2022-01-07,86486.22,3034.86,2790.28,86730.8,7144.3,1307.45,6,3290.45,24116.18,2083.94
GRP79492,2024-10-26,317949.95,2966.58,2497.93,318418.60000000003,6839.42,1957.8,72,5027.06,28296.39,3652.56
GRP54442,2023-06-09,84749.62,2961.81,1983.78,85727.65,4454.64,1367.09,96,5462.67,6897.19,-3817.04
GRP25430,2020-06-20,479609.55,2429.12,1796.13,480242.54,3169.13,930.33,86,9320.07,6612.12,-3700.84
GRP43982,2024-09-29,290654.7,2952.48,7336.68,286270.5,8509.78,1548.42,6,6407.24,7013.5,317.27
GRP72008,2023-09-16,496034.07,425.14,4882.15,491577.06,9725.36,1525.57,81,9454.9,10493.18,276.12
GRP40412,2025-10-21,260039.63,499.28,1893.54,258645.37,9913.83,881.87,97,4999.1,21380.58,4248.65
GRP49973,2020-01-26,431231.82,2666.58,6994.29,426904.11000000004,3888.11,256.04,54,8549.59,12654.46,-1486.96
GRP55718,2025-10-12,459610.37,953.35,1724.01,458839.70999999996,1627.6,1846.77,5,1963.88,22241.72,4624.84
GRP99748,2023-07-09,347394.45,4982.72,1907.75,350469.42,9555.42,365.13,43,5824.32,26183.02,-3170.3
GRP29342,2023-07-21,333172.61,1070.77,7687.34,326556.04,7121.51,1040.43,67,4175.45,16548.14,-1205.65
GRP04020,2018-11-27,54610.74,3158.75,7642.8,50126.689999999995,3308.32,610.45,44,5191.47,6740.04,-195.16
GRP90719,2021-12-26,66245.57,2310.57,8359.63,60196.51000000002,3508.7,538.75,5,4613.22,21432.48,2525.52
GRP94638,2024-06-18,85016.53,4908.97,1247.41,88678.09,1911.8,766.34,66,9619.3,18226.7,-4777.3
GRP21882,2022-07-28,39916.5,4314.18,9906.31,34324.37,5626.03,1341.52,71,6079.19,11008.0,2124.23
GRP01145,2020-09-05,298463.55,4061.49,3132.25,299392.79,8249.97,1266.28,39,1996.48,22764.77,161.84
GRP04708,2019-12-05,126013.99,4148.81,2986.91,127175.89,3628.79,692.37,97,7757.59,21046.56,-1442.95
GRP22811,2020-06-28,40232.59,353.73,9384.74,31201.58,6611.8,1886.46,81,6178.5,24569.17,-2617.09
GRP54193,2022-01-22,196894.33,3356.54,1640.87,198610.0,4524.31,1449.57,37,3812.34,6613.21,3894.35
GRP03677,2021-07-15,246220.78,602.77,898.71,245924.84,8986.58,1227.0,40,7511.72,9015.74,961.54
GRP06329,2022-06-12,89104.69,3173.26,3936.1,88341.84999999999,8236.74,584.13,85,7084.03,7356.29,-1890.7
GRP72406,2024-12-30,194670.53,410.37,6540.95,188539.94999999998,9474.31,834.0,81,3539.99,28269.94,-4938.72
GRP19652,2022-01-22,55489.14,3699.14,2507.57,56680.71,9512.34,1255.47,93,4780.19,22184.85,2627.53
GRP38604,2020-01-17,455310.79,3684.61,8187.75,450807.64999999997,9460.23,1282.81,11,7856.8,7685.14,1020.95
GRP39081,2018-04-09,105996.31,1905.78,5479.29,102422.8,6766.54,614.11,89,9856.39,20535.73,-4380.06
GRP11640,2020-02-24,163471.49,267.71,6766.43,156972.77,8247.22,1478.83,45,9911.02,23797.92,-374.81
GRP72217,2023-05-22,213253.77,2999.9,3250.25,213003.41999999998,1624.7,697.17,39,2894.51,7771.57,-2845.61
GRP02979,2023-04-07,248672.16,424.13,1031.11,248065.18000000002,9625.06,1744.43,72,6310.7,18467.49,357.82
GRP03073,2021-08-27,180952.73,3159.36,8670.65,175441.44,5046.75,30.7,20,7453.72,6795.74,-3667.39
GRP90857,2020-09-05,470188.1,2010.22,7270.35,464927.97,5036.77,721.22,62,6755.04,10207.54,4595.74
GRP42696,2021-10-10,240798.59,531.27,4634.72,236695.13999999998,9091.13,512.53,84,6095.18,10053.68,-3613.71
GRP41305,2021-11-09,394236.4,2332.16,5894.74,390673.82,5931.6,532.3,13,8949.33,21636.72,1337.83
GRP61147,2023-06-25,379710.01,4664.9,3446.31,380928.60000000003,8554.0,717.39,78,4671.15,9679.89,-1091.12
GRP00190,2023-05-08,418246.31,952.04,7134.54,412063.81,8213.06,148.64,33,4965.02,26709.35,2872.27
GRP40087,2023-05-24,143098.5,402.17,8301.33,135199.34000000003,7886.38,426.96,43,5070.8,12676.21,1765.65
GRP20948,2025-10-17,82708.3,3170.29,3640.87,82237.72,8966.97,954.76,54,8314.7,20872.88,-3169.24
