id,title,releaseYear,duration,rating,directorID,actorCharacterPairs,genres
movie_155,Movie 155 - Customer-focused homogeneous strategy,1992,127,4.7,director_26,"[{'actorID': 'actor_57', 'characterID': 'char_676'}, {'actorID': 'actor_1', 'characterID': 'char_340'}, {'actorID': 'actor_2', 'characterID': 'char_585'}, {'actorID': 'actor_55', 'characterID': 'char_290'}, {'actorID': 'actor_34', 'characterID': 'char_250'}]",['Sci-Fi']
movie_156,Movie 156 - Operative mobile solution,2020,150,6.3,director_29,"[{'actorID': 'actor_51', 'characterID': 'char_606'}, {'actorID': 'actor_52', 'characterID': 'char_449'}, {'actorID': 'actor_72', 'characterID': 'char_256'}, {'actorID': 'actor_15', 'characterID': 'char_470'}, {'actorID': 'actor_26', 'characterID': 'char_727'}, {'actorID': 'actor_18', 'characterID': 'char_32'}]","['Documentary', 'Sci-Fi']"
movie_157,Movie 157 - Diverse incremental help-desk,2023,123,9.0,director_29,"[{'actorID': 'actor_44', 'characterID': 'char_632'}, {'actorID': 'actor_5', 'characterID': 'char_519'}, {'actorID': 'actor_22', 'characterID': 'char_513'}, {'actorID': 'actor_53', 'characterID': 'char_565'}, {'actorID': 'actor_26', 'characterID': 'char_338'}, {'actorID': 'actor_8', 'characterID': 'char_668'}, {'actorID': 'actor_37', 'characterID': 'char_330'}]","['Horror', 'Romance', 'Documentary']"
movie_158,Movie 158 - Customer-focused hybrid info-mediaries,2000,88,5.1,director_0,"[{'actorID': 'actor_9', 'characterID': 'char_250'}, {'actorID': 'actor_60', 'characterID': 'char_449'}, {'actorID': 'actor_32', 'characterID': 'char_554'}]",['Thriller']
movie_159,Movie 159 - Cross-platform coherent help-desk,2004,100,7.2,director_3,"[{'actorID': 'actor_32', 'characterID': 'char_664'}, {'actorID': 'actor_10', 'characterID': 'char_319'}, {'actorID': 'actor_0', 'characterID': 'char_421'}, {'actorID': 'actor_37', 'characterID': 'char_37'}, {'actorID': 'actor_60', 'characterID': 'char_500'}]",['Documentary']
movie_160,Movie 160 - Persevering bottom-line focus group,1996,101,9.7,director_4,"[{'actorID': 'actor_63', 'characterID': 'char_42'}, {'actorID': 'actor_58', 'characterID': 'char_517'}, {'actorID': 'actor_2', 'characterID': 'char_216'}, {'actorID': 'actor_43', 'characterID': 'char_66'}, {'actorID': 'actor_12', 'characterID': 'char_164'}, {'actorID': 'actor_10', 'characterID': 'char_724'}, {'actorID': 'actor_53', 'characterID': 'char_135'}]",['Romance']
movie_161,Movie 161 - Re-engineered dedicated function,1989,100,9.4,director_7,"[{'actorID': 'actor_29', 'characterID': 'char_374'}, {'actorID': 'actor_17', 'characterID': 'char_578'}, {'actorID': 'actor_0', 'characterID': 'char_690'}, {'actorID': 'actor_6', 'characterID': 'char_27'}, {'actorID': 'actor_41', 'characterID': 'char_419'}, {'actorID': 'actor_35', 'characterID': 'char_236'}, {'actorID': 'actor_7', 'characterID': 'char_269'}]",['Comedy']
movie_162,Movie 162 - Phased systematic algorithm,1988,122,9.6,director_30,"[{'actorID': 'actor_69', 'characterID': 'char_389'}, {'actorID': 'actor_66', 'characterID': 'char_562'}, {'actorID': 'actor_62', 'characterID': 'char_151'}, {'actorID': 'actor_7', 'characterID': 'char_717'}]","['Romance', 'Drama']"
movie_163,Movie 163 - Integrated even-keeled collaboration,2002,95,8.6,director_1,"[{'actorID': 'actor_6', 'characterID': 'char_103'}, {'actorID': 'actor_0', 'characterID': 'char_21'}, {'actorID': 'actor_28', 'characterID': 'char_244'}]",['Documentary']
movie_164,Movie 164 - Configurable systematic core,1981,146,7.0,director_4,"[{'actorID': 'actor_12', 'characterID': 'char_206'}, {'actorID': 'actor_40', 'characterID': 'char_160'}]","['Drama', 'Horror', 'Comedy']"
movie_165,Movie 165 - Focused didactic intranet,2016,89,6.8,director_7,"[{'actorID': 'actor_53', 'characterID': 'char_706'}, {'actorID': 'actor_1', 'characterID': 'char_69'}, {'actorID': 'actor_20', 'characterID': 'char_710'}, {'actorID': 'actor_9', 'characterID': 'char_188'}, {'actorID': 'actor_46', 'characterID': 'char_721'}, {'actorID': 'actor_2', 'characterID': 'char_505'}]",['Romance']
movie_166,Movie 166 - Total upward-trending ability,1993,172,8.2,director_29,"[{'actorID': 'actor_64', 'characterID': 'char_225'}, {'actorID': 'actor_54', 'characterID': 'char_573'}, {'actorID': 'actor_30', 'characterID': 'char_297'}]",['Thriller']
movie_167,Movie 167 - Operative systemic model,1988,180,7.3,director_31,"[{'actorID': 'actor_65', 'characterID': 'char_727'}, {'actorID': 'actor_32', 'characterID': 'char_346'}, {'actorID': 'actor_5', 'characterID': 'char_363'}, {'actorID': 'actor_70', 'characterID': 'char_315'}, {'actorID': 'actor_9', 'characterID': 'char_493'}]","['Comedy', 'Action']"
movie_168,Movie 168 - Versatile discrete model,2010,180,4.1,director_6,"[{'actorID': 'actor_6', 'characterID': 'char_395'}, {'actorID': 'actor_0', 'characterID': 'char_135'}, {'actorID': 'actor_21', 'characterID': 'char_87'}, {'actorID': 'actor_72', 'characterID': 'char_249'}]","['Sci-Fi', 'Romance', 'Thriller']"
movie_169,Movie 169 - Seamless radical analyzer,1984,180,9.7,director_25,"[{'actorID': 'actor_63', 'characterID': 'char_153'}, {'actorID': 'actor_40', 'characterID': 'char_353'}, {'actorID': 'actor_0', 'characterID': 'char_580'}, {'actorID': 'actor_27', 'characterID': 'char_646'}]","['Drama', 'Sci-Fi', 'Comedy']"
movie_170,Movie 170 - Fully-configurable even-keeled workforce,1993,177,9.8,director_34,"[{'actorID': 'actor_27', 'characterID': 'char_524'}, {'actorID': 'actor_14', 'characterID': 'char_424'}, {'actorID': 'actor_42', 'characterID': 'char_718'}, {'actorID': 'actor_28', 'characterID': 'char_474'}, {'actorID': 'actor_67', 'characterID': 'char_132'}, {'actorID': 'actor_30', 'characterID': 'char_522'}, {'actorID': 'actor_5', 'characterID': 'char_451'}]","['Romance', 'Drama', 'Horror']"
movie_171,Movie 171 - Public-key global open architecture,1991,90,8.7,director_5,"[{'actorID': 'actor_33', 'characterID': 'char_216'}, {'actorID': 'actor_19', 'characterID': 'char_411'}, {'actorID': 'actor_34', 'characterID': 'char_486'}, {'actorID': 'actor_5', 'characterID': 'char_376'}, {'actorID': 'actor_74', 'characterID': 'char_546'}, {'actorID': 'actor_4', 'characterID': 'char_186'}, {'actorID': 'actor_69', 'characterID': 'char_47'}]","['Thriller', 'Romance', 'Horror']"
movie_172,Movie 172 - Robust zero tolerance challenge,1998,163,8.2,director_10,"[{'actorID': 'actor_62', 'characterID': 'char_269'}, {'actorID': 'actor_63', 'characterID': 'char_660'}]","['Documentary', 'Romance']"
movie_173,Movie 173 - Monitored heuristic methodology,2023,173,7.3,director_13,"[{'actorID': 'actor_65', 'characterID': 'char_566'}, {'actorID': 'actor_47', 'characterID': 'char_548'}]","['Drama', 'Documentary', 'Horror']"
movie_174,Movie 174 - Intuitive fresh-thinking forecast,2013,175,8.8,director_9,"[{'actorID': 'actor_54', 'characterID': 'char_186'}, {'actorID': 'actor_33', 'characterID': 'char_555'}, {'actorID': 'actor_44', 'characterID': 'char_154'}, {'actorID': 'actor_68', 'characterID': 'char_513'}]",['Action']
movie_175,Movie 175 - Synchronized background productivity,1982,101,5.4,director_20,"[{'actorID': 'actor_73', 'characterID': 'char_178'}, {'actorID': 'actor_46', 'characterID': 'char_300'}, {'actorID': 'actor_60', 'characterID': 'char_603'}, {'actorID': 'actor_59', 'characterID': 'char_346'}, {'actorID': 'actor_38', 'characterID': 'char_428'}, {'actorID': 'actor_44', 'characterID': 'char_182'}, {'actorID': 'actor_50', 'characterID': 'char_548'}]","['Horror', 'Action', 'Comedy']"
movie_176,Movie 176 - Implemented systematic help-desk,1985,93,9.7,director_31,"[{'actorID': 'actor_42', 'characterID': 'char_11'}, {'actorID': 'actor_35', 'characterID': 'char_570'}, {'actorID': 'actor_57', 'characterID': 'char_608'}, {'actorID': 'actor_58', 'characterID': 'char_648'}, {'actorID': 'actor_5', 'characterID': 'char_624'}, {'actorID': 'actor_53', 'characterID': 'char_95'}, {'actorID': 'actor_23', 'characterID': 'char_304'}]","['Romance', 'Action']"
movie_177,Movie 177 - Customizable multi-tasking system engine,1996,104,7.9,director_12,"[{'actorID': 'actor_2', 'characterID': 'char_388'}, {'actorID': 'actor_67', 'characterID': 'char_182'}, {'actorID': 'actor_73', 'characterID': 'char_628'}, {'actorID': 'actor_19', 'characterID': 'char_554'}, {'actorID': 'actor_28', 'characterID': 'char_670'}, {'actorID': 'actor_71', 'characterID': 'char_451'}]","['Sci-Fi', 'Documentary', 'Action']"
movie_178,Movie 178 - Universal zero tolerance complexity,2000,93,6.3,director_6,"[{'actorID': 'actor_58', 'characterID': 'char_98'}, {'actorID': 'actor_53', 'characterID': 'char_715'}, {'actorID': 'actor_61', 'characterID': 'char_174'}]","['Documentary', 'Romance']"
movie_179,Movie 179 - Realigned demand-driven core,2008,138,5.2,director_27,"[{'actorID': 'actor_54', 'characterID': 'char_83'}, {'actorID': 'actor_38', 'characterID': 'char_31'}]",['Horror']
movie_180,Movie 180 - Profit-focused homogeneous toolset,1999,122,6.1,director_5,"[{'actorID': 'actor_34', 'characterID': 'char_95'}, {'actorID': 'actor_4', 'characterID': 'char_340'}]","['Action', 'Horror']"
movie_181,Movie 181 - Optional stable portal,1994,158,9.8,director_25,"[{'actorID': 'actor_56', 'characterID': 'char_182'}, {'actorID': 'actor_27', 'characterID': 'char_659'}, {'actorID': 'actor_30', 'characterID': 'char_507'}, {'actorID': 'actor_46', 'characterID': 'char_694'}]",['Romance']
movie_182,Movie 182 - Distributed didactic extranet,1999,180,6.9,director_25,"[{'actorID': 'actor_49', 'characterID': 'char_218'}, {'actorID': 'actor_28', 'characterID': 'char_364'}, {'actorID': 'actor_68', 'characterID': 'char_345'}, {'actorID': 'actor_37', 'characterID': 'char_489'}, {'actorID': 'actor_35', 'characterID': 'char_672'}, {'actorID': 'actor_29', 'characterID': 'char_255'}]","['Horror', 'Thriller', 'Drama']"
movie_183,Movie 183 - Enhanced systematic framework,1992,132,5.2,director_17,"[{'actorID': 'actor_47', 'characterID': 'char_248'}, {'actorID': 'actor_35', 'characterID': 'char_194'}, {'actorID': 'actor_24', 'characterID': 'char_478'}, {'actorID': 'actor_14', 'characterID': 'char_644'}, {'actorID': 'actor_17', 'characterID': 'char_254'}]","['Drama', 'Romance']"
movie_184,Movie 184 - Total bifurcated migration,1998,97,8.5,director_8,"[{'actorID': 'actor_44', 'characterID': 'char_7'}, {'actorID': 'actor_54', 'characterID': 'char_82'}]","['Romance', 'Horror', 'Thriller']"
movie_185,Movie 185 - Stand-alone holistic focus group,2010,168,6.5,director_23,"[{'actorID': 'actor_17', 'characterID': 'char_604'}, {'actorID': 'actor_1', 'characterID': 'char_373'}, {'actorID': 'actor_46', 'characterID': 'char_96'}, {'actorID': 'actor_42', 'characterID': 'char_512'}, {'actorID': 'actor_37', 'characterID': 'char_690'}]","['Comedy', 'Romance', 'Thriller']"
movie_186,Movie 186 - Progressive value-added knowledge user,2007,82,8.8,director_28,"[{'actorID': 'actor_41', 'characterID': 'char_309'}, {'actorID': 'actor_9', 'characterID': 'char_439'}, {'actorID': 'actor_0', 'characterID': 'char_742'}, {'actorID': 'actor_8', 'characterID': 'char_151'}, {'actorID': 'actor_64', 'characterID': 'char_297'}, {'actorID': 'actor_4', 'characterID': 'char_487'}, {'actorID': 'actor_12', 'characterID': 'char_670'}]",['Horror']
movie_187,Movie 187 - Secured well-modulated architecture,2007,96,5.1,director_6,"[{'actorID': 'actor_62', 'characterID': 'char_65'}, {'actorID': 'actor_53', 'characterID': 'char_86'}, {'actorID': 'actor_70', 'characterID': 'char_401'}, {'actorID': 'actor_22', 'characterID': 'char_741'}, {'actorID': 'actor_41', 'characterID': 'char_724'}, {'actorID': 'actor_73', 'characterID': 'char_720'}, {'actorID': 'actor_14', 'characterID': 'char_257'}]","['Horror', 'Action']"
movie_188,Movie 188 - Up-sized interactive architecture,1995,130,4.4,director_18,"[{'actorID': 'actor_68', 'characterID': 'char_353'}, {'actorID': 'actor_21', 'characterID': 'char_430'}, {'actorID': 'actor_66', 'characterID': 'char_533'}, {'actorID': 'actor_25', 'characterID': 'char_188'}]","['Action', 'Horror']"
movie_189,Movie 189 - Robust cohesive circuit,1991,179,9.6,director_2,"[{'actorID': 'actor_13', 'characterID': 'char_618'}, {'actorID': 'actor_27', 'characterID': 'char_690'}, {'actorID': 'actor_0', 'characterID': 'char_602'}, {'actorID': 'actor_35', 'characterID': 'char_220'}]","['Sci-Fi', 'Thriller']"
movie_190,Movie 190 - Progressive multimedia service-desk,2009,143,7.0,director_17,"[{'actorID': 'actor_42', 'characterID': 'char_44'}, {'actorID': 'actor_33', 'characterID': 'char_213'}, {'actorID': 'actor_74', 'characterID': 'char_641'}, {'actorID': 'actor_1', 'characterID': 'char_581'}, {'actorID': 'actor_25', 'characterID': 'char_466'}]","['Action', 'Comedy', 'Horror']"
movie_191,Movie 191 - Balanced bandwidth-monitored workforce,2012,130,4.4,director_7,"[{'actorID': 'actor_23', 'characterID': 'char_434'}, {'actorID': 'actor_42', 'characterID': 'char_509'}, {'actorID': 'actor_52', 'characterID': 'char_271'}, {'actorID': 'actor_2', 'characterID': 'char_456'}]","['Thriller', 'Romance', 'Sci-Fi']"
movie_192,Movie 192 - Reduced bandwidth-monitored algorithm,1986,154,5.2,director_14,"[{'actorID': 'actor_67', 'characterID': 'char_294'}, {'actorID': 'actor_40', 'characterID': 'char_148'}, {'actorID': 'actor_32', 'characterID': 'char_332'}, {'actorID': 'actor_57', 'characterID': 'char_526'}, {'actorID': 'actor_8', 'characterID': 'char_219'}, {'actorID': 'actor_73', 'characterID': 'char_675'}, {'actorID': 'actor_33', 'characterID': 'char_320'}]","['Documentary', 'Horror', 'Thriller']"
movie_193,Movie 193 - Inverse attitude-oriented model,2009,103,6.9,director_17,"[{'actorID': 'actor_43', 'characterID': 'char_494'}, {'actorID': 'actor_4', 'characterID': 'char_26'}, {'actorID': 'actor_48', 'characterID': 'char_53'}]","['Thriller', 'Horror', 'Drama']"
movie_194,Movie 194 - Synergistic non-volatile intranet,1984,147,4.0,director_14,"[{'actorID': 'actor_0', 'characterID': 'char_278'}, {'actorID': 'actor_33', 'characterID': 'char_616'}, {'actorID': 'actor_7', 'characterID': 'char_228'}]","['Horror', 'Thriller']"
movie_195,Movie 195 - Persevering explicit info-mediaries,1983,122,4.7,director_10,"[{'actorID': 'actor_56', 'characterID': 'char_359'}, {'actorID': 'actor_31', 'characterID': 'char_242'}, {'actorID': 'actor_6', 'characterID': 'char_161'}]",['Documentary']
movie_196,Movie 196 - Front-line disintermediate hardware,1998,153,5.0,director_29,"[{'actorID': 'actor_42', 'characterID': 'char_170'}, {'actorID': 'actor_4', 'characterID': 'char_737'}, {'actorID': 'actor_33', 'characterID': 'char_130'}, {'actorID': 'actor_50', 'characterID': 'char_429'}, {'actorID': 'actor_0', 'characterID': 'char_152'}, {'actorID': 'actor_14', 'characterID': 'char_254'}]","['Thriller', 'Action', 'Comedy']"
movie_197,Movie 197 - User-friendly explicit access,1995,95,8.8,director_1,"[{'actorID': 'actor_11', 'characterID': 'char_744'}, {'actorID': 'actor_49', 'characterID': 'char_460'}]",['Romance']
movie_198,Movie 198 - Advanced static core,2002,163,6.6,director_27,"[{'actorID': 'actor_38', 'characterID': 'char_250'}, {'actorID': 'actor_28', 'characterID': 'char_520'}, {'actorID': 'actor_6', 'characterID': 'char_373'}, {'actorID': 'actor_51', 'characterID': 'char_141'}, {'actorID': 'actor_71', 'characterID': 'char_348'}, {'actorID': 'actor_54', 'characterID': 'char_78'}]","['Thriller', 'Comedy']"
movie_199,Movie 199 - Diverse national moderator,1983,92,4.7,director_4,"[{'actorID': 'actor_14', 'characterID': 'char_51'}, {'actorID': 'actor_43', 'characterID': 'char_299'}, {'actorID': 'actor_63', 'characterID': 'char_162'}, {'actorID': 'actor_28', 'characterID': 'char_614'}, {'actorID': 'actor_44', 'characterID': 'char_647'}, {'actorID': 'actor_57', 'characterID': 'char_106'}]",['Documentary']
movie_200,Movie 200 - Down-sized fault-tolerant orchestration,1996,100,4.1,director_12,"[{'actorID': 'actor_55', 'characterID': 'char_565'}, {'actorID': 'actor_30', 'characterID': 'char_521'}, {'actorID': 'actor_59', 'characterID': 'char_575'}, {'actorID': 'actor_74', 'characterID': 'char_324'}]","['Horror', 'Thriller']"
movie_201,Movie 201 - Diverse coherent database,1983,179,6.5,director_22,"[{'actorID': 'actor_11', 'characterID': 'char_39'}, {'actorID': 'actor_48', 'characterID': 'char_540'}]","['Comedy', 'Romance', 'Horror']"
movie_202,Movie 202 - Reactive analyzing pricing structure,1989,170,6.7,director_28,"[{'actorID': 'actor_57', 'characterID': 'char_693'}, {'actorID': 'actor_40', 'characterID': 'char_711'}, {'actorID': 'actor_2', 'characterID': 'char_395'}]",['Romance']
movie_203,Movie 203 - Visionary bi-directional focus group,2012,151,4.6,director_15,"[{'actorID': 'actor_10', 'characterID': 'char_466'}, {'actorID': 'actor_6', 'characterID': 'char_121'}, {'actorID': 'actor_22', 'characterID': 'char_347'}, {'actorID': 'actor_74', 'characterID': 'char_44'}, {'actorID': 'actor_32', 'characterID': 'char_270'}, {'actorID': 'actor_58', 'characterID': 'char_446'}]","['Horror', 'Sci-Fi']"
movie_204,Movie 204 - Ergonomic 4thgeneration groupware,2001,159,8.1,director_2,"[{'actorID': 'actor_40', 'characterID': 'char_158'}, {'actorID': 'actor_33', 'characterID': 'char_329'}, {'actorID': 'actor_74', 'characterID': 'char_616'}, {'actorID': 'actor_0', 'characterID': 'char_519'}, {'actorID': 'actor_57', 'characterID': 'char_65'}, {'actorID': 'actor_49', 'characterID': 'char_118'}]","['Sci-Fi', 'Drama']"
movie_205,Movie 205 - Upgradable explicit leverage,2022,111,5.6,director_17,"[{'actorID': 'actor_3', 'characterID': 'char_163'}, {'actorID': 'actor_29', 'characterID': 'char_374'}, {'actorID': 'actor_37', 'characterID': 'char_239'}, {'actorID': 'actor_0', 'characterID': 'char_504'}, {'actorID': 'actor_17', 'characterID': 'char_357'}]","['Horror', 'Documentary']"
movie_206,Movie 206 - Profound stable secured line,1999,153,9.9,director_2,"[{'actorID': 'actor_67', 'characterID': 'char_455'}, {'actorID': 'actor_8', 'characterID': 'char_76'}, {'actorID': 'actor_52', 'characterID': 'char_375'}, {'actorID': 'actor_70', 'characterID': 'char_152'}, {'actorID': 'actor_60', 'characterID': 'char_660'}, {'actorID': 'actor_45', 'characterID': 'char_695'}, {'actorID': 'actor_58', 'characterID': 'char_405'}]","['Sci-Fi', 'Romance']"
movie_207,Movie 207 - Versatile bifurcated structure,1996,140,8.4,director_8,"[{'actorID': 'actor_3', 'characterID': 'char_681'}, {'actorID': 'actor_69', 'characterID': 'char_200'}, {'actorID': 'actor_16', 'characterID': 'char_255'}, {'actorID': 'actor_5', 'characterID': 'char_739'}]",['Thriller']
movie_208,Movie 208 - Seamless user-facing framework,2022,159,7.8,director_22,"[{'actorID': 'actor_22', 'characterID': 'char_607'}, {'actorID': 'actor_14', 'characterID': 'char_681'}, {'actorID': 'actor_74', 'characterID': 'char_204'}]","['Horror', 'Romance']"
movie_209,Movie 209 - Optimized global success,1980,131,7.5,director_32,"[{'actorID': 'actor_33', 'characterID': 'char_558'}, {'actorID': 'actor_35', 'characterID': 'char_47'}, {'actorID': 'actor_20', 'characterID': 'char_129'}, {'actorID': 'actor_66', 'characterID': 'char_86'}, {'actorID': 'actor_72', 'characterID': 'char_739'}, {'actorID': 'actor_39', 'characterID': 'char_323'}, {'actorID': 'actor_28', 'characterID': 'char_594'}]",['Action']
movie_210,Movie 210 - Automated 3rdgeneration customer loyalty,1990,170,9.9,director_30,"[{'actorID': 'actor_57', 'characterID': 'char_602'}, {'actorID': 'actor_50', 'characterID': 'char_268'}, {'actorID': 'actor_9', 'characterID': 'char_691'}, {'actorID': 'actor_53', 'characterID': 'char_663'}, {'actorID': 'actor_72', 'characterID': 'char_736'}]",['Action']
movie_211,Movie 211 - Digitized national data-warehouse,1991,110,7.0,director_28,"[{'actorID': 'actor_44', 'characterID': 'char_611'}, {'actorID': 'actor_52', 'characterID': 'char_207'}, {'actorID': 'actor_24', 'characterID': 'char_603'}, {'actorID': 'actor_59', 'characterID': 'char_587'}, {'actorID': 'actor_64', 'characterID': 'char_70'}, {'actorID': 'actor_11', 'characterID': 'char_547'}, {'actorID': 'actor_4', 'characterID': 'char_345'}]",['Comedy']
movie_212,Movie 212 - Integrated optimizing application,1992,124,9.7,director_9,"[{'actorID': 'actor_15', 'characterID': 'char_67'}, {'actorID': 'actor_55', 'characterID': 'char_390'}, {'actorID': 'actor_67', 'characterID': 'char_743'}]","['Drama', 'Sci-Fi']"
movie_213,Movie 213 - Multi-layered global functionalities,2010,140,5.9,director_6,"[{'actorID': 'actor_13', 'characterID': 'char_604'}, {'actorID': 'actor_48', 'characterID': 'char_197'}, {'actorID': 'actor_67', 'characterID': 'char_159'}, {'actorID': 'actor_30', 'characterID': 'char_42'}, {'actorID': 'actor_44', 'characterID': 'char_189'}, {'actorID': 'actor_28', 'characterID': 'char_399'}]",['Sci-Fi']
movie_214,Movie 214 - Implemented even-keeled secured line,1987,98,7.8,director_27,"[{'actorID': 'actor_14', 'characterID': 'char_617'}, {'actorID': 'actor_36', 'characterID': 'char_555'}, {'actorID': 'actor_10', 'characterID': 'char_325'}]","['Romance', 'Action', 'Documentary']"
movie_215,Movie 215 - Persevering 24/7 superstructure,1994,175,4.2,director_27,"[{'actorID': 'actor_33', 'characterID': 'char_379'}, {'actorID': 'actor_0', 'characterID': 'char_586'}, {'actorID': 'actor_16', 'characterID': 'char_303'}, {'actorID': 'actor_17', 'characterID': 'char_12'}, {'actorID': 'actor_51', 'characterID': 'char_655'}, {'actorID': 'actor_24', 'characterID': 'char_484'}, {'actorID': 'actor_56', 'characterID': 'char_595'}]","['Horror', 'Thriller']"
movie_216,Movie 216 - Synchronized stable intranet,2011,117,5.9,director_4,"[{'actorID': 'actor_55', 'characterID': 'char_8'}, {'actorID': 'actor_3', 'characterID': 'char_193'}]",['Documentary']
movie_217,Movie 217 - Progressive optimal knowledge user,2008,151,9.7,director_23,"[{'actorID': 'actor_74', 'characterID': 'char_93'}, {'actorID': 'actor_40', 'characterID': 'char_727'}, {'actorID': 'actor_10', 'characterID': 'char_71'}, {'actorID': 'actor_62', 'characterID': 'char_295'}, {'actorID': 'actor_43', 'characterID': 'char_574'}]","['Comedy', 'Romance', 'Action']"
movie_218,Movie 218 - Multi-channeled logistical definition,1991,177,9.5,director_12,"[{'actorID': 'actor_67', 'characterID': 'char_746'}, {'actorID': 'actor_65', 'characterID': 'char_499'}, {'actorID': 'actor_71', 'characterID': 'char_458'}, {'actorID': 'actor_63', 'characterID': 'char_427'}]","['Action', 'Documentary']"
movie_219,Movie 219 - Ameliorated 3rdgeneration database,2016,117,4.6,director_22,"[{'actorID': 'actor_44', 'characterID': 'char_461'}, {'actorID': 'actor_32', 'characterID': 'char_413'}, {'actorID': 'actor_20', 'characterID': 'char_195'}, {'actorID': 'actor_18', 'characterID': 'char_458'}, {'actorID': 'actor_50', 'characterID': 'char_652'}]","['Comedy', 'Romance', 'Sci-Fi']"
movie_220,Movie 220 - Phased methodical interface,1998,159,6.1,director_24,"[{'actorID': 'actor_46', 'characterID': 'char_422'}, {'actorID': 'actor_65', 'characterID': 'char_38'}, {'actorID': 'actor_33', 'characterID': 'char_654'}, {'actorID': 'actor_26', 'characterID': 'char_365'}, {'actorID': 'actor_28', 'characterID': 'char_168'}, {'actorID': 'actor_17', 'characterID': 'char_539'}]","['Horror', 'Romance']"
movie_221,Movie 221 - Face-to-face dedicated matrix,2006,81,4.2,director_26,"[{'actorID': 'actor_4', 'characterID': 'char_707'}, {'actorID': 'actor_36', 'characterID': 'char_580'}, {'actorID': 'actor_56', 'characterID': 'char_477'}, {'actorID': 'actor_60', 'characterID': 'char_369'}, {'actorID': 'actor_54', 'characterID': 'char_493'}, {'actorID': 'actor_16', 'characterID': 'char_12'}]",['Thriller']
movie_222,Movie 222 - Exclusive next generation focus group,2021,90,6.8,director_19,"[{'actorID': 'actor_13', 'characterID': 'char_479'}, {'actorID': 'actor_50', 'characterID': 'char_687'}, {'actorID': 'actor_63', 'characterID': 'char_76'}, {'actorID': 'actor_23', 'characterID': 'char_731'}, {'actorID': 'actor_14', 'characterID': 'char_165'}, {'actorID': 'actor_3', 'characterID': 'char_197'}, {'actorID': 'actor_12', 'characterID': 'char_590'}]","['Romance', 'Drama']"
movie_223,Movie 223 - Implemented 3rdgeneration algorithm,1987,158,5.0,director_12,"[{'actorID': 'actor_9', 'characterID': 'char_395'}, {'actorID': 'actor_8', 'characterID': 'char_110'}, {'actorID': 'actor_11', 'characterID': 'char_682'}, {'actorID': 'actor_57', 'characterID': 'char_506'}, {'actorID': 'actor_0', 'characterID': 'char_496'}]","['Documentary', 'Horror']"
movie_224,Movie 224 - Virtual zero administration ability,2009,87,9.2,director_30,"[{'actorID': 'actor_54', 'characterID': 'char_1'}, {'actorID': 'actor_63', 'characterID': 'char_619'}]","['Drama', 'Horror']"
movie_225,Movie 225 - Reverse-engineered fresh-thinking installation,2015,107,5.3,director_26,"[{'actorID': 'actor_46', 'characterID': 'char_134'}, {'actorID': 'actor_56', 'characterID': 'char_372'}, {'actorID': 'actor_7', 'characterID': 'char_330'}, {'actorID': 'actor_29', 'characterID': 'char_37'}, {'actorID': 'actor_68', 'characterID': 'char_329'}, {'actorID': 'actor_35', 'characterID': 'char_419'}]",['Action']
movie_226,Movie 226 - Monitored multi-tasking product,1996,162,6.1,director_7,"[{'actorID': 'actor_5', 'characterID': 'char_577'}, {'actorID': 'actor_47', 'characterID': 'char_698'}, {'actorID': 'actor_55', 'characterID': 'char_395'}, {'actorID': 'actor_15', 'characterID': 'char_293'}, {'actorID': 'actor_50', 'characterID': 'char_746'}]","['Drama', 'Sci-Fi', 'Romance']"
movie_227,Movie 227 - Face-to-face national contingency,2006,104,9.9,director_0,"[{'actorID': 'actor_49', 'characterID': 'char_249'}, {'actorID': 'actor_56', 'characterID': 'char_439'}, {'actorID': 'actor_28', 'characterID': 'char_35'}, {'actorID': 'actor_6', 'characterID': 'char_142'}, {'actorID': 'actor_34', 'characterID': 'char_263'}, {'actorID': 'actor_8', 'characterID': 'char_101'}]",['Thriller']
movie_228,Movie 228 - Total radical implementation,1983,97,4.5,director_5,"[{'actorID': 'actor_26', 'characterID': 'char_733'}, {'actorID': 'actor_46', 'characterID': 'char_687'}, {'actorID': 'actor_42', 'characterID': 'char_657'}, {'actorID': 'actor_14', 'characterID': 'char_94'}, {'actorID': 'actor_31', 'characterID': 'char_728'}, {'actorID': 'actor_73', 'characterID': 'char_51'}, {'actorID': 'actor_33', 'characterID': 'char_26'}]",['Documentary']
movie_229,Movie 229 - Expanded context-sensitive framework,2004,176,6.8,director_24,"[{'actorID': 'actor_23', 'characterID': 'char_335'}, {'actorID': 'actor_52', 'characterID': 'char_591'}, {'actorID': 'actor_1', 'characterID': 'char_118'}]",['Drama']
movie_230,Movie 230 - Operative heuristic capability,1981,111,4.5,director_26,"[{'actorID': 'actor_38', 'characterID': 'char_471'}, {'actorID': 'actor_42', 'characterID': 'char_188'}, {'actorID': 'actor_13', 'characterID': 'char_587'}, {'actorID': 'actor_25', 'characterID': 'char_428'}]","['Action', 'Sci-Fi']"
