id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_595,SHIP-595-7759,2023-12-03,USPS,TRK-6404904,order_61,warehouse_17
shipment_596,SHIP-596-7364,2025-02-13,UPS,TRK-4145888,order_1138,warehouse_19
shipment_597,SHIP-597-2420,2024-06-24,USPS,TRK-8816245,order_493,warehouse_12
shipment_598,SHIP-598-8614,2024-11-14,USPS,TRK-5770400,order_471,warehouse_33
shipment_599,SHIP-599-4325,2025-01-24,DHL,TRK-3101811,order_730,warehouse_24
shipment_600,SHIP-600-3128,2025-02-15,UPS,TRK-7932109,order_949,warehouse_35
shipment_601,SHIP-601-8571,2024-09-17,DHL,TRK-9560067,order_1117,warehouse_2
shipment_602,SHIP-602-2647,2024-08-20,UPS,TRK-5917831,order_1419,warehouse_32
shipment_603,SHIP-603-8911,2024-09-07,FedEx,TRK-4652160,order_1433,manufacturer_19
shipment_604,SHIP-604-9609,2024-03-20,FedEx,TRK-3953748,order_1270,warehouse_28
shipment_605,SHIP-605-7674,2024-11-01,DHL,TRK-7637370,order_613,warehouse_32
shipment_606,SHIP-606-7340,2024-07-29,USPS,TRK-8627125,order_328,warehouse_31
shipment_607,SHIP-607-8749,2024-04-16,USPS,TRK-4208300,order_1342,warehouse_37
shipment_608,SHIP-608-1791,2024-08-13,UPS,TRK-6613269,order_1451,manufacturer_11
shipment_609,SHIP-609-2751,2024-12-26,FedEx,TRK-5214644,order_105,warehouse_10
shipment_610,SHIP-610-3129,2024-07-29,UPS,TRK-4110602,order_258,warehouse_8
shipment_611,SHIP-611-4408,2024-01-02,UPS,TRK-8266421,order_1203,manufacturer_6
shipment_612,SHIP-612-9757,2024-10-24,UPS,TRK-7205833,order_756,warehouse_32
shipment_613,SHIP-613-5355,2024-06-19,USPS,TRK-1642640,order_366,warehouse_32
shipment_614,SHIP-614-9851,2023-10-25,DHL,TRK-3936796,order_1056,manufacturer_11
shipment_615,SHIP-615-6463,2023-12-10,USPS,TRK-1601474,order_1227,manufacturer_19
shipment_616,SHIP-616-4906,2024-10-13,DHL,TRK-1534600,order_833,manufacturer_8
shipment_617,SHIP-617-6912,2025-01-06,USPS,TRK-9807674,order_547,manufacturer_18
shipment_618,SHIP-618-5876,2025-02-17,FedEx,TRK-3175531,order_275,warehouse_7
shipment_619,SHIP-619-5370,2024-09-27,USPS,TRK-5283847,order_839,manufacturer_18
shipment_620,SHIP-620-2031,2024-09-27,USPS,TRK-4372854,order_1314,manufacturer_7
shipment_621,SHIP-621-6552,2024-10-08,UPS,TRK-5165413,order_1472,warehouse_1
shipment_622,SHIP-622-2374,2024-09-29,USPS,TRK-9095790,order_418,manufacturer_3
shipment_623,SHIP-623-4884,2024-10-20,USPS,TRK-7202907,order_206,warehouse_6
shipment_624,SHIP-624-3856,2024-09-16,DHL,TRK-4851222,order_828,warehouse_36
shipment_625,SHIP-625-6456,2025-01-17,UPS,TRK-8587648,order_35,warehouse_30
shipment_626,SHIP-626-1203,2024-12-06,FedEx,TRK-5051483,order_1308,warehouse_35
shipment_627,SHIP-627-6917,2023-11-17,USPS,TRK-8040625,order_1049,warehouse_14
shipment_628,SHIP-628-3944,2024-10-18,UPS,TRK-9699775,order_1023,warehouse_37
shipment_629,SHIP-629-2729,2024-09-07,UPS,TRK-8733079,order_584,manufacturer_5
shipment_630,SHIP-630-4328,2025-01-17,USPS,TRK-3130863,order_356,manufacturer_19
shipment_631,SHIP-631-8296,2023-10-30,FedEx,TRK-9792706,order_367,warehouse_19
shipment_632,SHIP-632-3813,2023-06-20,DHL,TRK-4933672,order_404,manufacturer_19
shipment_633,SHIP-633-7165,2025-02-14,DHL,TRK-6566396,order_1313,manufacturer_8
shipment_634,SHIP-634-7525,2025-02-14,FedEx,TRK-3713840,order_1304,manufacturer_16
shipment_635,SHIP-635-9048,2024-12-06,UPS,TRK-9576207,order_1255,warehouse_11
shipment_636,SHIP-636-9925,2024-03-15,DHL,TRK-5217451,order_498,warehouse_0
shipment_637,SHIP-637-1693,2024-08-27,USPS,TRK-1208553,order_53,warehouse_22
shipment_638,SHIP-638-4081,2023-12-18,FedEx,TRK-9884980,order_727,warehouse_24
shipment_639,SHIP-639-9391,2024-05-04,DHL,TRK-5023474,order_931,warehouse_16
shipment_640,SHIP-640-5669,2023-07-13,UPS,TRK-8671887,order_399,warehouse_10
shipment_641,SHIP-641-8148,2025-02-11,FedEx,TRK-3198995,order_884,warehouse_8
shipment_642,SHIP-642-9411,2024-01-27,FedEx,TRK-4146580,order_21,warehouse_25
shipment_643,SHIP-643-6258,2023-12-11,UPS,TRK-9780257,order_1477,warehouse_14
shipment_644,SHIP-644-2660,2024-01-24,FedEx,TRK-2858943,order_1278,warehouse_1
shipment_645,SHIP-645-7166,2024-09-27,DHL,TRK-7801699,order_254,warehouse_39
shipment_646,SHIP-646-6923,2024-08-18,UPS,TRK-7422022,order_980,warehouse_7
shipment_647,SHIP-647-5297,2024-11-20,DHL,TRK-5341865,order_1286,warehouse_19
shipment_648,SHIP-648-9901,2025-01-23,FedEx,TRK-2575363,order_427,warehouse_4
shipment_649,SHIP-649-2070,2024-09-29,FedEx,TRK-4384868,order_109,manufacturer_8
shipment_650,SHIP-650-3899,2024-10-04,DHL,TRK-5972832,order_559,manufacturer_14
shipment_651,SHIP-651-6307,2025-01-16,DHL,TRK-5694648,order_312,warehouse_36
shipment_652,SHIP-652-2099,2023-08-26,USPS,TRK-6351900,order_47,warehouse_16
shipment_653,SHIP-653-1415,2024-12-22,USPS,TRK-7039636,order_671,warehouse_13
shipment_654,SHIP-654-2290,2025-01-24,FedEx,TRK-8716755,order_1017,warehouse_31
shipment_655,SHIP-655-1016,2024-04-15,FedEx,TRK-5545656,order_371,warehouse_4
shipment_656,SHIP-656-4692,2024-10-23,DHL,TRK-3858265,order_680,warehouse_5
shipment_657,SHIP-657-3112,2025-01-15,UPS,TRK-8567189,order_408,warehouse_8
shipment_658,SHIP-658-4184,2025-01-24,FedEx,TRK-5230084,order_1226,manufacturer_2
shipment_659,SHIP-659-2604,2023-11-15,FedEx,TRK-4324011,order_1033,warehouse_31
shipment_660,SHIP-660-5988,2023-07-01,UPS,TRK-6702718,order_377,manufacturer_12
shipment_661,SHIP-661-1470,2024-02-07,FedEx,TRK-6636817,order_122,warehouse_36
shipment_662,SHIP-662-8617,2024-04-08,UPS,TRK-5198375,order_692,manufacturer_19
shipment_663,SHIP-663-5315,2024-06-02,DHL,TRK-7206427,order_478,warehouse_21
shipment_664,SHIP-664-1922,2025-02-07,USPS,TRK-4334318,order_1246,warehouse_36
shipment_665,SHIP-665-1456,2025-02-02,UPS,TRK-1897694,order_391,warehouse_13
shipment_666,SHIP-666-3539,2025-02-06,USPS,TRK-8230629,order_1069,warehouse_11
shipment_667,SHIP-667-1250,2024-03-12,DHL,TRK-5384461,order_353,warehouse_31
shipment_668,SHIP-668-2030,2024-11-23,UPS,TRK-4421338,order_931,warehouse_16
shipment_669,SHIP-669-1152,2025-01-14,UPS,TRK-6383627,order_1105,manufacturer_2
shipment_670,SHIP-670-1766,2025-02-08,DHL,TRK-9617260,order_714,warehouse_4
shipment_671,SHIP-671-7846,2024-01-12,FedEx,TRK-2094524,order_579,warehouse_23
shipment_672,SHIP-672-8169,2024-11-02,USPS,TRK-7515334,order_761,warehouse_6
shipment_673,SHIP-673-2881,2024-09-04,UPS,TRK-9038764,order_236,warehouse_36
shipment_674,SHIP-674-6920,2024-05-20,UPS,TRK-1140570,order_1467,warehouse_34
shipment_675,SHIP-675-2956,2025-01-04,USPS,TRK-6512991,order_1360,warehouse_35
shipment_676,SHIP-676-1773,2024-12-02,USPS,TRK-6869115,order_1250,warehouse_12
shipment_677,SHIP-677-5914,2024-12-28,FedEx,TRK-7202771,order_1130,warehouse_21
shipment_678,SHIP-678-4306,2024-12-18,USPS,TRK-1584388,order_717,warehouse_28
shipment_679,SHIP-679-8858,2025-01-27,DHL,TRK-3126729,order_703,warehouse_32
shipment_680,SHIP-680-7960,2024-09-15,FedEx,TRK-3828870,order_133,warehouse_8
shipment_681,SHIP-681-2977,2024-07-12,FedEx,TRK-5154219,order_195,manufacturer_5
shipment_682,SHIP-682-4770,2023-08-05,USPS,TRK-1622275,order_1046,warehouse_2
shipment_683,SHIP-683-5594,2024-07-21,UPS,TRK-1515829,order_988,warehouse_30
shipment_684,SHIP-684-9111,2024-12-24,USPS,TRK-6159732,order_386,warehouse_24
shipment_685,SHIP-685-1313,2024-06-13,DHL,TRK-3968205,order_692,manufacturer_19
shipment_686,SHIP-686-1997,2024-12-22,FedEx,TRK-2996549,order_331,manufacturer_17
shipment_687,SHIP-687-6068,2024-12-29,DHL,TRK-8336474,order_237,warehouse_4
shipment_688,SHIP-688-9354,2024-08-23,USPS,TRK-5697975,order_7,manufacturer_14
shipment_689,SHIP-689-7173,2024-12-21,DHL,TRK-2184145,order_427,warehouse_4
shipment_690,SHIP-690-6093,2024-11-23,USPS,TRK-6332868,order_165,warehouse_19
shipment_691,SHIP-691-1835,2024-12-20,FedEx,TRK-7414375,order_114,warehouse_7
shipment_692,SHIP-692-2872,2024-10-20,USPS,TRK-6330464,order_956,warehouse_39
shipment_693,SHIP-693-4066,2024-08-01,UPS,TRK-5234852,order_1462,warehouse_28
shipment_694,SHIP-694-1693,2023-12-26,FedEx,TRK-6941645,order_1382,warehouse_29
shipment_695,SHIP-695-5865,2024-04-27,DHL,TRK-6905332,order_1433,manufacturer_19
shipment_696,SHIP-696-6897,2023-12-21,UPS,TRK-9919446,order_1046,warehouse_2
shipment_697,SHIP-697-9973,2025-02-03,DHL,TRK-9409139,order_565,warehouse_13
shipment_698,SHIP-698-7259,2024-06-05,USPS,TRK-5006610,order_88,warehouse_36
shipment_699,SHIP-699-6164,2024-01-15,FedEx,TRK-8001482,order_704,manufacturer_13
shipment_700,SHIP-700-9007,2024-04-17,UPS,TRK-8355962,order_1427,warehouse_0
shipment_701,SHIP-701-7453,2024-10-30,USPS,TRK-6596706,order_810,warehouse_9
shipment_702,SHIP-702-2039,2023-12-03,USPS,TRK-9380681,order_539,manufacturer_15
shipment_703,SHIP-703-9592,2025-02-17,DHL,TRK-4978998,order_362,warehouse_7
shipment_704,SHIP-704-7637,2025-01-17,USPS,TRK-4660574,order_390,warehouse_32
shipment_705,SHIP-705-9398,2025-02-17,UPS,TRK-2732948,order_392,warehouse_1
shipment_706,SHIP-706-3612,2024-11-05,USPS,TRK-3009619,order_44,warehouse_7
shipment_707,SHIP-707-9614,2024-10-17,UPS,TRK-8723898,order_165,warehouse_19
shipment_708,SHIP-708-3322,2024-09-08,FedEx,TRK-9824320,order_1202,warehouse_3
shipment_709,SHIP-709-7433,2024-12-03,USPS,TRK-8636463,order_1168,warehouse_35
shipment_710,SHIP-710-3600,2024-04-22,FedEx,TRK-8152456,order_1489,warehouse_12
shipment_711,SHIP-711-8740,2024-12-19,USPS,TRK-6979288,order_29,warehouse_12
shipment_712,SHIP-712-9441,2024-09-08,DHL,TRK-3068058,order_366,warehouse_32
shipment_713,SHIP-713-3847,2025-02-06,DHL,TRK-6166135,order_1159,warehouse_22
shipment_714,SHIP-714-6311,2024-11-22,USPS,TRK-3698588,order_538,manufacturer_19
shipment_715,SHIP-715-1595,2023-08-25,UPS,TRK-5749385,order_438,warehouse_36
shipment_716,SHIP-716-9347,2025-02-13,USPS,TRK-8554978,order_843,manufacturer_18
shipment_717,SHIP-717-4134,2024-09-19,FedEx,TRK-1332974,order_3,warehouse_18
shipment_718,SHIP-718-4182,2024-12-23,DHL,TRK-6807517,order_379,warehouse_12
shipment_719,SHIP-719-4942,2025-02-04,FedEx,TRK-9919596,order_1174,warehouse_19
shipment_720,SHIP-720-6435,2024-06-10,FedEx,TRK-5310510,order_783,warehouse_9
shipment_721,SHIP-721-1879,2023-06-24,USPS,TRK-9015032,order_1207,warehouse_21
shipment_722,SHIP-722-8067,2025-01-03,USPS,TRK-4431032,order_926,warehouse_23
shipment_723,SHIP-723-7689,2024-12-12,FedEx,TRK-2122094,order_144,warehouse_5
shipment_724,SHIP-724-8108,2024-12-26,USPS,TRK-5759246,order_42,warehouse_28
shipment_725,SHIP-725-5957,2025-02-13,DHL,TRK-4844077,order_52,warehouse_24
shipment_726,SHIP-726-3778,2024-09-06,FedEx,TRK-5856685,order_465,manufacturer_18
shipment_727,SHIP-727-3159,2024-10-16,FedEx,TRK-3058802,order_387,manufacturer_5
shipment_728,SHIP-728-2368,2023-12-05,UPS,TRK-2592779,order_151,warehouse_35
shipment_729,SHIP-729-8395,2025-01-17,FedEx,TRK-2681479,order_1402,manufacturer_17
shipment_730,SHIP-730-9942,2024-07-05,USPS,TRK-4950364,order_636,warehouse_33
shipment_731,SHIP-731-9261,2024-07-03,USPS,TRK-6028351,order_53,warehouse_22
shipment_732,SHIP-732-5155,2024-11-09,DHL,TRK-8863789,order_707,manufacturer_11
shipment_733,SHIP-733-6604,2024-06-11,FedEx,TRK-8820743,order_922,warehouse_27
shipment_734,SHIP-734-2793,2023-10-30,USPS,TRK-3939317,order_315,warehouse_7
shipment_735,SHIP-735-7138,2024-10-18,DHL,TRK-1759207,order_1419,warehouse_32
shipment_736,SHIP-736-8767,2024-07-30,UPS,TRK-4327391,order_1206,warehouse_3
shipment_737,SHIP-737-1766,2025-02-10,DHL,TRK-6526478,order_439,warehouse_30
shipment_738,SHIP-738-7877,2024-03-29,DHL,TRK-1590676,order_1333,manufacturer_12
shipment_739,SHIP-739-2239,2024-07-16,DHL,TRK-6283513,order_950,manufacturer_5
shipment_740,SHIP-740-9581,2024-12-25,USPS,TRK-6312512,order_193,manufacturer_6
shipment_741,SHIP-741-9446,2024-06-08,UPS,TRK-7424054,order_709,warehouse_31
shipment_742,SHIP-742-6018,2024-10-13,UPS,TRK-3717663,order_956,warehouse_39
shipment_743,SHIP-743-9236,2025-01-23,DHL,TRK-2038083,order_1230,warehouse_10
shipment_744,SHIP-744-2208,2024-11-30,DHL,TRK-6689362,order_810,warehouse_9
shipment_745,SHIP-745-1812,2024-09-18,UPS,TRK-3922229,order_461,warehouse_35
shipment_746,SHIP-746-3320,2025-02-16,UPS,TRK-5751712,order_850,warehouse_12
shipment_747,SHIP-747-9346,2024-07-26,FedEx,TRK-9792467,order_1450,manufacturer_3
shipment_748,SHIP-748-6506,2024-11-05,UPS,TRK-1167436,order_777,warehouse_25
shipment_749,SHIP-749-3511,2024-10-08,USPS,TRK-1456788,order_860,warehouse_11
shipment_750,SHIP-750-1938,2024-11-29,UPS,TRK-5084219,order_164,manufacturer_11
shipment_751,SHIP-751-7993,2024-06-16,FedEx,TRK-1230246,order_865,warehouse_13
shipment_752,SHIP-752-8315,2025-01-12,FedEx,TRK-4274751,order_77,warehouse_7
shipment_753,SHIP-753-6227,2025-01-01,DHL,TRK-4922721,order_1000,warehouse_17
shipment_754,SHIP-754-8706,2024-06-08,UPS,TRK-1232123,order_822,warehouse_26
shipment_755,SHIP-755-4166,2024-04-15,FedEx,TRK-4421960,order_237,warehouse_4
shipment_756,SHIP-756-1002,2025-01-19,USPS,TRK-4220802,order_1111,warehouse_3
shipment_757,SHIP-757-7053,2025-01-28,UPS,TRK-9481126,order_153,warehouse_2
shipment_758,SHIP-758-9012,2025-02-03,USPS,TRK-6579459,order_1486,warehouse_35
shipment_759,SHIP-759-5690,2024-04-21,UPS,TRK-8340587,order_564,warehouse_16
shipment_760,SHIP-760-6786,2023-10-07,FedEx,TRK-3117621,order_1171,warehouse_17
shipment_761,SHIP-761-3793,2024-09-14,DHL,TRK-5268444,order_532,warehouse_6
shipment_762,SHIP-762-8849,2024-03-09,DHL,TRK-7480070,order_580,warehouse_39
shipment_763,SHIP-763-5139,2023-11-12,USPS,TRK-5841944,order_453,warehouse_31
shipment_764,SHIP-764-6221,2025-01-01,DHL,TRK-1761787,order_1478,warehouse_30
shipment_765,SHIP-765-6729,2024-03-29,DHL,TRK-7194286,order_528,warehouse_12
shipment_766,SHIP-766-6933,2024-10-17,USPS,TRK-2208064,order_1070,warehouse_8
shipment_767,SHIP-767-1778,2025-02-14,USPS,TRK-8830102,order_1492,warehouse_8
shipment_768,SHIP-768-6000,2024-09-10,UPS,TRK-3248134,order_1331,warehouse_24
shipment_769,SHIP-769-7334,2025-01-19,UPS,TRK-2813935,order_323,warehouse_14
shipment_770,SHIP-770-6505,2024-11-02,DHL,TRK-3340590,order_1408,manufacturer_17
shipment_771,SHIP-771-1490,2024-11-03,DHL,TRK-1620085,order_1499,warehouse_30
shipment_772,SHIP-772-7734,2024-03-28,UPS,TRK-4770458,order_49,manufacturer_14
shipment_773,SHIP-773-8780,2023-12-10,UPS,TRK-1940340,order_1273,warehouse_32
shipment_774,SHIP-774-3202,2024-05-01,FedEx,TRK-9673575,order_168,warehouse_22
shipment_775,SHIP-775-5289,2024-07-17,DHL,TRK-2258972,order_1062,warehouse_35
shipment_776,SHIP-776-7185,2025-02-15,FedEx,TRK-3408298,order_1469,manufacturer_5
shipment_777,SHIP-777-3014,2024-12-24,UPS,TRK-1420983,order_196,manufacturer_16
shipment_778,SHIP-778-6212,2024-09-23,FedEx,TRK-9064803,order_1377,warehouse_28
shipment_779,SHIP-779-4633,2024-11-18,USPS,TRK-6320941,order_713,manufacturer_9
shipment_780,SHIP-780-2635,2024-06-23,USPS,TRK-7685398,order_66,manufacturer_13
shipment_781,SHIP-781-7491,2025-02-15,DHL,TRK-4462467,order_576,warehouse_18
shipment_782,SHIP-782-4944,2024-01-23,FedEx,TRK-5187292,order_638,manufacturer_11
shipment_783,SHIP-783-8937,2024-07-07,DHL,TRK-6589006,order_937,manufacturer_12
shipment_784,SHIP-784-3848,2023-09-11,FedEx,TRK-1928853,order_1368,warehouse_21
shipment_785,SHIP-785-1808,2024-01-05,UPS,TRK-2434957,order_876,warehouse_32
shipment_786,SHIP-786-7080,2025-02-07,USPS,TRK-2370445,order_378,warehouse_30
shipment_787,SHIP-787-4162,2024-06-30,UPS,TRK-3931572,order_1023,warehouse_37
shipment_788,SHIP-788-7530,2023-06-01,DHL,TRK-2850357,order_505,warehouse_15
shipment_789,SHIP-789-8185,2024-06-05,UPS,TRK-1236499,order_168,warehouse_22
shipment_790,SHIP-790-5219,2025-02-14,USPS,TRK-5709031,order_871,warehouse_18
shipment_791,SHIP-791-8189,2024-06-02,FedEx,TRK-2580160,order_194,warehouse_17
shipment_792,SHIP-792-1886,2025-01-26,UPS,TRK-6767040,order_374,warehouse_29
shipment_793,SHIP-793-8814,2024-03-06,DHL,TRK-6263527,order_66,manufacturer_13
shipment_794,SHIP-794-4459,2024-01-15,FedEx,TRK-6025402,order_473,warehouse_21
shipment_795,SHIP-795-9743,2023-10-16,USPS,TRK-1609920,order_1427,warehouse_0
shipment_796,SHIP-796-9376,2025-02-09,UPS,TRK-8655591,order_1107,warehouse_21
shipment_797,SHIP-797-1993,2025-01-13,USPS,TRK-3861097,order_407,warehouse_12
shipment_798,SHIP-798-2885,2024-05-28,USPS,TRK-4994403,order_743,warehouse_13
shipment_799,SHIP-799-1639,2024-05-18,USPS,TRK-4550504,order_18,warehouse_19
shipment_800,SHIP-800-7908,2024-08-22,UPS,TRK-6220843,order_681,warehouse_14
shipment_801,SHIP-801-2494,2025-01-30,USPS,TRK-5255148,order_983,manufacturer_1
shipment_802,SHIP-802-5146,2023-09-23,DHL,TRK-6922256,order_917,warehouse_16
shipment_803,SHIP-803-7808,2025-01-19,FedEx,TRK-3242014,order_16,warehouse_21
shipment_804,SHIP-804-5963,2024-12-08,FedEx,TRK-5733717,order_610,warehouse_2
shipment_805,SHIP-805-8896,2023-11-20,FedEx,TRK-8593748,order_845,warehouse_20
shipment_806,SHIP-806-1849,2024-07-24,DHL,TRK-7493748,order_948,warehouse_21
shipment_807,SHIP-807-4986,2023-10-06,DHL,TRK-5745220,order_380,warehouse_16
shipment_808,SHIP-808-1001,2024-06-11,FedEx,TRK-8943654,order_285,warehouse_39
shipment_809,SHIP-809-1912,2024-11-29,DHL,TRK-9046233,order_1180,manufacturer_9
shipment_810,SHIP-810-1071,2024-10-20,FedEx,TRK-7971422,order_798,warehouse_23
shipment_811,SHIP-811-3752,2025-01-19,FedEx,TRK-1025225,order_632,warehouse_11
shipment_812,SHIP-812-1641,2024-03-06,UPS,TRK-4974710,order_1329,warehouse_9
shipment_813,SHIP-813-4659,2025-01-04,UPS,TRK-9332279,order_884,warehouse_8
shipment_814,SHIP-814-1469,2025-02-15,UPS,TRK-4236410,order_152,warehouse_25
shipment_815,SHIP-815-2390,2023-12-08,USPS,TRK-1768666,order_1090,manufacturer_4
shipment_816,SHIP-816-3909,2024-09-17,USPS,TRK-4532464,order_719,warehouse_36
shipment_817,SHIP-817-3936,2024-06-10,USPS,TRK-3410281,order_1094,warehouse_31
shipment_818,SHIP-818-3974,2024-04-04,DHL,TRK-4725570,order_49,manufacturer_14
shipment_819,SHIP-819-5315,2024-07-22,UPS,TRK-2464857,order_1045,warehouse_36
shipment_820,SHIP-820-8196,2024-04-12,DHL,TRK-9808626,order_683,warehouse_0
shipment_821,SHIP-821-3577,2023-08-12,FedEx,TRK-8524374,order_998,manufacturer_8
shipment_822,SHIP-822-5664,2025-02-17,FedEx,TRK-9583476,order_652,warehouse_10
shipment_823,SHIP-823-9350,2025-01-11,USPS,TRK-7611946,order_766,warehouse_4
shipment_824,SHIP-824-9423,2024-06-30,DHL,TRK-7989508,order_597,warehouse_12
shipment_825,SHIP-825-5986,2025-02-12,UPS,TRK-4417264,order_437,warehouse_32
shipment_826,SHIP-826-4168,2025-02-08,DHL,TRK-3051820,order_1480,warehouse_14
shipment_827,SHIP-827-1691,2023-11-10,DHL,TRK-6792169,order_726,warehouse_12
shipment_828,SHIP-828-4440,2024-05-24,USPS,TRK-8589117,order_1262,manufacturer_17
shipment_829,SHIP-829-3196,2024-09-27,USPS,TRK-3866478,order_1116,warehouse_37
shipment_830,SHIP-830-3568,2024-12-02,UPS,TRK-5498712,order_568,warehouse_16
shipment_831,SHIP-831-4053,2025-02-01,FedEx,TRK-7840774,order_676,warehouse_28
shipment_832,SHIP-832-8902,2025-02-01,FedEx,TRK-7541873,order_1268,warehouse_6
shipment_833,SHIP-833-1798,2024-03-26,USPS,TRK-1808392,order_861,warehouse_19
shipment_834,SHIP-834-9784,2024-03-08,FedEx,TRK-8298234,order_1372,warehouse_22
shipment_835,SHIP-835-2113,2025-02-16,UPS,TRK-7785776,order_1290,manufacturer_6
shipment_836,SHIP-836-8607,2024-08-15,USPS,TRK-8445843,order_857,warehouse_11
shipment_837,SHIP-837-9300,2024-11-25,FedEx,TRK-3072416,order_964,warehouse_26
shipment_838,SHIP-838-1670,2024-09-14,FedEx,TRK-2606714,order_483,manufacturer_4
shipment_839,SHIP-839-6102,2024-03-14,DHL,TRK-4446566,order_1477,warehouse_14
shipment_840,SHIP-840-1295,2025-01-16,FedEx,TRK-9089500,order_94,warehouse_30
shipment_841,SHIP-841-6495,2023-07-23,USPS,TRK-3485138,order_1489,warehouse_12
shipment_842,SHIP-842-1650,2024-04-21,DHL,TRK-2454478,order_1188,warehouse_6
shipment_843,SHIP-843-4905,2025-02-08,DHL,TRK-1531227,order_1102,manufacturer_15
shipment_844,SHIP-844-1534,2025-01-29,FedEx,TRK-5874286,order_1310,manufacturer_14
shipment_845,SHIP-845-7955,2024-05-27,USPS,TRK-3347461,order_1404,warehouse_10
shipment_846,SHIP-846-8556,2024-12-02,DHL,TRK-9956345,order_742,warehouse_1
shipment_847,SHIP-847-4311,2024-03-28,FedEx,TRK-3594812,order_495,warehouse_20
shipment_848,SHIP-848-9948,2024-04-27,USPS,TRK-6092582,order_504,manufacturer_19
shipment_849,SHIP-849-6140,2024-06-18,UPS,TRK-2707158,order_59,warehouse_12
shipment_850,SHIP-850-4235,2023-06-12,UPS,TRK-9859909,order_981,warehouse_14
shipment_851,SHIP-851-7848,2024-12-24,USPS,TRK-8072371,order_1022,warehouse_19
shipment_852,SHIP-852-7248,2023-10-26,DHL,TRK-9584876,order_141,warehouse_26
shipment_853,SHIP-853-2442,2024-12-24,UPS,TRK-7113249,order_812,warehouse_25
shipment_854,SHIP-854-6648,2023-11-30,UPS,TRK-6183320,order_757,manufacturer_13
shipment_855,SHIP-855-8645,2024-09-15,UPS,TRK-8492884,order_471,warehouse_33
shipment_856,SHIP-856-6353,2024-11-11,DHL,TRK-8087643,order_319,manufacturer_15
shipment_857,SHIP-857-8168,2025-01-18,DHL,TRK-6655098,order_871,warehouse_18
shipment_858,SHIP-858-6061,2023-11-07,USPS,TRK-1486153,order_917,warehouse_16
shipment_859,SHIP-859-6183,2024-11-28,FedEx,TRK-3910731,order_1487,manufacturer_10
shipment_860,SHIP-860-8858,2024-11-10,UPS,TRK-3293549,order_1369,warehouse_10
shipment_861,SHIP-861-1027,2024-08-18,UPS,TRK-6338784,order_493,warehouse_12
shipment_862,SHIP-862-5216,2025-01-06,FedEx,TRK-4119883,order_1272,warehouse_2
shipment_863,SHIP-863-6617,2024-12-28,USPS,TRK-6667722,order_1207,warehouse_21
shipment_864,SHIP-864-7442,2024-12-22,FedEx,TRK-3008872,order_859,warehouse_24
shipment_865,SHIP-865-4816,2024-07-23,DHL,TRK-8802482,order_1481,warehouse_34
shipment_866,SHIP-866-5688,2024-12-06,FedEx,TRK-1726635,order_909,manufacturer_9
shipment_867,SHIP-867-8748,2024-06-19,UPS,TRK-9982767,order_866,warehouse_3
shipment_868,SHIP-868-9604,2024-05-29,USPS,TRK-5369748,order_777,warehouse_25
shipment_869,SHIP-869-1478,2025-01-26,FedEx,TRK-2341655,order_1042,warehouse_28
shipment_870,SHIP-870-9958,2024-04-30,DHL,TRK-6885033,order_1427,warehouse_0
shipment_871,SHIP-871-2995,2024-09-28,FedEx,TRK-3940517,order_930,warehouse_2
shipment_872,SHIP-872-7856,2025-01-28,DHL,TRK-1828976,order_685,warehouse_10
shipment_873,SHIP-873-7939,2024-12-30,FedEx,TRK-4701186,order_1180,manufacturer_9
shipment_874,SHIP-874-7715,2025-02-06,DHL,TRK-5569229,order_1235,warehouse_21
shipment_875,SHIP-875-9530,2024-06-01,FedEx,TRK-7629687,order_364,manufacturer_16
shipment_876,SHIP-876-1464,2024-06-03,UPS,TRK-6642788,order_524,warehouse_3
shipment_877,SHIP-877-6249,2025-01-02,FedEx,TRK-5497298,order_563,warehouse_29
shipment_878,SHIP-878-6484,2025-01-13,FedEx,TRK-5594167,order_342,warehouse_13
shipment_879,SHIP-879-3745,2024-08-31,USPS,TRK-7359977,order_1257,warehouse_10
shipment_880,SHIP-880-2026,2024-04-02,UPS,TRK-1991074,order_1262,manufacturer_17
shipment_881,SHIP-881-9629,2023-09-30,USPS,TRK-5640324,order_76,manufacturer_10
shipment_882,SHIP-882-7352,2025-01-03,USPS,TRK-1932626,order_598,warehouse_38
shipment_883,SHIP-883-3159,2024-09-01,FedEx,TRK-5536990,order_386,warehouse_24
shipment_884,SHIP-884-4175,2024-05-17,UPS,TRK-1153302,order_166,manufacturer_5
shipment_885,SHIP-885-1057,2025-01-07,DHL,TRK-1969496,order_1369,warehouse_10
shipment_886,SHIP-886-4444,2023-09-19,FedEx,TRK-7954127,order_353,warehouse_31
shipment_887,SHIP-887-2962,2025-01-31,DHL,TRK-5666894,order_1102,manufacturer_15
shipment_888,SHIP-888-6604,2025-02-12,USPS,TRK-1197197,order_408,warehouse_8
shipment_889,SHIP-889-3374,2024-12-31,FedEx,TRK-1228749,order_179,warehouse_38
shipment_890,SHIP-890-1679,2024-01-14,FedEx,TRK-3405209,order_164,manufacturer_11
shipment_891,SHIP-891-8661,2024-07-05,DHL,TRK-8066082,order_1090,manufacturer_4
shipment_892,SHIP-892-2592,2024-12-19,USPS,TRK-2299337,order_1018,warehouse_16
