id,orderNumber,orderDate,status,totalAmount,sellerType,sellerID,retailerID,productIDs
order_778,ON-778-5073,2023-05-15,Cancelled,3869.13,warehouse,warehouse_24,retailer_21,"['product_185', 'product_175']"
order_779,ON-779-5471,2023-12-31,Delivered,10970.78,manufacturer,manufacturer_4,retailer_19,"['product_246', 'product_218']"
order_780,ON-780-8571,2023-06-08,Shipped,1871.76,warehouse,warehouse_26,retailer_40,"['product_247', 'product_116']"
order_781,ON-781-7048,2024-08-17,Shipped,7603.25,manufacturer,manufacturer_13,retailer_6,"['product_121', 'product_165', 'product_233', 'product_249']"
order_782,ON-782-3946,2023-12-19,Shipped,3695.45,warehouse,warehouse_38,retailer_25,"['product_52', 'product_99', 'product_60']"
order_783,ON-783-3467,2023-08-26,Pending,4900.64,warehouse,warehouse_9,retailer_41,"['product_4', 'product_7', 'product_12', 'product_108']"
order_784,ON-784-6064,2024-12-03,Shipped,707.94,warehouse,warehouse_36,retailer_17,['product_222']
order_785,ON-785-3661,2025-02-15,Shipped,10120.7,manufacturer,manufacturer_19,retailer_47,"['product_111', 'product_221', 'product_147', 'product_23']"
order_786,ON-786-2345,2024-05-12,Pending,4114.22,warehouse,warehouse_15,retailer_33,"['product_195', 'product_152', 'product_180', 'product_123']"
order_787,ON-787-6831,2023-12-12,Cancelled,6072.09,warehouse,warehouse_27,retailer_3,"['product_75', 'product_32']"
order_788,ON-788-9838,2023-10-07,Delivered,255.92,warehouse,warehouse_31,retailer_45,['product_165']
order_789,ON-789-2194,2024-01-01,Cancelled,15785.01,warehouse,warehouse_14,retailer_37,"['product_246', 'product_37', 'product_248', 'product_47']"
order_790,ON-790-4775,2024-09-25,Shipped,5244.5,manufacturer,manufacturer_18,retailer_32,['product_237']
order_791,ON-791-6502,2024-08-17,Cancelled,12554.41,manufacturer,manufacturer_0,retailer_8,"['product_202', 'product_249', 'product_215', 'product_38']"
order_792,ON-792-3505,2024-06-06,Delivered,5485.05,warehouse,warehouse_29,retailer_46,"['product_135', 'product_220']"
order_793,ON-793-7019,2024-08-19,Delivered,7372.15,warehouse,warehouse_32,retailer_41,"['product_77', 'product_169', 'product_60']"
order_794,ON-794-3228,2023-03-20,Pending,4048.98,manufacturer,manufacturer_6,retailer_11,"['product_121', 'product_51']"
order_795,ON-795-7869,2023-07-21,Pending,57.78,warehouse,warehouse_9,retailer_37,['product_108']
order_796,ON-796-3981,2024-09-08,Cancelled,12661.17,warehouse,warehouse_7,retailer_27,"['product_67', 'product_42', 'product_151', 'product_86', 'product_211']"
order_797,ON-797-2467,2023-06-26,Pending,550.52,warehouse,warehouse_28,retailer_43,['product_57']
order_798,ON-798-3885,2024-01-26,Delivered,10683.54,warehouse,warehouse_23,retailer_47,"['product_210', 'product_227']"
order_799,ON-799-6118,2024-06-19,Pending,5732.67,warehouse,warehouse_39,retailer_41,"['product_51', 'product_135', 'product_97']"
order_800,ON-800-7892,2024-09-13,Delivered,4099.51,warehouse,warehouse_33,retailer_45,"['product_152', 'product_10', 'product_38', 'product_122']"
order_801,ON-801-7621,2024-12-12,Cancelled,4755.86,warehouse,warehouse_17,retailer_16,"['product_207', 'product_57', 'product_155', 'product_76', 'product_9']"
order_802,ON-802-5042,2025-02-06,Shipped,3858.72,warehouse,warehouse_6,retailer_43,"['product_215', 'product_116']"
order_803,ON-803-5598,2023-09-22,Pending,2321.7,warehouse,warehouse_35,retailer_49,['product_200']
order_804,ON-804-4614,2023-09-19,Pending,1303.11,warehouse,warehouse_2,retailer_39,"['product_222', 'product_78']"
order_805,ON-805-5268,2023-09-06,Shipped,10205.66,manufacturer,manufacturer_17,retailer_8,"['product_165', 'product_87', 'product_51', 'product_211']"
order_806,ON-806-7133,2024-09-08,Shipped,73.13,manufacturer,manufacturer_13,retailer_38,['product_101']
order_807,ON-807-8601,2024-01-29,Delivered,2984.03,warehouse,warehouse_28,retailer_13,['product_171']
order_808,ON-808-8946,2023-12-09,Delivered,6153.02,warehouse,warehouse_7,retailer_47,"['product_137', 'product_42']"
order_809,ON-809-3238,2024-08-04,Cancelled,2496.0,warehouse,warehouse_31,retailer_10,"['product_217', 'product_180']"
order_810,ON-810-4417,2024-02-11,Delivered,6408.62,warehouse,warehouse_9,retailer_4,"['product_24', 'product_243', 'product_108']"
order_811,ON-811-9504,2024-07-27,Delivered,1243.21,manufacturer,manufacturer_6,retailer_30,['product_101']
order_812,ON-812-7915,2024-10-30,Delivered,10295.12,warehouse,warehouse_25,retailer_0,"['product_86', 'product_155', 'product_233']"
order_813,ON-813-7559,2024-05-26,Delivered,5556.32,warehouse,warehouse_20,retailer_36,"['product_208', 'product_87', 'product_91', 'product_126']"
order_814,ON-814-4713,2024-02-29,Delivered,4104.85,warehouse,warehouse_36,retailer_18,"['product_37', 'product_240']"
order_815,ON-815-1960,2025-01-27,Cancelled,4523.5,warehouse,warehouse_31,retailer_49,"['product_202', 'product_243']"
order_816,ON-816-3279,2023-04-07,Pending,19885.72,manufacturer,manufacturer_0,retailer_33,"['product_208', 'product_202', 'product_58', 'product_70']"
order_817,ON-817-6045,2023-10-23,Delivered,8715.31,warehouse,warehouse_2,retailer_13,"['product_240', 'product_111', 'product_151', 'product_222', 'product_217']"
order_818,ON-818-5786,2024-02-17,Cancelled,2524.65,warehouse,warehouse_28,retailer_30,['product_131']
order_819,ON-819-8979,2023-08-09,Shipped,2739.24,manufacturer,manufacturer_7,retailer_27,['product_247']
order_820,ON-820-4673,2023-09-15,Cancelled,5201.48,warehouse,warehouse_28,retailer_26,"['product_196', 'product_222', 'product_215']"
order_821,ON-821-9322,2024-02-13,Cancelled,12567.15,warehouse,warehouse_7,retailer_23,"['product_23', 'product_185', 'product_42', 'product_111', 'product_245']"
order_822,ON-822-9860,2024-02-24,Pending,5412.48,warehouse,warehouse_26,retailer_3,"['product_116', 'product_18', 'product_247', 'product_78', 'product_59']"
order_823,ON-823-1091,2023-11-29,Delivered,1135.22,warehouse,warehouse_39,retailer_42,"['product_51', 'product_32']"
order_824,ON-824-4312,2023-09-18,Shipped,3691.82,warehouse,warehouse_25,retailer_49,"['product_155', 'product_213']"
order_825,ON-825-3179,2024-09-18,Shipped,9709.56,warehouse,warehouse_24,retailer_15,"['product_3', 'product_29', 'product_23', 'product_144']"
order_826,ON-826-6167,2023-06-28,Cancelled,3376.95,warehouse,warehouse_35,retailer_18,"['product_8', 'product_103', 'product_38']"
order_827,ON-827-4392,2025-02-03,Shipped,2013.6,warehouse,warehouse_28,retailer_31,['product_37']
order_828,ON-828-9557,2023-04-27,Delivered,2043.88,warehouse,warehouse_36,retailer_22,"['product_32', 'product_81']"
order_829,ON-829-6432,2023-10-10,Delivered,2694.82,manufacturer,manufacturer_17,retailer_28,"['product_196', 'product_87']"
order_830,ON-830-3357,2023-05-27,Shipped,8070.23,warehouse,warehouse_8,retailer_39,"['product_96', 'product_138', 'product_86', 'product_91']"
order_831,ON-831-4339,2024-01-04,Delivered,7214.28,warehouse,warehouse_34,retailer_34,"['product_102', 'product_131']"
order_832,ON-832-2867,2024-10-26,Cancelled,2769.44,manufacturer,manufacturer_16,retailer_33,['product_198']
order_833,ON-833-4877,2024-03-13,Delivered,2981.27,manufacturer,manufacturer_8,retailer_1,['product_221']
order_834,ON-834-3478,2023-04-14,Cancelled,7141.81,warehouse,warehouse_8,retailer_5,"['product_7', 'product_138', 'product_96']"
order_835,ON-835-2464,2023-10-24,Delivered,2097.8,manufacturer,manufacturer_18,retailer_46,['product_237']
order_836,ON-836-1308,2023-05-01,Pending,8345.32,warehouse,warehouse_39,retailer_27,"['product_120', 'product_91']"
order_837,ON-837-9224,2024-06-30,Cancelled,9936.24,warehouse,warehouse_15,retailer_15,"['product_91', 'product_137', 'product_129']"
order_838,ON-838-5951,2023-03-16,Cancelled,9271.78,warehouse,warehouse_22,retailer_18,['product_158']
order_839,ON-839-4249,2024-02-27,Shipped,11158.53,manufacturer,manufacturer_18,retailer_11,"['product_96', 'product_243', 'product_58', 'product_144', 'product_175']"
order_840,ON-840-5070,2023-09-12,Pending,1206.89,warehouse,warehouse_33,retailer_8,"['product_221', 'product_146']"
order_841,ON-841-1697,2024-02-27,Shipped,8323.19,manufacturer,manufacturer_13,retailer_8,"['product_123', 'product_215', 'product_101']"
order_842,ON-842-5869,2024-12-03,Shipped,100.24,warehouse,warehouse_24,retailer_47,['product_242']
order_843,ON-843-7693,2024-12-22,Pending,9118.1,manufacturer,manufacturer_18,retailer_8,"['product_58', 'product_237', 'product_175']"
order_844,ON-844-9748,2024-05-04,Pending,7560.46,warehouse,warehouse_34,retailer_16,"['product_116', 'product_131', 'product_201', 'product_34']"
order_845,ON-845-2035,2023-05-13,Delivered,12017.05,warehouse,warehouse_20,retailer_29,"['product_190', 'product_52', 'product_10']"
order_846,ON-846-8477,2023-08-06,Delivered,10189.65,warehouse,warehouse_29,retailer_43,"['product_77', 'product_51', 'product_234']"
order_847,ON-847-4054,2024-03-14,Delivered,241.56,warehouse,warehouse_3,retailer_31,['product_147']
order_848,ON-848-1769,2023-12-06,Pending,2250.9,warehouse,warehouse_16,retailer_16,['product_55']
order_849,ON-849-5950,2023-06-07,Shipped,5848.32,manufacturer,manufacturer_14,retailer_45,['product_40']
order_850,ON-850-7410,2025-01-22,Delivered,1276.86,warehouse,warehouse_12,retailer_43,"['product_29', 'product_137']"
order_851,ON-851-3811,2023-10-22,Pending,6175.38,warehouse,warehouse_10,retailer_30,"['product_200', 'product_155']"
order_852,ON-852-5575,2024-07-20,Cancelled,3564.32,manufacturer,manufacturer_16,retailer_26,"['product_198', 'product_91']"
order_853,ON-853-8527,2023-12-17,Pending,5511.59,manufacturer,manufacturer_10,retailer_15,"['product_160', 'product_3', 'product_188', 'product_138']"
order_854,ON-854-6104,2024-07-12,Cancelled,854.23,warehouse,warehouse_17,retailer_16,['product_47']
order_855,ON-855-4041,2025-01-16,Pending,6758.06,warehouse,warehouse_24,retailer_3,"['product_197', 'product_23', 'product_29', 'product_144', 'product_3']"
order_856,ON-856-6018,2023-03-15,Delivered,575.82,manufacturer,manufacturer_17,retailer_29,['product_165']
order_857,ON-857-3751,2024-01-20,Delivered,1369.62,warehouse,warehouse_11,retailer_43,['product_247']
order_858,ON-858-2372,2025-02-16,Cancelled,7361.5,warehouse,warehouse_33,retailer_28,"['product_122', 'product_29', 'product_10', 'product_154']"
order_859,ON-859-6634,2024-05-27,Delivered,4026.44,warehouse,warehouse_24,retailer_19,['product_208']
order_860,ON-860-5504,2023-08-27,Delivered,1120.14,warehouse,warehouse_11,retailer_12,['product_59']
order_861,ON-861-5580,2023-09-23,Pending,16804.27,warehouse,warehouse_19,retailer_28,"['product_190', 'product_237', 'product_121', 'product_249', 'product_142']"
order_862,ON-862-3776,2025-01-12,Pending,6048.43,warehouse,warehouse_30,retailer_26,"['product_171', 'product_101', 'product_27']"
order_863,ON-863-4162,2024-11-18,Cancelled,415.77,warehouse,warehouse_4,retailer_15,['product_164']
order_864,ON-864-9584,2023-09-23,Cancelled,4751.81,warehouse,warehouse_26,retailer_24,"['product_146', 'product_59', 'product_78']"
order_865,ON-865-4497,2024-04-27,Pending,4016.72,warehouse,warehouse_13,retailer_42,"['product_169', 'product_78', 'product_7', 'product_121', 'product_34']"
order_866,ON-866-2443,2023-09-21,Delivered,4563.48,warehouse,warehouse_3,retailer_16,"['product_133', 'product_101', 'product_108', 'product_156']"
order_867,ON-867-6052,2024-12-01,Cancelled,8037.54,warehouse,warehouse_5,retailer_23,"['product_204', 'product_86']"
order_868,ON-868-5378,2024-12-15,Delivered,5844.59,warehouse,warehouse_4,retailer_8,"['product_69', 'product_59', 'product_247', 'product_191']"
order_869,ON-869-7658,2023-09-24,Cancelled,5911.02,manufacturer,manufacturer_3,retailer_27,"['product_202', 'product_187']"
order_870,ON-870-2933,2023-10-01,Pending,2223.48,warehouse,warehouse_13,retailer_21,"['product_242', 'product_221']"
order_871,ON-871-8752,2024-12-20,Pending,3071.46,warehouse,warehouse_18,retailer_42,['product_101']
order_872,ON-872-4056,2023-06-07,Pending,1088.52,manufacturer,manufacturer_19,retailer_40,['product_5']
order_873,ON-873-4670,2023-06-19,Shipped,14765.57,warehouse,warehouse_18,retailer_30,"['product_186', 'product_233', 'product_189', 'product_195', 'product_38']"
order_874,ON-874-1956,2023-03-02,Shipped,1530.48,warehouse,warehouse_4,retailer_47,['product_198']
order_875,ON-875-2563,2025-01-28,Pending,18863.88,warehouse,warehouse_22,retailer_36,"['product_77', 'product_220', 'product_158', 'product_154', 'product_178']"
order_876,ON-876-5362,2023-07-16,Delivered,9531.56,warehouse,warehouse_32,retailer_37,"['product_211', 'product_164', 'product_237', 'product_175']"
order_877,ON-877-2204,2024-11-12,Cancelled,12263.08,warehouse,warehouse_10,retailer_3,"['product_76', 'product_174', 'product_160', 'product_44']"
order_878,ON-878-9497,2024-08-14,Shipped,1917.76,manufacturer,manufacturer_17,retailer_31,"['product_51', 'product_165']"
order_879,ON-879-8572,2023-05-28,Delivered,14436.83,warehouse,warehouse_13,retailer_49,"['product_169', 'product_245', 'product_168', 'product_165', 'product_34']"
order_880,ON-880-6432,2024-07-03,Shipped,7452.13,warehouse,warehouse_2,retailer_43,"['product_158', 'product_99', 'product_222', 'product_213', 'product_176']"
order_881,ON-881-5917,2024-05-11,Delivered,6698.87,manufacturer,manufacturer_9,retailer_49,"['product_149', 'product_60', 'product_204', 'product_145', 'product_138']"
order_882,ON-882-5648,2023-09-06,Shipped,4452.76,warehouse,warehouse_30,retailer_13,['product_183']
order_883,ON-883-5226,2024-07-24,Cancelled,9250.54,manufacturer,manufacturer_16,retailer_38,['product_105']
order_884,ON-884-3304,2024-10-27,Shipped,13825.82,warehouse,warehouse_8,retailer_44,"['product_249', 'product_118', 'product_187']"
order_885,ON-885-3961,2024-05-16,Cancelled,7540.02,manufacturer,manufacturer_1,retailer_16,"['product_249', 'product_157', 'product_154']"
order_886,ON-886-5436,2024-09-04,Shipped,8853.75,warehouse,warehouse_31,retailer_7,"['product_217', 'product_202', 'product_111', 'product_180']"
order_887,ON-887-1400,2023-10-25,Shipped,1037.41,warehouse,warehouse_30,retailer_47,['product_38']
order_888,ON-888-8954,2023-03-01,Delivered,6248.39,manufacturer,manufacturer_6,retailer_13,"['product_121', 'product_101', 'product_51']"
order_889,ON-889-5086,2024-11-29,Delivered,3073.19,warehouse,warehouse_7,retailer_11,"['product_211', 'product_111', 'product_202', 'product_42']"
order_890,ON-890-2549,2023-03-06,Delivered,9924.3,warehouse,warehouse_37,retailer_23,"['product_22', 'product_24', 'product_243']"
order_891,ON-891-2125,2025-01-27,Pending,2174.8,warehouse,warehouse_7,retailer_48,"['product_67', 'product_211']"
order_892,ON-892-7116,2024-11-01,Pending,10381.56,manufacturer,manufacturer_3,retailer_43,"['product_81', 'product_221']"
order_893,ON-893-1283,2024-11-12,Cancelled,5066.27,warehouse,warehouse_4,retailer_33,"['product_72', 'product_186', 'product_157']"
order_894,ON-894-7775,2023-12-10,Delivered,9926.09,warehouse,warehouse_32,retailer_4,"['product_156', 'product_208', 'product_65']"
order_895,ON-895-4511,2024-04-27,Shipped,4608.61,warehouse,warehouse_11,retailer_37,"['product_106', 'product_11', 'product_221', 'product_10', 'product_241']"
order_896,ON-896-1358,2024-06-17,Delivered,19465.7,warehouse,warehouse_25,retailer_45,"['product_103', 'product_58', 'product_233', 'product_200', 'product_45']"
order_897,ON-897-3687,2024-12-13,Delivered,13184.11,manufacturer,manufacturer_2,retailer_2,"['product_174', 'product_151', 'product_169', 'product_1']"
order_898,ON-898-8227,2025-01-18,Pending,19385.42,warehouse,warehouse_15,retailer_19,"['product_218', 'product_137', 'product_91', 'product_246', 'product_96']"
order_899,ON-899-7384,2025-01-24,Pending,8139.34,warehouse,warehouse_34,retailer_11,"['product_135', 'product_101', 'product_34', 'product_102', 'product_91']"
order_900,ON-900-9181,2025-02-17,Delivered,13831.93,warehouse,warehouse_8,retailer_48,"['product_190', 'product_202', 'product_198']"
order_901,ON-901-9888,2023-06-11,Cancelled,3154.27,warehouse,warehouse_3,retailer_34,"['product_131', 'product_239']"
order_902,ON-902-9421,2023-10-22,Shipped,11055.34,warehouse,warehouse_15,retailer_3,"['product_152', 'product_129', 'product_246']"
order_903,ON-903-2672,2024-05-30,Cancelled,446.25,warehouse,warehouse_26,retailer_29,['product_28']
order_904,ON-904-5874,2024-04-03,Shipped,6644.62,manufacturer,manufacturer_8,retailer_42,"['product_221', 'product_247']"
order_905,ON-905-9838,2023-08-21,Cancelled,1252.33,warehouse,warehouse_33,retailer_38,"['product_146', 'product_152']"
order_906,ON-906-4634,2024-02-24,Pending,7388.99,warehouse,warehouse_9,retailer_23,"['product_243', 'product_207', 'product_7', 'product_4', 'product_77']"
order_907,ON-907-1273,2024-02-21,Cancelled,8153.62,warehouse,warehouse_8,retailer_29,"['product_249', 'product_221', 'product_245']"
order_908,ON-908-2763,2024-01-23,Delivered,27579.51,manufacturer,manufacturer_3,retailer_20,"['product_65', 'product_202', 'product_5', 'product_221', 'product_81']"
order_909,ON-909-1934,2024-10-17,Shipped,631.08,manufacturer,manufacturer_9,retailer_29,['product_188']
order_910,ON-910-7311,2024-04-28,Cancelled,999.6,manufacturer,manufacturer_7,retailer_33,['product_207']
order_911,ON-911-7302,2024-06-16,Delivered,3089.96,warehouse,warehouse_25,retailer_37,"['product_47', 'product_103']"
order_912,ON-912-8303,2024-05-02,Shipped,6829.35,warehouse,warehouse_35,retailer_44,"['product_103', 'product_8', 'product_129', 'product_189', 'product_102']"
order_913,ON-913-6464,2023-04-22,Cancelled,8104.87,warehouse,warehouse_30,retailer_36,"['product_171', 'product_183', 'product_240', 'product_4', 'product_164']"
order_914,ON-914-5043,2024-06-21,Pending,11540.24,manufacturer,manufacturer_12,retailer_40,"['product_187', 'product_219', 'product_97']"
order_915,ON-915-5318,2023-05-21,Delivered,6009.04,manufacturer,manufacturer_12,retailer_16,['product_219']
order_916,ON-916-7578,2023-11-03,Shipped,1950.4,manufacturer,manufacturer_18,retailer_4,"['product_58', 'product_237']"
order_917,ON-917-4970,2023-03-21,Shipped,2554.38,warehouse,warehouse_16,retailer_1,['product_1']
order_918,ON-918-2876,2023-04-12,Pending,4021.08,warehouse,warehouse_12,retailer_33,"['product_160', 'product_65', 'product_169']"
order_919,ON-919-2993,2024-02-21,Cancelled,4989.24,warehouse,warehouse_32,retailer_16,['product_164']
order_920,ON-920-9861,2023-12-18,Cancelled,20866.66,warehouse,warehouse_37,retailer_34,"['product_243', 'product_76', 'product_5', 'product_142']"
order_921,ON-921-1995,2024-03-21,Delivered,5839.68,warehouse,warehouse_22,retailer_47,"['product_18', 'product_129', 'product_239', 'product_199']"
order_922,ON-922-7954,2024-05-09,Delivered,3959.78,warehouse,warehouse_27,retailer_45,['product_97']
order_923,ON-923-2259,2024-10-25,Pending,7792.8,manufacturer,manufacturer_5,retailer_7,"['product_2', 'product_69', 'product_239', 'product_32']"
order_924,ON-924-7266,2025-02-01,Shipped,4854.16,warehouse,warehouse_24,retailer_44,"['product_208', 'product_202']"
order_925,ON-925-7472,2024-01-21,Pending,6065.05,warehouse,warehouse_39,retailer_20,"['product_65', 'product_93', 'product_145', 'product_135']"
order_926,ON-926-3605,2024-12-18,Shipped,9312.1,warehouse,warehouse_23,retailer_9,"['product_210', 'product_221', 'product_239']"
order_927,ON-927-7266,2023-12-19,Pending,6494.79,warehouse,warehouse_32,retailer_46,"['product_164', 'product_65', 'product_101']"
order_928,ON-928-4489,2024-10-31,Shipped,17083.49,warehouse,warehouse_15,retailer_22,"['product_246', 'product_218', 'product_2']"
order_929,ON-929-8866,2023-07-10,Shipped,5574.67,warehouse,warehouse_5,retailer_25,"['product_131', 'product_104']"
order_930,ON-930-5663,2024-07-31,Delivered,8935.75,warehouse,warehouse_2,retailer_36,"['product_186', 'product_78', 'product_213', 'product_217']"
order_931,ON-931-3041,2024-03-13,Pending,7933.79,warehouse,warehouse_16,retailer_35,"['product_104', 'product_122', 'product_59']"
order_932,ON-932-6458,2024-11-13,Shipped,2389.5,warehouse,warehouse_31,retailer_8,"['product_24', 'product_202']"
order_933,ON-933-4433,2024-02-15,Delivered,8981.15,manufacturer,manufacturer_13,retailer_21,"['product_249', 'product_123', 'product_23', 'product_121', 'product_12']"
order_934,ON-934-3534,2023-03-17,Shipped,7955.36,warehouse,warehouse_33,retailer_28,"['product_140', 'product_190', 'product_154', 'product_31']"
order_935,ON-935-4874,2024-08-28,Shipped,7341.7,warehouse,warehouse_28,retailer_0,"['product_131', 'product_196']"
order_936,ON-936-8199,2024-09-23,Cancelled,7255.0,warehouse,warehouse_32,retailer_12,"['product_1', 'product_159', 'product_77']"
order_937,ON-937-6969,2024-03-28,Shipped,3239.82,manufacturer,manufacturer_12,retailer_24,['product_97']
order_938,ON-938-3389,2023-10-22,Shipped,19079.44,warehouse,warehouse_13,retailer_11,"['product_78', 'product_245', 'product_123', 'product_137', 'product_198']"
order_939,ON-939-9596,2025-01-30,Shipped,17653.26,warehouse,warehouse_29,retailer_33,"['product_220', 'product_199', 'product_221', 'product_135']"
order_940,ON-940-1685,2025-02-16,Delivered,6607.05,warehouse,warehouse_19,retailer_7,"['product_190', 'product_111', 'product_237', 'product_17']"
order_941,ON-941-5953,2024-01-21,Pending,2331.16,manufacturer,manufacturer_17,retailer_9,['product_104']
order_942,ON-942-8542,2024-03-30,Pending,1667.4,manufacturer,manufacturer_16,retailer_26,['product_17']
order_943,ON-943-3540,2023-08-12,Cancelled,13225.09,warehouse,warehouse_12,retailer_35,"['product_11', 'product_238', 'product_160', 'product_246']"
order_944,ON-944-1176,2023-05-16,Cancelled,4114.48,manufacturer,manufacturer_3,retailer_35,"['product_158', 'product_187']"
order_945,ON-945-7904,2023-07-16,Cancelled,4989.5,manufacturer,manufacturer_7,retailer_4,"['product_228', 'product_183', 'product_169', 'product_198', 'product_165']"
order_946,ON-946-7553,2024-11-23,Shipped,7755.4,manufacturer,manufacturer_18,retailer_14,"['product_215', 'product_237']"
order_947,ON-947-7885,2024-11-23,Delivered,7948.82,manufacturer,manufacturer_15,retailer_36,"['product_22', 'product_75', 'product_218', 'product_137']"
order_948,ON-948-5087,2023-07-05,Pending,4803.54,warehouse,warehouse_21,retailer_27,"['product_147', 'product_96', 'product_187']"
order_949,ON-949-1187,2025-01-13,Shipped,13837.57,warehouse,warehouse_35,retailer_5,"['product_57', 'product_189', 'product_249']"
order_950,ON-950-2834,2024-02-07,Shipped,11029.98,manufacturer,manufacturer_5,retailer_14,"['product_222', 'product_69', 'product_239', 'product_2', 'product_32']"
order_951,ON-951-1865,2023-07-09,Shipped,4664.28,warehouse,warehouse_12,retailer_36,"['product_160', 'product_104', 'product_189']"
order_952,ON-952-6042,2023-02-21,Cancelled,10761.83,warehouse,warehouse_20,retailer_41,"['product_190', 'product_91', 'product_126', 'product_87']"
order_953,ON-953-9718,2024-03-01,Shipped,9108.36,manufacturer,manufacturer_4,retailer_25,"['product_44', 'product_241', 'product_168']"
order_954,ON-954-8746,2023-08-18,Cancelled,7596.55,warehouse,warehouse_24,retailer_14,"['product_197', 'product_185']"
order_955,ON-955-7998,2024-02-12,Pending,4387.04,warehouse,warehouse_26,retailer_11,"['product_247', 'product_146']"
order_956,ON-956-6475,2024-09-04,Delivered,11953.25,warehouse,warehouse_39,retailer_43,"['product_38', 'product_22', 'product_93', 'product_97']"
order_957,ON-957-1032,2023-08-11,Cancelled,7417.69,warehouse,warehouse_2,retailer_44,"['product_176', 'product_173', 'product_242', 'product_58', 'product_232']"
order_958,ON-958-8937,2024-03-14,Pending,7782.67,warehouse,warehouse_15,retailer_34,"['product_91', 'product_96', 'product_180', 'product_190']"
order_959,ON-959-8340,2024-07-19,Shipped,2230.23,manufacturer,manufacturer_10,retailer_16,['product_123']
order_960,ON-960-5903,2024-04-11,Pending,5826.48,manufacturer,manufacturer_3,retailer_24,"['product_187', 'product_65', 'product_5']"
order_961,ON-961-5305,2023-04-16,Pending,1285.08,warehouse,warehouse_15,retailer_0,"['product_180', 'product_137']"
order_962,ON-962-8092,2023-07-13,Cancelled,9098.67,warehouse,warehouse_10,retailer_49,"['product_118', 'product_136', 'product_240', 'product_228']"
order_963,ON-963-2795,2024-03-05,Shipped,2471.73,manufacturer,manufacturer_9,retailer_38,['product_188']
order_964,ON-964-6172,2024-06-27,Shipped,12683.15,warehouse,warehouse_26,retailer_44,"['product_232', 'product_2', 'product_28', 'product_116', 'product_78']"
order_965,ON-965-8285,2025-01-07,Delivered,9320.55,warehouse,warehouse_24,retailer_33,"['product_47', 'product_72', 'product_241', 'product_3', 'product_38']"
order_966,ON-966-8607,2024-11-19,Cancelled,4733.24,warehouse,warehouse_29,retailer_38,"['product_51', 'product_243', 'product_121']"
order_967,ON-967-5811,2024-06-23,Pending,7632.94,warehouse,warehouse_10,retailer_32,"['product_118', 'product_199', 'product_174']"
order_968,ON-968-8769,2024-02-23,Cancelled,5033.0,manufacturer,manufacturer_11,retailer_43,"['product_145', 'product_69', 'product_221']"
order_969,ON-969-8354,2023-07-30,Shipped,13065.01,warehouse,warehouse_29,retailer_44,"['product_221', 'product_121', 'product_234', 'product_77']"
order_970,ON-970-3103,2023-06-21,Delivered,13971.02,warehouse,warehouse_3,retailer_13,"['product_147', 'product_3', 'product_131', 'product_221', 'product_108']"
order_971,ON-971-4580,2023-10-25,Pending,22904.03,warehouse,warehouse_2,retailer_39,"['product_144', 'product_178', 'product_158', 'product_3', 'product_213']"
order_972,ON-972-5451,2024-12-02,Pending,16221.23,warehouse,warehouse_26,retailer_18,"['product_28', 'product_232', 'product_2', 'product_17']"
order_973,ON-973-9065,2024-10-24,Delivered,9368.16,manufacturer,manufacturer_6,retailer_38,"['product_233', 'product_116', 'product_58', 'product_51']"
order_974,ON-974-6084,2023-03-09,Cancelled,7064.52,warehouse,warehouse_2,retailer_11,"['product_47', 'product_240', 'product_151']"
order_975,ON-975-3840,2024-10-10,Shipped,10636.28,warehouse,warehouse_6,retailer_38,"['product_116', 'product_24', 'product_176']"
order_976,ON-976-6011,2023-12-03,Delivered,2116.88,warehouse,warehouse_32,retailer_16,"['product_156', 'product_164', 'product_175']"
order_977,ON-977-4150,2023-10-17,Delivered,17939.02,warehouse,warehouse_5,retailer_35,"['product_233', 'product_86', 'product_131', 'product_72', 'product_158']"
order_978,ON-978-4563,2024-07-07,Shipped,3940.8,manufacturer,manufacturer_18,retailer_27,['product_243']
order_979,ON-979-1275,2024-06-08,Shipped,3060.08,warehouse,warehouse_17,retailer_2,"['product_160', 'product_57', 'product_207']"
order_980,ON-980-9145,2024-05-26,Pending,3898.5,warehouse,warehouse_7,retailer_35,['product_202']
order_981,ON-981-3199,2023-04-14,Shipped,14297.27,warehouse,warehouse_14,retailer_16,"['product_233', 'product_249']"
order_982,ON-982-1819,2023-12-24,Shipped,1188.83,warehouse,warehouse_33,retailer_23,"['product_210', 'product_29']"
order_983,ON-983-7318,2023-11-16,Delivered,2451.54,manufacturer,manufacturer_1,retailer_44,['product_154']
order_984,ON-984-7752,2024-12-30,Cancelled,6112.82,warehouse,warehouse_18,retailer_44,"['product_12', 'product_186', 'product_189', 'product_195']"
order_985,ON-985-6914,2023-11-04,Pending,6748.88,warehouse,warehouse_32,retailer_29,"['product_77', 'product_164']"
order_986,ON-986-9917,2023-06-01,Cancelled,19383.29,manufacturer,manufacturer_4,retailer_21,"['product_101', 'product_20', 'product_207', 'product_246', 'product_218']"
order_987,ON-987-5828,2024-11-27,Delivered,7524.7,manufacturer,manufacturer_11,retailer_39,"['product_136', 'product_221', 'product_222', 'product_69', 'product_104']"
order_988,ON-988-8749,2023-09-11,Pending,10478.82,warehouse,warehouse_30,retailer_44,"['product_164', 'product_131', 'product_126']"
