id,shipmentID,shipDate,carrier,trackingNumber,orderID,shipperID
shipment_594,SHIP-594-4575,2025-01-14,FedEx,TRK-8670704,order_1458,warehouse_17
shipment_595,SHIP-595-9370,2023-09-26,USPS,TRK-1882997,order_896,warehouse_29
shipment_596,SHIP-596-1432,2024-02-24,UPS,TRK-5529334,order_818,warehouse_27
shipment_597,SHIP-597-8541,2024-12-18,DHL,TRK-5526101,order_333,manufacturer_12
shipment_598,SHIP-598-1144,2024-01-28,USPS,TRK-9291283,order_1465,warehouse_37
shipment_599,SHIP-599-9469,2025-02-03,USPS,TRK-6131745,order_1104,warehouse_13
shipment_600,SHIP-600-9786,2024-10-24,UPS,TRK-8079500,order_1478,warehouse_36
shipment_601,SHIP-601-7917,2025-01-12,UPS,TRK-5603024,order_212,warehouse_8
shipment_602,SHIP-602-3097,2024-09-12,USPS,TRK-8632137,order_294,warehouse_35
shipment_603,SHIP-603-5599,2025-02-07,FedEx,TRK-3171813,order_1284,manufacturer_15
shipment_604,SHIP-604-1448,2025-01-16,DHL,TRK-5467905,order_719,warehouse_19
shipment_605,SHIP-605-4896,2024-04-07,FedEx,TRK-7210846,order_936,manufacturer_6
shipment_606,SHIP-606-3599,2024-05-14,USPS,TRK-1990195,order_114,warehouse_34
shipment_607,SHIP-607-4546,2024-12-06,DHL,TRK-8055530,order_308,warehouse_17
shipment_608,SHIP-608-5698,2024-11-11,DHL,TRK-1591468,order_279,warehouse_27
shipment_609,SHIP-609-9335,2024-12-24,DHL,TRK-3952493,order_1317,warehouse_21
shipment_610,SHIP-610-5605,2024-12-21,FedEx,TRK-7347455,order_601,warehouse_14
shipment_611,SHIP-611-8815,2024-02-28,FedEx,TRK-6495466,order_769,manufacturer_1
shipment_612,SHIP-612-3213,2025-02-13,FedEx,TRK-6965428,order_539,warehouse_9
shipment_613,SHIP-613-4336,2024-06-23,DHL,TRK-3354030,order_1466,warehouse_37
shipment_614,SHIP-614-5075,2024-01-11,USPS,TRK-1087025,order_218,warehouse_29
shipment_615,SHIP-615-7223,2024-12-24,FedEx,TRK-1121541,order_605,warehouse_30
shipment_616,SHIP-616-9583,2025-02-16,FedEx,TRK-1949803,order_931,warehouse_13
shipment_617,SHIP-617-2828,2024-06-03,UPS,TRK-7191417,order_244,warehouse_9
shipment_618,SHIP-618-4795,2025-02-06,DHL,TRK-6187494,order_724,warehouse_37
shipment_619,SHIP-619-6632,2023-04-24,DHL,TRK-8897200,order_676,warehouse_32
shipment_620,SHIP-620-9670,2024-01-10,UPS,TRK-5701098,order_1048,manufacturer_12
shipment_621,SHIP-621-3162,2024-11-13,DHL,TRK-9659429,order_90,warehouse_33
shipment_622,SHIP-622-6951,2024-10-29,FedEx,TRK-9749251,order_394,manufacturer_3
shipment_623,SHIP-623-9542,2024-10-18,UPS,TRK-7175611,order_847,warehouse_31
shipment_624,SHIP-624-1580,2024-01-09,FedEx,TRK-2736600,order_66,warehouse_38
shipment_625,SHIP-625-9013,2024-08-06,FedEx,TRK-3112492,order_24,manufacturer_8
shipment_626,SHIP-626-4790,2025-02-16,USPS,TRK-4204581,order_99,warehouse_7
shipment_627,SHIP-627-4206,2025-02-11,FedEx,TRK-1324898,order_943,warehouse_26
shipment_628,SHIP-628-4343,2024-06-28,UPS,TRK-8851391,order_1206,manufacturer_10
shipment_629,SHIP-629-9119,2024-11-05,DHL,TRK-5789497,order_689,manufacturer_10
shipment_630,SHIP-630-9088,2024-08-04,UPS,TRK-4846917,order_1380,warehouse_28
shipment_631,SHIP-631-3980,2025-01-26,USPS,TRK-5262518,order_953,manufacturer_3
shipment_632,SHIP-632-7325,2024-09-03,UPS,TRK-5646108,order_1192,manufacturer_12
shipment_633,SHIP-633-2730,2023-08-20,UPS,TRK-6980340,order_623,warehouse_24
shipment_634,SHIP-634-7106,2024-09-17,USPS,TRK-9099841,order_64,warehouse_2
shipment_635,SHIP-635-5561,2025-01-01,USPS,TRK-3959248,order_351,warehouse_25
shipment_636,SHIP-636-3492,2025-01-31,UPS,TRK-3029409,order_941,warehouse_31
shipment_637,SHIP-637-3784,2024-12-25,USPS,TRK-9731416,order_394,manufacturer_3
shipment_638,SHIP-638-8130,2023-12-23,UPS,TRK-2160079,order_1335,warehouse_39
shipment_639,SHIP-639-9193,2024-05-07,UPS,TRK-1065467,order_1483,warehouse_33
shipment_640,SHIP-640-2752,2024-11-01,UPS,TRK-3602672,order_1057,warehouse_14
shipment_641,SHIP-641-9827,2024-09-08,FedEx,TRK-4970132,order_861,manufacturer_14
shipment_642,SHIP-642-1647,2024-09-30,UPS,TRK-4614759,order_402,manufacturer_16
shipment_643,SHIP-643-8014,2023-04-07,USPS,TRK-7977591,order_942,warehouse_10
shipment_644,SHIP-644-2135,2025-01-05,UPS,TRK-6473158,order_735,warehouse_20
shipment_645,SHIP-645-5673,2024-08-21,DHL,TRK-3508065,order_1214,warehouse_29
shipment_646,SHIP-646-3284,2025-01-04,UPS,TRK-4839102,order_788,warehouse_35
shipment_647,SHIP-647-4976,2024-09-06,FedEx,TRK-3745296,order_1171,warehouse_22
shipment_648,SHIP-648-7702,2023-10-17,DHL,TRK-9587468,order_42,manufacturer_2
shipment_649,SHIP-649-9250,2023-12-26,USPS,TRK-4964092,order_64,warehouse_2
shipment_650,SHIP-650-3766,2024-11-14,UPS,TRK-1068999,order_1416,manufacturer_15
shipment_651,SHIP-651-5976,2024-12-07,DHL,TRK-2928773,order_118,warehouse_30
shipment_652,SHIP-652-8291,2024-06-21,UPS,TRK-1093983,order_362,manufacturer_6
shipment_653,SHIP-653-6031,2024-09-26,DHL,TRK-7214608,order_1149,warehouse_5
shipment_654,SHIP-654-7250,2024-04-13,FedEx,TRK-2864317,order_573,manufacturer_16
shipment_655,SHIP-655-7180,2024-07-18,UPS,TRK-7983784,order_710,warehouse_9
shipment_656,SHIP-656-6421,2024-07-30,UPS,TRK-2469351,order_234,warehouse_4
shipment_657,SHIP-657-4108,2025-02-02,FedEx,TRK-2995420,order_294,warehouse_35
shipment_658,SHIP-658-6249,2025-02-13,USPS,TRK-8666321,order_56,manufacturer_7
shipment_659,SHIP-659-1032,2024-12-23,DHL,TRK-7793690,order_690,manufacturer_13
shipment_660,SHIP-660-3725,2024-03-25,FedEx,TRK-9084783,order_1293,manufacturer_11
shipment_661,SHIP-661-2670,2024-12-19,DHL,TRK-9717219,order_547,warehouse_24
shipment_662,SHIP-662-7793,2025-02-14,FedEx,TRK-6550232,order_1426,manufacturer_2
shipment_663,SHIP-663-8854,2023-06-15,DHL,TRK-5601284,order_176,warehouse_18
shipment_664,SHIP-664-5976,2023-12-18,UPS,TRK-3071959,order_1199,warehouse_4
shipment_665,SHIP-665-4219,2024-09-21,DHL,TRK-2746182,order_515,warehouse_20
shipment_666,SHIP-666-8755,2024-04-29,UPS,TRK-2119535,order_339,warehouse_27
shipment_667,SHIP-667-7893,2024-08-29,UPS,TRK-5361211,order_1088,warehouse_7
shipment_668,SHIP-668-2674,2025-02-08,USPS,TRK-9253767,order_383,manufacturer_2
shipment_669,SHIP-669-1847,2025-01-06,UPS,TRK-4579390,order_764,warehouse_19
shipment_670,SHIP-670-4670,2024-10-12,DHL,TRK-3579533,order_385,warehouse_3
shipment_671,SHIP-671-9738,2025-01-08,FedEx,TRK-6422015,order_1094,warehouse_9
shipment_672,SHIP-672-9289,2025-01-17,USPS,TRK-4382644,order_138,manufacturer_13
shipment_673,SHIP-673-2655,2025-01-14,USPS,TRK-7887408,order_913,warehouse_15
shipment_674,SHIP-674-2127,2024-10-10,USPS,TRK-3333009,order_1430,manufacturer_13
shipment_675,SHIP-675-8407,2023-12-21,USPS,TRK-5689987,order_1195,warehouse_7
shipment_676,SHIP-676-8800,2024-11-29,FedEx,TRK-9358392,order_98,warehouse_11
shipment_677,SHIP-677-4215,2024-01-26,UPS,TRK-2972882,order_46,warehouse_31
shipment_678,SHIP-678-5135,2024-09-13,UPS,TRK-5314455,order_875,warehouse_14
shipment_679,SHIP-679-8119,2024-08-14,UPS,TRK-8028440,order_678,manufacturer_6
shipment_680,SHIP-680-4475,2025-01-24,USPS,TRK-1095686,order_1498,warehouse_24
shipment_681,SHIP-681-8595,2024-02-18,DHL,TRK-9064102,order_560,warehouse_5
shipment_682,SHIP-682-9325,2024-06-28,UPS,TRK-8628830,order_1250,manufacturer_0
shipment_683,SHIP-683-1908,2024-02-27,UPS,TRK-2794842,order_1370,warehouse_17
shipment_684,SHIP-684-6094,2024-06-26,DHL,TRK-3726751,order_1250,manufacturer_0
shipment_685,SHIP-685-1276,2024-02-26,FedEx,TRK-8699402,order_1389,warehouse_10
shipment_686,SHIP-686-9239,2024-07-10,DHL,TRK-9982718,order_1069,warehouse_13
shipment_687,SHIP-687-8698,2024-12-27,USPS,TRK-7102004,order_1178,warehouse_21
shipment_688,SHIP-688-7226,2024-09-18,UPS,TRK-7109659,order_563,manufacturer_8
shipment_689,SHIP-689-1780,2025-02-11,DHL,TRK-4992814,order_469,warehouse_3
shipment_690,SHIP-690-2465,2025-02-12,USPS,TRK-1008802,order_943,warehouse_26
shipment_691,SHIP-691-9296,2024-12-14,FedEx,TRK-5774561,order_408,manufacturer_8
shipment_692,SHIP-692-9974,2024-11-08,DHL,TRK-2061344,order_614,manufacturer_1
shipment_693,SHIP-693-6773,2024-11-22,DHL,TRK-1742442,order_669,warehouse_20
shipment_694,SHIP-694-1017,2023-12-25,FedEx,TRK-6837453,order_781,warehouse_28
shipment_695,SHIP-695-4773,2024-12-25,DHL,TRK-5779447,order_78,manufacturer_8
shipment_696,SHIP-696-6306,2024-08-15,USPS,TRK-2182628,order_210,warehouse_20
shipment_697,SHIP-697-8832,2024-11-15,FedEx,TRK-9528426,order_975,warehouse_30
shipment_698,SHIP-698-1526,2024-12-26,UPS,TRK-3887637,order_449,manufacturer_9
shipment_699,SHIP-699-5345,2024-10-20,USPS,TRK-3918149,order_867,warehouse_1
shipment_700,SHIP-700-8461,2024-06-14,UPS,TRK-9348666,order_463,warehouse_0
shipment_701,SHIP-701-5465,2025-02-06,UPS,TRK-9915418,order_553,warehouse_36
shipment_702,SHIP-702-5773,2024-06-20,DHL,TRK-5326362,order_329,warehouse_20
shipment_703,SHIP-703-8555,2024-11-28,DHL,TRK-9350763,order_1173,manufacturer_18
shipment_704,SHIP-704-6411,2025-01-31,FedEx,TRK-7722212,order_1474,warehouse_24
shipment_705,SHIP-705-3829,2024-11-12,USPS,TRK-3644559,order_300,warehouse_4
shipment_706,SHIP-706-2499,2025-02-04,FedEx,TRK-3027502,order_1355,warehouse_25
shipment_707,SHIP-707-9126,2024-10-06,FedEx,TRK-3356141,order_610,warehouse_24
shipment_708,SHIP-708-6322,2024-03-29,DHL,TRK-4611360,order_991,warehouse_24
shipment_709,SHIP-709-5780,2024-08-15,FedEx,TRK-8471912,order_889,warehouse_0
shipment_710,SHIP-710-7510,2025-02-14,USPS,TRK-5091526,order_524,warehouse_29
shipment_711,SHIP-711-2217,2024-10-14,UPS,TRK-8941483,order_1380,warehouse_28
shipment_712,SHIP-712-1735,2024-12-15,FedEx,TRK-8891847,order_381,manufacturer_16
shipment_713,SHIP-713-8849,2024-07-16,DHL,TRK-6916450,order_647,manufacturer_13
shipment_714,SHIP-714-1577,2024-07-26,USPS,TRK-1877896,order_195,warehouse_16
shipment_715,SHIP-715-9620,2025-02-13,FedEx,TRK-7012051,order_279,warehouse_27
shipment_716,SHIP-716-5849,2024-11-01,DHL,TRK-1579644,order_655,warehouse_1
shipment_717,SHIP-717-2659,2024-11-09,FedEx,TRK-3430128,order_1152,warehouse_29
shipment_718,SHIP-718-8424,2023-08-09,USPS,TRK-4817888,order_825,warehouse_1
shipment_719,SHIP-719-7324,2024-06-10,FedEx,TRK-2814132,order_1155,warehouse_31
shipment_720,SHIP-720-6282,2024-08-15,DHL,TRK-8205390,order_62,warehouse_23
shipment_721,SHIP-721-7473,2024-10-25,DHL,TRK-8719209,order_1361,warehouse_12
shipment_722,SHIP-722-7696,2024-10-23,DHL,TRK-8000740,order_828,manufacturer_11
shipment_723,SHIP-723-2037,2024-12-25,USPS,TRK-7629079,order_1191,warehouse_23
shipment_724,SHIP-724-5981,2024-08-26,USPS,TRK-9266983,order_964,warehouse_20
shipment_725,SHIP-725-9287,2024-12-25,DHL,TRK-5892867,order_642,warehouse_16
shipment_726,SHIP-726-1176,2024-06-04,DHL,TRK-9034976,order_168,manufacturer_9
shipment_727,SHIP-727-5570,2024-12-19,FedEx,TRK-2001043,order_1181,warehouse_16
shipment_728,SHIP-728-6250,2025-02-08,FedEx,TRK-5225712,order_1286,warehouse_19
shipment_729,SHIP-729-8966,2023-12-20,DHL,TRK-3310658,order_569,manufacturer_4
shipment_730,SHIP-730-4012,2025-01-06,FedEx,TRK-4390512,order_854,warehouse_27
shipment_731,SHIP-731-3782,2024-11-26,FedEx,TRK-4869147,order_313,warehouse_3
shipment_732,SHIP-732-6844,2024-09-08,FedEx,TRK-7846880,order_457,manufacturer_19
shipment_733,SHIP-733-4361,2024-12-12,FedEx,TRK-3757734,order_406,manufacturer_5
shipment_734,SHIP-734-1356,2023-12-01,DHL,TRK-8026565,order_391,warehouse_5
shipment_735,SHIP-735-4592,2025-02-13,DHL,TRK-2477705,order_84,warehouse_11
shipment_736,SHIP-736-1597,2024-07-06,UPS,TRK-6888910,order_776,warehouse_36
shipment_737,SHIP-737-8699,2024-12-27,UPS,TRK-6924176,order_1020,manufacturer_17
shipment_738,SHIP-738-5139,2025-01-27,UPS,TRK-5447421,order_501,warehouse_34
shipment_739,SHIP-739-2738,2024-12-25,FedEx,TRK-3285343,order_151,warehouse_37
shipment_740,SHIP-740-4092,2025-01-30,FedEx,TRK-4331605,order_972,manufacturer_12
shipment_741,SHIP-741-8270,2024-11-25,USPS,TRK-5769536,order_1023,warehouse_26
shipment_742,SHIP-742-1744,2024-09-05,USPS,TRK-3850555,order_1087,warehouse_16
shipment_743,SHIP-743-4896,2024-12-23,USPS,TRK-8796950,order_417,manufacturer_9
shipment_744,SHIP-744-3439,2024-12-09,DHL,TRK-6072603,order_913,warehouse_15
shipment_745,SHIP-745-7863,2024-12-14,USPS,TRK-9949404,order_1023,warehouse_26
shipment_746,SHIP-746-6188,2025-01-05,UPS,TRK-5797271,order_959,warehouse_22
shipment_747,SHIP-747-3604,2024-04-04,DHL,TRK-8115254,order_1395,manufacturer_15
shipment_748,SHIP-748-9475,2024-09-24,USPS,TRK-7257877,order_910,warehouse_26
shipment_749,SHIP-749-6175,2024-05-27,USPS,TRK-6746249,order_152,warehouse_35
shipment_750,SHIP-750-6372,2023-09-02,UPS,TRK-3853062,order_985,warehouse_31
shipment_751,SHIP-751-9699,2024-04-15,USPS,TRK-2364803,order_1022,warehouse_10
shipment_752,SHIP-752-5292,2025-02-15,DHL,TRK-9730914,order_699,warehouse_18
shipment_753,SHIP-753-9706,2023-12-14,FedEx,TRK-9319611,order_421,warehouse_4
shipment_754,SHIP-754-4025,2024-12-25,FedEx,TRK-5461268,order_1286,warehouse_19
shipment_755,SHIP-755-7060,2025-02-14,UPS,TRK-6388607,order_552,warehouse_8
shipment_756,SHIP-756-2512,2025-01-13,UPS,TRK-3087137,order_608,warehouse_5
shipment_757,SHIP-757-3208,2023-12-03,USPS,TRK-1968101,order_988,warehouse_28
shipment_758,SHIP-758-3650,2023-11-25,UPS,TRK-9213092,order_1395,manufacturer_15
shipment_759,SHIP-759-9752,2024-11-18,FedEx,TRK-6574543,order_1324,warehouse_37
shipment_760,SHIP-760-7906,2024-12-08,UPS,TRK-9460238,order_346,warehouse_36
shipment_761,SHIP-761-4168,2024-08-10,FedEx,TRK-3851833,order_967,manufacturer_5
shipment_762,SHIP-762-7924,2024-11-30,USPS,TRK-2303949,order_602,warehouse_13
shipment_763,SHIP-763-5820,2024-08-12,FedEx,TRK-3665397,order_1227,manufacturer_18
shipment_764,SHIP-764-1425,2024-07-17,USPS,TRK-4883652,order_1295,warehouse_9
shipment_765,SHIP-765-4889,2024-04-26,DHL,TRK-8650556,order_1420,warehouse_23
shipment_766,SHIP-766-5575,2024-06-27,UPS,TRK-4346221,order_1069,warehouse_13
shipment_767,SHIP-767-1865,2023-10-17,USPS,TRK-7196119,order_566,warehouse_7
shipment_768,SHIP-768-5510,2024-08-22,UPS,TRK-9101015,order_1014,warehouse_19
shipment_769,SHIP-769-2798,2024-06-10,UPS,TRK-9419258,order_17,warehouse_25
shipment_770,SHIP-770-4187,2025-02-13,DHL,TRK-4010516,order_460,warehouse_13
shipment_771,SHIP-771-8817,2024-04-23,UPS,TRK-4967139,order_472,manufacturer_18
shipment_772,SHIP-772-9334,2023-11-14,FedEx,TRK-6035854,order_895,warehouse_30
shipment_773,SHIP-773-9226,2024-12-26,FedEx,TRK-2600738,order_842,warehouse_18
shipment_774,SHIP-774-5726,2025-01-09,USPS,TRK-2774256,order_810,manufacturer_5
shipment_775,SHIP-775-4111,2024-11-24,UPS,TRK-6499578,order_1030,warehouse_8
shipment_776,SHIP-776-9674,2024-06-18,FedEx,TRK-6716895,order_53,warehouse_18
shipment_777,SHIP-777-7492,2024-03-20,FedEx,TRK-8480893,order_1078,manufacturer_7
shipment_778,SHIP-778-8652,2024-10-13,FedEx,TRK-3751040,order_1308,warehouse_16
shipment_779,SHIP-779-7387,2024-01-28,DHL,TRK-9130028,order_1482,warehouse_32
shipment_780,SHIP-780-5194,2024-12-25,DHL,TRK-9742153,order_496,warehouse_36
shipment_781,SHIP-781-5988,2024-10-06,UPS,TRK-6981705,order_101,manufacturer_10
shipment_782,SHIP-782-5135,2025-01-27,USPS,TRK-6073393,order_742,warehouse_23
shipment_783,SHIP-783-8812,2024-12-06,DHL,TRK-5506900,order_518,warehouse_15
shipment_784,SHIP-784-8157,2025-01-26,FedEx,TRK-9550603,order_929,manufacturer_16
shipment_785,SHIP-785-8067,2024-12-28,FedEx,TRK-7587539,order_330,warehouse_17
shipment_786,SHIP-786-3661,2025-01-05,DHL,TRK-9555045,order_259,warehouse_28
shipment_787,SHIP-787-8498,2024-09-22,DHL,TRK-4431149,order_1238,manufacturer_3
shipment_788,SHIP-788-6221,2025-02-14,FedEx,TRK-1998779,order_818,warehouse_27
shipment_789,SHIP-789-1934,2024-01-31,FedEx,TRK-5140505,order_1101,warehouse_18
shipment_790,SHIP-790-2113,2025-01-03,UPS,TRK-7519803,order_1243,warehouse_22
shipment_791,SHIP-791-6237,2024-12-24,DHL,TRK-8014981,order_720,warehouse_20
shipment_792,SHIP-792-8050,2023-09-27,USPS,TRK-7685959,order_1084,warehouse_37
shipment_793,SHIP-793-3687,2025-01-25,DHL,TRK-2610999,order_47,manufacturer_2
shipment_794,SHIP-794-9689,2025-02-02,FedEx,TRK-2521945,order_379,warehouse_24
shipment_795,SHIP-795-1893,2024-09-15,DHL,TRK-9334835,order_444,manufacturer_11
shipment_796,SHIP-796-8050,2024-10-15,USPS,TRK-8665525,order_40,warehouse_36
shipment_797,SHIP-797-8783,2025-02-06,FedEx,TRK-8724626,order_757,warehouse_8
shipment_798,SHIP-798-8550,2024-12-12,UPS,TRK-7285291,order_1338,warehouse_2
shipment_799,SHIP-799-4902,2024-07-21,UPS,TRK-7145714,order_549,warehouse_19
shipment_800,SHIP-800-8872,2025-01-18,USPS,TRK-4651482,order_311,warehouse_36
shipment_801,SHIP-801-3346,2024-12-27,USPS,TRK-1865059,order_459,warehouse_28
shipment_802,SHIP-802-5147,2024-11-24,USPS,TRK-7360466,order_1204,warehouse_5
shipment_803,SHIP-803-4800,2024-04-30,FedEx,TRK-7060159,order_734,warehouse_12
shipment_804,SHIP-804-8456,2024-07-02,FedEx,TRK-7605331,order_496,warehouse_36
shipment_805,SHIP-805-7144,2024-09-03,USPS,TRK-2750803,order_1017,warehouse_27
shipment_806,SHIP-806-2476,2024-04-09,DHL,TRK-4867055,order_1455,warehouse_16
shipment_807,SHIP-807-8868,2024-09-12,UPS,TRK-5615888,order_528,manufacturer_7
shipment_808,SHIP-808-9624,2024-04-27,FedEx,TRK-6818822,order_373,warehouse_37
shipment_809,SHIP-809-4257,2024-10-21,FedEx,TRK-8017843,order_1277,warehouse_22
shipment_810,SHIP-810-8455,2024-07-04,FedEx,TRK-6561277,order_1463,warehouse_35
shipment_811,SHIP-811-2680,2024-10-19,USPS,TRK-6116314,order_1225,warehouse_21
shipment_812,SHIP-812-1198,2024-07-24,USPS,TRK-9573780,order_866,warehouse_39
shipment_813,SHIP-813-2267,2024-11-25,DHL,TRK-7465962,order_497,warehouse_35
shipment_814,SHIP-814-7334,2023-11-07,FedEx,TRK-5592283,order_983,warehouse_31
shipment_815,SHIP-815-1408,2024-07-10,USPS,TRK-8565048,order_871,warehouse_13
shipment_816,SHIP-816-4893,2025-02-10,FedEx,TRK-3525336,order_699,warehouse_18
shipment_817,SHIP-817-3308,2024-11-13,DHL,TRK-6961156,order_1330,warehouse_25
shipment_818,SHIP-818-4318,2025-01-30,FedEx,TRK-8971762,order_226,warehouse_11
shipment_819,SHIP-819-7019,2024-05-20,DHL,TRK-7289054,order_1160,warehouse_26
shipment_820,SHIP-820-2798,2024-10-20,USPS,TRK-3549887,order_296,manufacturer_15
shipment_821,SHIP-821-6312,2025-01-30,USPS,TRK-2895682,order_996,manufacturer_16
shipment_822,SHIP-822-8207,2025-02-02,DHL,TRK-7458238,order_391,warehouse_5
shipment_823,SHIP-823-4033,2024-12-05,FedEx,TRK-2544479,order_34,warehouse_6
shipment_824,SHIP-824-5134,2024-05-23,USPS,TRK-9277590,order_872,manufacturer_4
shipment_825,SHIP-825-5621,2023-09-30,DHL,TRK-2872565,order_1031,warehouse_5
shipment_826,SHIP-826-2230,2024-06-17,UPS,TRK-9891508,order_957,manufacturer_14
shipment_827,SHIP-827-8682,2025-02-13,USPS,TRK-8534474,order_1397,manufacturer_18
shipment_828,SHIP-828-4003,2024-11-18,FedEx,TRK-9295868,order_1165,manufacturer_4
shipment_829,SHIP-829-8856,2024-12-16,USPS,TRK-3391159,order_87,warehouse_22
shipment_830,SHIP-830-1201,2024-11-26,UPS,TRK-9715184,order_92,warehouse_0
shipment_831,SHIP-831-6204,2024-08-22,DHL,TRK-2540890,order_1168,manufacturer_12
shipment_832,SHIP-832-5498,2024-11-12,FedEx,TRK-5483320,order_1346,warehouse_38
shipment_833,SHIP-833-5332,2025-01-11,FedEx,TRK-8570420,order_687,manufacturer_19
shipment_834,SHIP-834-5856,2024-08-22,FedEx,TRK-9346571,order_1078,manufacturer_7
shipment_835,SHIP-835-4798,2025-01-07,FedEx,TRK-1884335,order_1154,warehouse_2
shipment_836,SHIP-836-7123,2024-01-27,USPS,TRK-8594899,order_380,warehouse_36
shipment_837,SHIP-837-6158,2023-08-08,DHL,TRK-7074103,order_710,warehouse_9
shipment_838,SHIP-838-7945,2023-05-25,USPS,TRK-4656470,order_956,warehouse_14
shipment_839,SHIP-839-4269,2025-01-15,FedEx,TRK-9802138,order_713,manufacturer_0
shipment_840,SHIP-840-2164,2024-09-08,USPS,TRK-2778512,order_120,warehouse_19
shipment_841,SHIP-841-4573,2024-10-28,USPS,TRK-7607549,order_1336,warehouse_29
shipment_842,SHIP-842-5122,2025-01-16,UPS,TRK-8254044,order_805,warehouse_3
shipment_843,SHIP-843-2763,2024-12-15,DHL,TRK-5204879,order_1217,warehouse_4
shipment_844,SHIP-844-4849,2024-12-25,USPS,TRK-1426922,order_299,warehouse_20
shipment_845,SHIP-845-4119,2024-12-04,FedEx,TRK-8080359,order_539,warehouse_9
shipment_846,SHIP-846-4676,2025-01-19,DHL,TRK-7331749,order_727,warehouse_13
shipment_847,SHIP-847-1868,2025-01-19,UPS,TRK-6032864,order_982,warehouse_0
shipment_848,SHIP-848-9252,2024-06-10,USPS,TRK-8263771,order_1171,warehouse_22
shipment_849,SHIP-849-3427,2024-12-19,FedEx,TRK-3556029,order_165,warehouse_5
shipment_850,SHIP-850-6217,2024-01-30,USPS,TRK-1560621,order_640,manufacturer_18
shipment_851,SHIP-851-3116,2024-12-17,FedEx,TRK-2331870,order_1009,warehouse_19
shipment_852,SHIP-852-3576,2024-09-24,FedEx,TRK-1975302,order_417,manufacturer_9
shipment_853,SHIP-853-3872,2024-11-23,FedEx,TRK-7463109,order_750,warehouse_26
shipment_854,SHIP-854-9727,2023-08-09,USPS,TRK-8223221,order_1454,warehouse_13
shipment_855,SHIP-855-7760,2025-02-16,UPS,TRK-1279396,order_589,manufacturer_13
shipment_856,SHIP-856-3982,2024-12-04,USPS,TRK-7321221,order_294,warehouse_35
shipment_857,SHIP-857-3083,2024-09-08,UPS,TRK-9098987,order_769,manufacturer_1
shipment_858,SHIP-858-1344,2024-03-13,USPS,TRK-3356134,order_1037,manufacturer_7
shipment_859,SHIP-859-9671,2024-12-12,UPS,TRK-7485633,order_934,warehouse_18
shipment_860,SHIP-860-8680,2023-11-07,USPS,TRK-9870604,order_114,warehouse_34
shipment_861,SHIP-861-8335,2024-11-24,UPS,TRK-7487130,order_767,warehouse_25
shipment_862,SHIP-862-4135,2024-04-19,FedEx,TRK-9372006,order_96,warehouse_6
shipment_863,SHIP-863-6640,2024-04-14,FedEx,TRK-5943731,order_1349,warehouse_0
shipment_864,SHIP-864-8029,2024-03-18,DHL,TRK-3448602,order_1063,warehouse_12
shipment_865,SHIP-865-8420,2025-01-17,FedEx,TRK-7890053,order_636,warehouse_23
shipment_866,SHIP-866-6220,2024-12-06,DHL,TRK-5761279,order_1330,warehouse_25
shipment_867,SHIP-867-5076,2024-01-21,UPS,TRK-7092358,order_221,manufacturer_15
shipment_868,SHIP-868-5353,2025-01-27,UPS,TRK-7720356,order_302,manufacturer_3
shipment_869,SHIP-869-2047,2023-09-18,UPS,TRK-2842609,order_1211,manufacturer_7
shipment_870,SHIP-870-6707,2024-09-01,UPS,TRK-5137921,order_1141,warehouse_33
shipment_871,SHIP-871-3455,2024-05-25,USPS,TRK-2236708,order_1286,warehouse_19
shipment_872,SHIP-872-4172,2024-07-02,FedEx,TRK-1977947,order_586,manufacturer_3
shipment_873,SHIP-873-7650,2024-11-04,FedEx,TRK-4947457,order_1304,warehouse_24
shipment_874,SHIP-874-7076,2024-12-01,DHL,TRK-5201578,order_900,warehouse_22
shipment_875,SHIP-875-9761,2025-01-02,USPS,TRK-9364123,order_756,warehouse_29
shipment_876,SHIP-876-6720,2024-11-20,UPS,TRK-2798642,order_874,warehouse_27
shipment_877,SHIP-877-2613,2025-01-26,DHL,TRK-2003736,order_881,warehouse_22
shipment_878,SHIP-878-8590,2024-06-24,DHL,TRK-8938834,order_1111,warehouse_31
shipment_879,SHIP-879-7384,2025-01-09,UPS,TRK-3967711,order_854,warehouse_27
shipment_880,SHIP-880-9189,2024-05-07,USPS,TRK-8703549,order_415,manufacturer_4
shipment_881,SHIP-881-7752,2024-07-30,UPS,TRK-7843157,order_395,manufacturer_6
shipment_882,SHIP-882-5149,2025-01-24,USPS,TRK-2357636,order_1075,manufacturer_13
shipment_883,SHIP-883-6552,2023-11-17,DHL,TRK-4312181,order_520,warehouse_31
shipment_884,SHIP-884-2078,2024-07-04,UPS,TRK-9905961,order_1044,manufacturer_3
shipment_885,SHIP-885-5713,2024-11-10,FedEx,TRK-4198554,order_953,manufacturer_3
shipment_886,SHIP-886-1711,2024-03-17,DHL,TRK-3510876,order_543,warehouse_14
shipment_887,SHIP-887-6232,2024-07-31,UPS,TRK-5318629,order_33,warehouse_23
shipment_888,SHIP-888-2024,2024-10-31,DHL,TRK-8609700,order_1411,manufacturer_7
shipment_889,SHIP-889-8889,2024-08-12,DHL,TRK-5005505,order_232,warehouse_15
shipment_890,SHIP-890-8771,2025-01-29,FedEx,TRK-3050347,order_934,warehouse_18
