id,policyNumber,policyType,startDate,endDate,premiumAmount,status,policyHolderID,insurerID,underwriterID,coverageIDs,agentID
policy_600,PN-1968-600,Auto,2023-10-28,2024-02-26,1219.18,Lapsed,holder_318,insurer_6,underwriter_9,"['coverage_10', 'coverage_6']",agent_7
policy_601,PN-9127-601,Condo,2023-12-04,2024-04-30,1335.92,Lapsed,holder_297,insurer_8,underwriter_10,['coverage_1'],agent_11
policy_602,PN-8834-602,Home,2024-07-02,2025-03-10,1212.96,Expired,holder_475,insurer_5,underwriter_10,['coverage_2'],agent_8
policy_603,PN-2379-603,Renter,2024-12-13,2025-10-25,1540.34,Lapsed,holder_193,insurer_3,underwriter_13,"['coverage_6', 'coverage_10', 'coverage_9']",agent_0
policy_604,PN-3027-604,Renter,2023-09-12,2025-05-20,587.95,Expired,holder_214,insurer_3,underwriter_12,"['coverage_0', 'coverage_11', 'coverage_7']",agent_14
policy_605,PN-8435-605,Auto,2024-06-12,2024-11-05,495.94,Cancelled,holder_373,insurer_2,underwriter_15,"['coverage_4', 'coverage_1', 'coverage_12']",agent_19
policy_606,PN-5289-606,Renter,2023-12-28,2026-01-21,1226.63,Cancelled,holder_130,insurer_3,underwriter_12,"['coverage_8', 'coverage_2']",agent_3
policy_607,PN-5157-607,Umbrella,2024-09-20,2027-07-31,459.88,Lapsed,holder_6,insurer_0,underwriter_13,"['coverage_10', 'coverage_5', 'coverage_6']",agent_9
policy_608,PN-9765-608,Landlord,2022-05-12,2024-07-08,446.53,Lapsed,holder_508,insurer_7,underwriter_13,"['coverage_3', 'coverage_1', 'coverage_7', 'coverage_0']",agent_0
policy_609,PN-2183-609,Auto,2025-02-13,2026-04-10,834.86,Active,holder_559,insurer_7,underwriter_14,"['coverage_5', 'coverage_13', 'coverage_1', 'coverage_9']",agent_1
policy_610,PN-3074-610,Umbrella,2023-07-13,2025-05-14,699.67,Active,holder_221,insurer_1,underwriter_7,"['coverage_14', 'coverage_3', 'coverage_12', 'coverage_13']",agent_2
policy_611,PN-8638-611,Landlord,2024-11-10,2025-05-15,1955.19,Expired,holder_241,insurer_9,underwriter_0,"['coverage_1', 'coverage_0', 'coverage_11']",agent_16
policy_612,PN-9178-612,Landlord,2023-02-23,2024-12-04,1730.69,Cancelled,holder_411,insurer_1,underwriter_10,['coverage_6'],agent_7
policy_613,PN-5928-613,Umbrella,2022-07-31,2024-03-27,1156.49,Lapsed,holder_330,insurer_7,underwriter_18,"['coverage_8', 'coverage_1', 'coverage_11']",agent_11
policy_614,PN-5730-614,Auto,2023-04-16,2023-05-19,1313.91,Expired,holder_392,insurer_3,underwriter_2,"['coverage_14', 'coverage_13', 'coverage_7']",agent_1
policy_615,PN-5289-615,Renter,2024-05-11,2026-09-27,1910.52,Expired,holder_494,insurer_5,underwriter_1,"['coverage_13', 'coverage_5']",agent_12
policy_616,PN-3803-616,Umbrella,2023-07-23,2025-07-25,1469.53,Cancelled,holder_416,insurer_5,underwriter_19,"['coverage_9', 'coverage_6', 'coverage_0']",agent_11
policy_617,PN-7992-617,Auto,2023-05-17,2025-02-26,1508.17,Active,holder_206,insurer_0,underwriter_18,"['coverage_8', 'coverage_3', 'coverage_10']",agent_17
policy_618,PN-2527-618,Renter,2025-01-09,2027-10-28,1133.4,Lapsed,holder_356,insurer_3,underwriter_14,"['coverage_9', 'coverage_12']",agent_10
policy_619,PN-1626-619,Home,2024-08-07,2025-05-19,383.97,Expired,holder_247,insurer_9,underwriter_15,"['coverage_1', 'coverage_12', 'coverage_13']",agent_9
policy_620,PN-1134-620,Auto,2022-07-19,2023-04-15,626.54,Cancelled,holder_368,insurer_0,underwriter_6,"['coverage_5', 'coverage_1', 'coverage_7']",agent_9
policy_621,PN-9913-621,Renter,2022-03-02,2024-10-20,1987.19,Expired,holder_360,insurer_4,underwriter_7,['coverage_14'],agent_13
policy_622,PN-1151-622,Landlord,2023-03-07,2024-12-07,681.03,Cancelled,holder_493,insurer_5,underwriter_14,['coverage_1'],agent_15
policy_623,PN-2743-623,Home,2022-05-13,2023-06-15,353.07,Expired,holder_144,insurer_4,underwriter_1,"['coverage_8', 'coverage_12']",agent_15
policy_624,PN-5923-624,Condo,2024-11-08,2025-05-31,1961.02,Expired,holder_394,insurer_1,underwriter_6,"['coverage_2', 'coverage_14']",agent_18
policy_625,PN-1485-625,Renter,2022-04-19,2025-04-06,1768.21,Active,holder_231,insurer_8,underwriter_2,"['coverage_0', 'coverage_1', 'coverage_3']",agent_3
policy_626,PN-1266-626,Landlord,2024-08-23,2025-02-03,1566.51,Cancelled,holder_426,insurer_3,underwriter_3,"['coverage_9', 'coverage_4', 'coverage_1', 'coverage_6']",agent_13
policy_627,PN-6764-627,Condo,2023-04-17,2025-04-28,840.84,Cancelled,holder_575,insurer_8,underwriter_11,['coverage_10'],agent_16
policy_628,PN-4210-628,Landlord,2023-03-02,2025-11-10,843.13,Expired,holder_118,insurer_0,underwriter_19,"['coverage_0', 'coverage_10', 'coverage_13']",agent_2
policy_629,PN-8054-629,Renter,2022-02-18,2023-10-05,1531.15,Lapsed,holder_146,insurer_4,underwriter_12,"['coverage_12', 'coverage_2', 'coverage_0']",agent_16
policy_630,PN-7121-630,Home,2023-08-31,2024-05-09,495.8,Expired,holder_248,insurer_0,underwriter_14,"['coverage_4', 'coverage_2', 'coverage_0']",agent_5
policy_631,PN-3185-631,Umbrella,2022-03-11,2022-11-30,1568.25,Cancelled,holder_422,insurer_1,underwriter_4,"['coverage_8', 'coverage_2', 'coverage_14']",agent_10
policy_632,PN-3159-632,Auto,2024-11-20,2026-12-20,377.42,Lapsed,holder_428,insurer_4,underwriter_16,"['coverage_1', 'coverage_0', 'coverage_2', 'coverage_5']",agent_9
policy_633,PN-2217-633,Auto,2023-07-14,2026-05-04,1323.21,Active,holder_109,insurer_5,underwriter_12,"['coverage_9', 'coverage_3', 'coverage_5', 'coverage_0']",agent_4
policy_634,PN-2630-634,Umbrella,2023-03-28,2023-05-12,629.16,Expired,holder_304,insurer_4,underwriter_16,"['coverage_4', 'coverage_11', 'coverage_12', 'coverage_10']",agent_6
policy_635,PN-9495-635,Umbrella,2022-04-28,2024-03-24,1582.25,Expired,holder_202,insurer_6,underwriter_14,"['coverage_1', 'coverage_8']",agent_3
policy_636,PN-6370-636,Auto,2024-11-28,2025-09-22,1748.59,Expired,holder_386,insurer_4,underwriter_17,"['coverage_11', 'coverage_5', 'coverage_6', 'coverage_8']",agent_7
policy_637,PN-9130-637,Auto,2023-09-07,2024-11-21,1365.19,Expired,holder_108,insurer_1,underwriter_4,"['coverage_7', 'coverage_9']",agent_15
policy_638,PN-6070-638,Landlord,2023-08-23,2025-09-16,1641.01,Active,holder_81,insurer_3,underwriter_6,['coverage_6'],agent_15
policy_639,PN-3311-639,Renter,2023-09-20,2025-04-12,824.86,Active,holder_70,insurer_4,underwriter_14,"['coverage_3', 'coverage_13', 'coverage_0', 'coverage_4']",agent_3
policy_640,PN-8721-640,Umbrella,2023-09-10,2024-01-12,1208.11,Expired,holder_326,insurer_4,underwriter_5,"['coverage_9', 'coverage_8', 'coverage_10']",agent_4
policy_641,PN-1753-641,Condo,2023-01-28,2025-04-05,1839.44,Active,holder_499,insurer_9,underwriter_2,"['coverage_1', 'coverage_0']",agent_13
policy_642,PN-1780-642,Landlord,2024-07-12,2026-12-01,1426.65,Active,holder_533,insurer_0,underwriter_19,"['coverage_6', 'coverage_1']",agent_15
policy_643,PN-1753-643,Home,2025-01-10,2027-01-30,1003.68,Cancelled,holder_98,insurer_6,underwriter_12,['coverage_14'],agent_2
policy_644,PN-1083-644,Renter,2024-07-28,2025-08-08,403.97,Lapsed,holder_273,insurer_5,underwriter_6,"['coverage_5', 'coverage_0', 'coverage_7']",agent_16
policy_645,PN-9529-645,Condo,2024-09-27,2025-01-13,1940.7,Active,holder_357,insurer_8,underwriter_17,"['coverage_0', 'coverage_6', 'coverage_1']",agent_16
policy_646,PN-3161-646,Landlord,2022-02-20,2022-05-15,1970.61,Cancelled,holder_411,insurer_1,underwriter_14,"['coverage_2', 'coverage_13', 'coverage_4', 'coverage_10']",agent_14
policy_647,PN-9350-647,Umbrella,2023-10-11,2025-09-18,1574.78,Lapsed,holder_322,insurer_3,underwriter_7,"['coverage_2', 'coverage_4', 'coverage_7', 'coverage_12']",agent_18
policy_648,PN-4902-648,Renter,2023-04-11,2026-04-08,530.35,Active,holder_568,insurer_6,underwriter_16,"['coverage_9', 'coverage_2', 'coverage_12', 'coverage_11']",agent_18
policy_649,PN-5676-649,Condo,2022-05-07,2024-03-06,1453.62,Expired,holder_200,insurer_2,underwriter_4,['coverage_6'],agent_4
policy_650,PN-7110-650,Condo,2022-12-22,2023-03-29,476.1,Active,holder_16,insurer_5,underwriter_1,"['coverage_6', 'coverage_10']",agent_17
policy_651,PN-7270-651,Renter,2023-09-29,2025-02-01,1203.96,Active,holder_21,insurer_0,underwriter_8,"['coverage_10', 'coverage_0']",agent_18
policy_652,PN-5884-652,Landlord,2024-01-21,2024-07-14,435.09,Active,holder_536,insurer_4,underwriter_5,"['coverage_5', 'coverage_11', 'coverage_1']",agent_13
policy_653,PN-1972-653,Auto,2024-07-17,2027-06-12,1320.99,Expired,holder_1,insurer_8,underwriter_3,"['coverage_2', 'coverage_1']",agent_3
policy_654,PN-6927-654,Umbrella,2023-05-17,2025-11-11,1013.26,Active,holder_403,insurer_3,underwriter_0,['coverage_5'],agent_15
policy_655,PN-9573-655,Umbrella,2023-08-11,2025-06-11,954.65,Expired,holder_245,insurer_2,underwriter_19,"['coverage_13', 'coverage_10']",agent_9
policy_656,PN-3356-656,Renter,2025-02-15,2027-08-06,609.44,Active,holder_504,insurer_9,underwriter_18,"['coverage_1', 'coverage_7', 'coverage_13']",agent_11
policy_657,PN-8753-657,Auto,2023-11-27,2026-09-05,1325.61,Expired,holder_146,insurer_4,underwriter_10,['coverage_8'],agent_2
policy_658,PN-4180-658,Auto,2023-08-29,2024-07-15,425.61,Lapsed,holder_104,insurer_0,underwriter_5,"['coverage_4', 'coverage_9']",agent_6
policy_659,PN-1735-659,Landlord,2023-11-30,2025-12-24,223.12,Lapsed,holder_9,insurer_5,underwriter_1,"['coverage_4', 'coverage_1', 'coverage_6']",agent_2
policy_660,PN-9156-660,Condo,2023-11-06,2025-12-12,385.92,Active,holder_586,insurer_9,underwriter_18,"['coverage_9', 'coverage_3']",agent_15
policy_661,PN-9686-661,Home,2024-01-08,2026-07-15,1342.28,Active,holder_524,insurer_9,underwriter_0,"['coverage_3', 'coverage_7', 'coverage_8']",agent_18
policy_662,PN-4744-662,Auto,2023-10-02,2025-12-25,738.11,Expired,holder_9,insurer_0,underwriter_0,['coverage_9'],agent_10
policy_663,PN-1678-663,Landlord,2022-11-18,2024-04-19,1152.57,Lapsed,holder_222,insurer_2,underwriter_2,"['coverage_4', 'coverage_10']",agent_6
policy_664,PN-1592-664,Renter,2024-02-06,2025-04-08,1312.89,Lapsed,holder_525,insurer_3,underwriter_1,"['coverage_0', 'coverage_13', 'coverage_9']",agent_13
policy_665,PN-5555-665,Auto,2023-11-14,2026-03-16,1623.55,Cancelled,holder_552,insurer_2,underwriter_7,"['coverage_7', 'coverage_10', 'coverage_5']",agent_14
policy_666,PN-8752-666,Auto,2022-04-12,2024-12-09,683.05,Lapsed,holder_503,insurer_9,underwriter_16,['coverage_0'],agent_15
policy_667,PN-8966-667,Umbrella,2023-07-25,2024-11-26,819.28,Lapsed,holder_283,insurer_2,underwriter_12,"['coverage_4', 'coverage_5']",agent_11
policy_668,PN-7358-668,Home,2022-02-21,2023-02-04,1574.21,Cancelled,holder_459,insurer_3,underwriter_6,"['coverage_10', 'coverage_3']",agent_17
policy_669,PN-5797-669,Umbrella,2022-07-25,2024-02-05,484.68,Expired,holder_463,insurer_5,underwriter_9,['coverage_3'],agent_7
policy_670,PN-2262-670,Auto,2022-08-01,2024-04-17,1556.88,Active,holder_218,insurer_4,underwriter_3,"['coverage_6', 'coverage_3', 'coverage_14']",agent_1
policy_671,PN-3712-671,Auto,2024-01-14,2024-03-15,787.01,Cancelled,holder_59,insurer_8,underwriter_18,"['coverage_14', 'coverage_12', 'coverage_2', 'coverage_4']",agent_19
policy_672,PN-8990-672,Condo,2024-11-24,2027-01-22,1458.64,Expired,holder_316,insurer_6,underwriter_10,"['coverage_14', 'coverage_2', 'coverage_0']",agent_18
policy_673,PN-6982-673,Landlord,2023-05-01,2024-07-04,642.56,Lapsed,holder_196,insurer_1,underwriter_12,"['coverage_4', 'coverage_14']",agent_0
policy_674,PN-2153-674,Condo,2022-08-16,2024-06-24,201.82,Cancelled,holder_474,insurer_4,underwriter_11,"['coverage_6', 'coverage_8', 'coverage_12']",agent_7
policy_675,PN-1095-675,Home,2022-05-25,2025-02-04,1125.65,Active,holder_591,insurer_2,underwriter_16,"['coverage_2', 'coverage_5', 'coverage_0', 'coverage_6']",agent_4
policy_676,PN-9648-676,Home,2023-02-26,2026-01-23,1908.7,Expired,holder_56,insurer_2,underwriter_12,['coverage_7'],agent_6
policy_677,PN-7655-677,Condo,2022-09-05,2023-06-01,1697.05,Cancelled,holder_510,insurer_0,underwriter_7,"['coverage_5', 'coverage_6']",agent_16
policy_678,PN-2254-678,Umbrella,2023-09-13,2024-02-06,1902.95,Cancelled,holder_64,insurer_1,underwriter_15,"['coverage_0', 'coverage_6', 'coverage_12']",agent_15
policy_679,PN-7297-679,Renter,2023-12-27,2026-02-21,1400.02,Active,holder_505,insurer_7,underwriter_1,"['coverage_2', 'coverage_5']",agent_1
policy_680,PN-7181-680,Condo,2024-02-17,2026-02-08,1996.53,Active,holder_394,insurer_2,underwriter_5,['coverage_3'],agent_7
policy_681,PN-3587-681,Landlord,2024-12-28,2025-08-22,464.65,Expired,holder_249,insurer_4,underwriter_7,['coverage_7'],agent_6
policy_682,PN-9313-682,Landlord,2024-04-07,2026-01-26,1586.72,Cancelled,holder_222,insurer_6,underwriter_6,"['coverage_14', 'coverage_9']",agent_14
policy_683,PN-4449-683,Condo,2024-08-03,2025-12-07,1435.11,Cancelled,holder_411,insurer_9,underwriter_3,"['coverage_14', 'coverage_2']",agent_11
policy_684,PN-6344-684,Condo,2022-06-15,2024-07-16,571.65,Active,holder_183,insurer_0,underwriter_1,['coverage_7'],agent_4
policy_685,PN-7979-685,Umbrella,2023-03-18,2024-09-08,893.48,Expired,holder_524,insurer_7,underwriter_4,"['coverage_3', 'coverage_13']",agent_8
policy_686,PN-4572-686,Renter,2022-11-29,2025-01-15,420.11,Expired,holder_316,insurer_5,underwriter_7,"['coverage_14', 'coverage_7', 'coverage_3', 'coverage_10']",agent_3
policy_687,PN-1551-687,Renter,2023-10-18,2026-02-02,569.99,Cancelled,holder_189,insurer_1,underwriter_2,"['coverage_12', 'coverage_6']",agent_18
policy_688,PN-5757-688,Condo,2023-03-01,2023-09-13,1406.71,Lapsed,holder_32,insurer_8,underwriter_1,"['coverage_9', 'coverage_2', 'coverage_5', 'coverage_8']",agent_3
policy_689,PN-4420-689,Renter,2023-06-04,2023-07-19,1754.17,Active,holder_133,insurer_4,underwriter_4,"['coverage_5', 'coverage_10', 'coverage_7', 'coverage_1']",agent_8
policy_690,PN-9410-690,Renter,2023-10-24,2024-09-01,329.4,Lapsed,holder_479,insurer_5,underwriter_3,['coverage_4'],agent_19
policy_691,PN-9616-691,Landlord,2025-02-15,2026-07-14,1453.08,Active,holder_46,insurer_2,underwriter_6,"['coverage_2', 'coverage_12', 'coverage_1']",agent_11
policy_692,PN-4759-692,Home,2022-04-26,2022-07-31,1365.93,Lapsed,holder_401,insurer_1,underwriter_0,"['coverage_2', 'coverage_8']",agent_15
policy_693,PN-8688-693,Umbrella,2023-06-19,2024-10-12,611.55,Active,holder_353,insurer_0,underwriter_1,"['coverage_5', 'coverage_3', 'coverage_4']",agent_1
policy_694,PN-5351-694,Condo,2023-04-21,2024-07-19,315.08,Lapsed,holder_433,insurer_7,underwriter_0,"['coverage_6', 'coverage_2']",agent_1
policy_695,PN-6534-695,Umbrella,2023-03-14,2025-07-16,1729.17,Cancelled,holder_275,insurer_0,underwriter_2,"['coverage_11', 'coverage_12', 'coverage_2', 'coverage_8']",agent_7
policy_696,PN-1317-696,Umbrella,2022-06-22,2024-03-04,1764.23,Cancelled,holder_261,insurer_6,underwriter_18,"['coverage_4', 'coverage_0', 'coverage_1']",agent_13
policy_697,PN-9498-697,Home,2023-12-31,2025-01-13,1000.64,Active,holder_103,insurer_9,underwriter_1,"['coverage_10', 'coverage_5', 'coverage_7']",agent_9
policy_698,PN-1351-698,Landlord,2023-07-13,2024-07-15,1565.71,Lapsed,holder_8,insurer_6,underwriter_12,"['coverage_11', 'coverage_14', 'coverage_12']",agent_11
policy_699,PN-3175-699,Condo,2023-03-31,2024-06-19,1648.61,Active,holder_593,insurer_4,underwriter_19,"['coverage_7', 'coverage_0']",agent_13
policy_700,PN-8317-700,Umbrella,2023-04-13,2025-07-25,433.43,Cancelled,holder_328,insurer_1,underwriter_9,"['coverage_8', 'coverage_2', 'coverage_13', 'coverage_4']",agent_16
policy_701,PN-5039-701,Condo,2022-10-13,2024-04-02,889.39,Expired,holder_114,insurer_7,underwriter_9,"['coverage_11', 'coverage_2', 'coverage_6', 'coverage_13']",agent_1
policy_702,PN-6935-702,Landlord,2023-07-04,2024-07-08,1566.82,Expired,holder_153,insurer_1,underwriter_9,"['coverage_8', 'coverage_12']",agent_0
policy_703,PN-1995-703,Renter,2024-05-24,2027-02-28,1126.69,Lapsed,holder_170,insurer_5,underwriter_2,['coverage_14'],agent_13
policy_704,PN-6759-704,Landlord,2022-09-01,2023-10-22,420.08,Lapsed,holder_296,insurer_7,underwriter_10,"['coverage_2', 'coverage_4', 'coverage_14']",agent_0
policy_705,PN-3695-705,Auto,2022-12-06,2024-03-03,606.84,Cancelled,holder_420,insurer_1,underwriter_0,"['coverage_2', 'coverage_6', 'coverage_12', 'coverage_3']",agent_2
policy_706,PN-9575-706,Landlord,2023-09-26,2024-10-24,695.77,Lapsed,holder_382,insurer_2,underwriter_15,"['coverage_14', 'coverage_9']",agent_3
policy_707,PN-5193-707,Auto,2024-04-26,2026-12-25,857.5,Active,holder_81,insurer_4,underwriter_3,['coverage_13'],agent_12
policy_708,PN-2171-708,Landlord,2022-06-28,2024-08-24,470.27,Active,holder_136,insurer_2,underwriter_1,"['coverage_7', 'coverage_11']",agent_0
policy_709,PN-5880-709,Landlord,2024-10-05,2027-02-28,380.16,Cancelled,holder_428,insurer_6,underwriter_1,['coverage_10'],agent_4
policy_710,PN-8933-710,Landlord,2023-05-14,2026-02-14,305.76,Active,holder_297,insurer_3,underwriter_14,"['coverage_7', 'coverage_12']",agent_11
policy_711,PN-6025-711,Landlord,2022-10-11,2024-11-10,1806.65,Expired,holder_306,insurer_6,underwriter_19,"['coverage_5', 'coverage_12']",agent_5
policy_712,PN-9810-712,Condo,2024-02-13,2024-06-29,1923.29,Expired,holder_587,insurer_6,underwriter_13,"['coverage_8', 'coverage_12']",agent_10
policy_713,PN-1932-713,Auto,2022-12-30,2025-07-09,788.67,Lapsed,holder_165,insurer_9,underwriter_10,"['coverage_8', 'coverage_7', 'coverage_3', 'coverage_2']",agent_4
policy_714,PN-3784-714,Condo,2022-05-19,2023-06-20,1385.7,Cancelled,holder_459,insurer_2,underwriter_4,"['coverage_6', 'coverage_0']",agent_13
policy_715,PN-8474-715,Auto,2024-10-03,2025-06-17,437.47,Expired,holder_281,insurer_3,underwriter_7,['coverage_13'],agent_14
policy_716,PN-4087-716,Home,2022-07-28,2024-12-12,584.95,Expired,holder_267,insurer_3,underwriter_6,"['coverage_2', 'coverage_9', 'coverage_8', 'coverage_14']",agent_19
policy_717,PN-2185-717,Condo,2022-10-04,2023-07-01,701.66,Cancelled,holder_288,insurer_1,underwriter_3,"['coverage_0', 'coverage_13']",agent_5
policy_718,PN-7485-718,Auto,2024-10-01,2026-10-20,283.17,Cancelled,holder_168,insurer_7,underwriter_6,"['coverage_14', 'coverage_9']",agent_1
policy_719,PN-7161-719,Home,2025-02-16,2026-06-14,676.38,Lapsed,holder_371,insurer_2,underwriter_12,"['coverage_5', 'coverage_12']",agent_6
policy_720,PN-6601-720,Auto,2023-02-13,2025-10-05,408.69,Cancelled,holder_261,insurer_5,underwriter_2,"['coverage_6', 'coverage_9', 'coverage_10']",agent_9
policy_721,PN-3269-721,Condo,2023-09-19,2025-03-03,1233.36,Lapsed,holder_47,insurer_8,underwriter_16,"['coverage_5', 'coverage_10']",agent_9
policy_722,PN-6910-722,Home,2022-08-15,2025-04-22,763.8,Active,holder_147,insurer_6,underwriter_17,"['coverage_10', 'coverage_12', 'coverage_4', 'coverage_6']",agent_2
policy_723,PN-4876-723,Umbrella,2022-10-21,2025-03-17,512.63,Lapsed,holder_69,insurer_3,underwriter_19,"['coverage_12', 'coverage_13', 'coverage_6']",agent_9
policy_724,PN-6030-724,Condo,2023-04-29,2025-05-04,802.39,Lapsed,holder_444,insurer_7,underwriter_19,"['coverage_9', 'coverage_14', 'coverage_5']",agent_6
policy_725,PN-3126-725,Renter,2022-12-06,2025-10-16,1172.94,Cancelled,holder_416,insurer_5,underwriter_1,"['coverage_12', 'coverage_8', 'coverage_11']",agent_10
policy_726,PN-8651-726,Landlord,2024-10-28,2026-10-19,277.46,Active,holder_343,insurer_3,underwriter_16,"['coverage_10', 'coverage_4']",agent_11
policy_727,PN-9047-727,Renter,2024-09-06,2026-03-11,1966.17,Expired,holder_529,insurer_4,underwriter_5,['coverage_1'],agent_9
policy_728,PN-5722-728,Renter,2024-07-27,2025-07-17,700.59,Lapsed,holder_214,insurer_8,underwriter_4,"['coverage_13', 'coverage_4', 'coverage_9']",agent_12
policy_729,PN-7861-729,Condo,2024-09-14,2027-01-20,420.3,Expired,holder_442,insurer_4,underwriter_12,"['coverage_13', 'coverage_9', 'coverage_6']",agent_3
policy_730,PN-2171-730,Auto,2023-07-06,2025-02-10,634.66,Cancelled,holder_166,insurer_8,underwriter_13,"['coverage_4', 'coverage_5']",agent_13
policy_731,PN-3113-731,Renter,2024-11-09,2025-05-10,490.49,Cancelled,holder_298,insurer_4,underwriter_4,['coverage_8'],agent_15
policy_732,PN-7521-732,Umbrella,2023-02-22,2025-11-28,244.36,Lapsed,holder_252,insurer_7,underwriter_7,['coverage_14'],agent_2
policy_733,PN-7148-733,Umbrella,2023-05-01,2024-09-22,1674.46,Expired,holder_427,insurer_9,underwriter_17,"['coverage_7', 'coverage_9', 'coverage_12']",agent_11
policy_734,PN-4879-734,Umbrella,2022-06-02,2025-04-12,1718.06,Active,holder_187,insurer_0,underwriter_7,['coverage_9'],agent_16
policy_735,PN-4318-735,Home,2023-01-19,2025-05-05,1223.64,Expired,holder_478,insurer_2,underwriter_8,"['coverage_6', 'coverage_7', 'coverage_8', 'coverage_14']",agent_8
policy_736,PN-6852-736,Landlord,2023-11-01,2024-10-09,1906.43,Active,holder_158,insurer_7,underwriter_15,"['coverage_6', 'coverage_3', 'coverage_5', 'coverage_12']",agent_10
policy_737,PN-6511-737,Landlord,2023-10-25,2025-02-07,1900.7,Active,holder_242,insurer_9,underwriter_5,"['coverage_1', 'coverage_9']",agent_11
policy_738,PN-2165-738,Renter,2022-08-16,2023-06-06,1933.18,Expired,holder_271,insurer_8,underwriter_16,['coverage_5'],agent_2
policy_739,PN-7508-739,Landlord,2024-12-04,2026-09-27,1752.35,Lapsed,holder_538,insurer_6,underwriter_6,"['coverage_4', 'coverage_12', 'coverage_2']",agent_18
policy_740,PN-9445-740,Home,2022-05-19,2023-09-04,1063.12,Cancelled,holder_545,insurer_9,underwriter_0,"['coverage_2', 'coverage_5', 'coverage_6', 'coverage_13']",agent_13
policy_741,PN-1017-741,Condo,2022-04-27,2022-10-01,1203.98,Cancelled,holder_360,insurer_2,underwriter_6,"['coverage_8', 'coverage_11']",agent_7
policy_742,PN-8024-742,Auto,2022-04-10,2024-11-23,780.61,Lapsed,holder_330,insurer_4,underwriter_9,"['coverage_5', 'coverage_7', 'coverage_4', 'coverage_2']",agent_12
policy_743,PN-3326-743,Umbrella,2024-02-07,2025-05-18,373.55,Cancelled,holder_441,insurer_3,underwriter_1,"['coverage_4', 'coverage_13', 'coverage_11', 'coverage_1']",agent_16
policy_744,PN-2986-744,Condo,2024-12-15,2027-01-22,437.93,Expired,holder_124,insurer_5,underwriter_8,"['coverage_5', 'coverage_11']",agent_16
policy_745,PN-6485-745,Umbrella,2022-04-28,2023-12-26,317.06,Cancelled,holder_147,insurer_7,underwriter_0,"['coverage_7', 'coverage_2']",agent_15
policy_746,PN-4266-746,Auto,2022-10-13,2023-07-18,862.52,Lapsed,holder_527,insurer_5,underwriter_18,"['coverage_12', 'coverage_9', 'coverage_0']",agent_3
policy_747,PN-8596-747,Auto,2023-03-28,2024-02-08,442.81,Lapsed,holder_200,insurer_7,underwriter_9,['coverage_11'],agent_0
policy_748,PN-5004-748,Umbrella,2024-03-18,2025-06-16,782.21,Expired,holder_52,insurer_9,underwriter_19,"['coverage_11', 'coverage_1']",agent_11
policy_749,PN-8201-749,Renter,2022-08-27,2023-09-19,432.95,Active,holder_221,insurer_6,underwriter_16,"['coverage_11', 'coverage_4', 'coverage_2', 'coverage_9']",agent_16
policy_750,PN-9272-750,Renter,2024-02-23,2025-05-13,370.54,Expired,holder_478,insurer_6,underwriter_4,"['coverage_2', 'coverage_0']",agent_1
policy_751,PN-7122-751,Umbrella,2024-06-26,2026-09-29,705.97,Active,holder_146,insurer_4,underwriter_17,['coverage_14'],agent_10
policy_752,PN-6984-752,Condo,2024-04-01,2026-05-02,1142.19,Expired,holder_427,insurer_3,underwriter_4,['coverage_2'],agent_11
policy_753,PN-5306-753,Landlord,2023-09-07,2025-02-03,1651.83,Active,holder_543,insurer_0,underwriter_10,"['coverage_4', 'coverage_8', 'coverage_9']",agent_19
policy_754,PN-5288-754,Auto,2023-09-30,2025-09-17,1063.63,Expired,holder_213,insurer_5,underwriter_9,"['coverage_4', 'coverage_7', 'coverage_2']",agent_17
policy_755,PN-6683-755,Renter,2024-03-07,2025-11-30,1981.05,Lapsed,holder_309,insurer_0,underwriter_14,['coverage_9'],agent_10
policy_756,PN-6403-756,Condo,2025-02-15,2027-01-30,268.76,Expired,holder_501,insurer_5,underwriter_6,"['coverage_7', 'coverage_2', 'coverage_1', 'coverage_12']",agent_15
policy_757,PN-7678-757,Home,2023-05-09,2023-11-29,1145.43,Cancelled,holder_63,insurer_6,underwriter_10,"['coverage_11', 'coverage_10', 'coverage_1']",agent_12
policy_758,PN-9305-758,Condo,2024-03-09,2026-01-08,1537.43,Expired,holder_42,insurer_7,underwriter_14,"['coverage_9', 'coverage_2', 'coverage_0']",agent_2
policy_759,PN-1958-759,Auto,2023-12-06,2026-03-02,1622.98,Cancelled,holder_585,insurer_7,underwriter_9,"['coverage_11', 'coverage_0', 'coverage_10']",agent_9
policy_760,PN-3607-760,Home,2022-05-01,2024-01-02,1603.03,Expired,holder_12,insurer_0,underwriter_17,"['coverage_9', 'coverage_12', 'coverage_3']",agent_19
policy_761,PN-1804-761,Home,2023-07-14,2024-05-31,1548.53,Lapsed,holder_543,insurer_7,underwriter_3,['coverage_11'],agent_16
policy_762,PN-7231-762,Renter,2023-10-01,2025-11-29,562.66,Active,holder_581,insurer_0,underwriter_17,['coverage_5'],agent_12
policy_763,PN-6750-763,Landlord,2022-05-16,2023-05-05,1439.48,Lapsed,holder_432,insurer_0,underwriter_1,['coverage_3'],agent_1
policy_764,PN-1644-764,Auto,2023-08-07,2024-02-15,1001.66,Active,holder_87,insurer_6,underwriter_16,['coverage_10'],agent_0
